TOKEN_ID,TOKEN_NAME,Body,Head dress,Adornment,Mask,Eyes,Mouth,Nose,Accessory,Uniki,NUM_TRAITS,RARITY_SCORE,Rank
1878,Tiki #1878,75.74242424242424,46.8133779264214,2.1837868197703445,1296.037037037037,29.063953488372093,46.20554577464789,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,1541.5018040026516,37
3919,Tiki #3919,18.793233082706767,22.8116036505867,2.1837868197703445,1296.037037037037,70.90780141843972,49.70596590909091,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,1505.8951066316101,38
4220,Tiki #4220,39.36220472440945,897.2564102564102,124.975,111.08888888888887,29.063953488372093,53.78022540983607,62.4875,40.77646144882502,3.825835018859673,134.9344473007712,1497.5509265363726,39
2831,Tiki #2831,19.52734375,75.82448537378114,1249.75,50.49494949494949,12.95077720207254,10.332578740157482,32.673202614379086,3.6896230559704772,3.825835018859673,23.654574132492115,1482.7233693826618,40
4794,Tiki #4794,14.922388059701492,10.964436785210717,1249.75,23.28210246174318,12.95077720207254,18.586933427762037,62.4875,3.6896230559704772,3.825835018859673,23.654574132492115,1424.1141701438119,41
2823,Tiki #2823,19.52734375,13.983216783216783,1249.75,24.300694444444442,13.10353866317169,52.4895,15.895071542130363,3.6896230559704772,3.825835018859673,23.654574132492115,1420.2193973902854,42
4309,Tiki #4309,35.707142857142856,46.01314924391848,397.6477272727273,486.01388888888886,12.95077720207254,96.48805147058825,151.48484848484847,40.77646144882502,3.825835018859673,134.9344473007712,1405.8423291886427,43
694,Tiki #0694,44.63392857142857,897.2564102564102,2.1837868197703445,17.20403146509341,35.96402877697842,23.349421708185055,23.036866359447004,269.5224646983312,3.825835018859673,23.654574132492115,1340.6313478069958,44
444,Tiki #0444,17.11986301369863,25.27482845792705,2.1837868197703445,17.053118908382068,908.909090909091,46.53324468085107,270.2162162162162,3.6896230559704772,3.825835018859673,22.045149097018058,1316.8507561777847,45
4582,Tiki #4582,92.57407407407408,44.12736443883985,2.1837868197703445,48.907058001397615,908.909090909091,16.40296875,172.3793103448276,3.6896230559704772,3.825835018859673,22.045149097018058,1315.0442605098488,46
1296,Tiki #1296,714.1428571428571,20.866428145497913,249.95,53.62911877394636,13.10353866317169,23.9459397810219,12.089480048367593,69.06513157894736,3.825835018859673,134.9344473007712,1295.5527764534409,47
175,Tiki #0175,18.58364312267658,173.6625310173697,514.6029411764706,47.12861952861952,60.963414634146346,23.9459397810219,62.880503144654085,251.14593301435409,3.825835018859673,134.9344473007712,1291.6738077389437,48
1003,Tiki #1003,624.875,109.86813186813187,2.1837868197703445,409.27485380116957,13.10353866317169,23.349421708185055,62.4875,3.6896230559704772,3.825835018859673,22.045149097018058,1274.7028400322768,49
2920,Tiki #2920,192.26923076923077,92.81962864721486,2.1837868197703445,16.44021611463472,126.55696202531647,53.78022540983607,15.895071542130363,736.6947368421054,3.825835018859673,23.654574132492115,1264.1202673215907,50
3619,Tiki #3619,999.8,43.415632754342425,104.14583333333333,25.412490922294843,13.10353866317169,26.350150602409638,15.895071542130363,3.6896230559704772,3.825835018859673,23.654574132492115,1259.2927500250046,51
2151,Tiki #2151,22.417040358744394,10.964436785210717,2.1837868197703445,50.49494949494949,908.909090909091,113.12392241379311,12.089480048367593,109.41010943199585,3.825835018859673,23.654574132492115,1257.0732254132743,52
2150,Tiki #2150,22.722727272727273,21.111915535444943,2.1837868197703445,486.01388888888886,30.953560371517025,23.68659747292419,270.2162162162162,368.3473684210527,3.825835018859673,23.654574132492115,1252.7164701498934,53
4340,Tiki #4340,39.36220472440945,16.463420371677252,672.9423076923077,48.907058001397615,70.90780141843972,107.56045081967214,32.147909967845656,124.16203429923124,3.825835018859673,134.9344473007712,1251.2134696146115,54
941,Tiki #0941,999.8,10.964436785210717,2.1837868197703445,47.706884798909336,61.716049382716044,23.349421708185055,32.673202614379086,40.77646144882502,3.825835018859673,23.654574132492115,1246.6506527093472,55
2843,Tiki #2843,18.58364312267658,10.964436785210717,126.78623188405798,25.412490922294843,109.86813186813185,35.46587837837838,15.895071542130363,736.6947368421054,3.825835018859673,134.9344473007712,1218.4309036646168,56
2980,Tiki #2980,19.52734375,897.2564102564102,2.1837868197703445,17.053118908382068,30.953560371517025,47.54483695652174,172.3793103448276,3.6896230559704772,3.825835018859673,22.045149097018058,1216.4589745792773,57
1855,Tiki #1855,27.927374301675975,75.82448537378114,2.1837868197703445,210.16816816816814,65.77631578947368,51.25927734375,12.089480048367593,736.6947368421054,3.825835018859673,23.654574132492115,1209.404033838444,58
23,Tiki #0023,113.61363636363637,81.56876456876456,514.6029411764706,111.08888888888887,65.77631578947368,23.9459397810219,64.50322580645161,95.26225045372051,3.825835018859673,134.9344473007712,1209.1222451480587,59
2397,Tiki #2397,142.82857142857142,82.82366863905325,2.1837868197703445,13.069281045751634,21.137420718816067,26.350150602409638,833.1666666666666,60.05663615560641,3.825835018859673,23.654574132492115,1209.0965912279971,60
14,Tiki #0014,49.989999999999995,897.2564102564102,2.1837868197703445,17.053118908382068,29.063953488372093,10.332578740157482,32.673202614379086,134.7612323491656,3.825835018859673,23.654574132492115,1200.7946923279887,61
4749,Tiki #4749,999.8,75.82448537378114,2.1837868197703445,30.615048118985126,12.95077720207254,26.350150602409638,22.671201814058957,3.6896230559704772,3.825835018859673,22.045149097018058,1199.956057102926,62
2073,Tiki #2073,999.8,75.82448537378114,2.1837868197703445,30.615048118985126,12.95077720207254,26.350150602409638,22.671201814058957,3.6896230559704772,3.825835018859673,22.045149097018058,1199.956057102926,63
2748,Tiki #2748,39.36220472440945,897.2564102564102,74.77136752136752,88.36616161616162,29.063953488372093,24.12201286764706,12.089480048367593,3.6896230559704772,3.825835018859673,23.654574132492115,1196.201622730058,64
3307,Tiki #3307,22.417040358744394,20.866428145497913,198.82386363636365,16.44021611463472,21.137420718816067,46.20554577464789,833.1666666666666,3.6896230559704772,3.825835018859673,23.654574132492115,1190.2272136226936,65
3581,Tiki #3581,27.61878453038674,10.964436785210717,101.72383720930233,23.926837606837605,109.86813186813185,16.40296875,22.671201814058957,736.6947368421054,3.825835018859673,134.9344473007712,1188.6312177256643,66
3273,Tiki #3273,714.1428571428571,21.111915535444943,2.1837868197703445,17.20403146509341,109.86813186813185,23.349421708185055,270.2162162162162,3.6896230559704772,3.825835018859673,22.045149097018058,1187.6369679275472,67
4037,Tiki #4037,14.922388059701492,43.415632754342425,2.1837868197703445,50.49494949494949,908.909090909091,46.20554577464789,32.673202614379086,60.05663615560641,3.825835018859673,23.654574132492115,1186.3416417338399,68
4430,Tiki #4430,18.793233082706767,54.37917637917638,672.9423076923077,25.412490922294843,30.953560371517025,51.25927734375,76.90769230769232,108.3374613003096,3.825835018859673,134.9344473007712,1177.7454817193855,69
2963,Tiki #2963,18.793233082706767,489.4125874125874,2.1837868197703445,111.08888888888887,58.81176470588236,23.68659747292419,62.880503144654085,368.3473684210527,3.825835018859673,23.654574132492115,1162.6851390998183,70
1408,Tiki #1408,714.1428571428571,44.12736443883985,2.1837868197703445,23.926837606837605,21.137420718816067,16.40296875,270.2162162162162,40.477732793522264,3.825835018859673,23.654574132492115,1160.0955936382113,71
1655,Tiki #1655,714.1428571428571,15.337716414639491,2.1837868197703445,94.8319783197832,58.81176470588236,52.4895,64.50322580645161,128.49326805385556,3.825835018859673,23.654574132492115,1158.2745064145915,72
996,Tiki #0996,17.11986301369863,24.25017325017325,2.1837868197703445,25.412490922294843,153.81538461538463,385.952205882353,270.2162162162162,251.14593301435409,3.825835018859673,23.654574132492115,1157.5764628855968,73
1112,Tiki #1112,624.875,16.463420371677252,2.1837868197703445,338.0966183574879,13.10353866317169,10.332578740157482,12.089480048367593,109.41010943199585,3.825835018859673,23.654574132492115,1154.0349415839798,74
439,Tiki #0439,37.58646616541353,46.8133779264214,2.1837868197703445,88.36616161616162,908.909090909091,26.350150602409638,12.089480048367593,3.6896230559704772,3.825835018859673,22.045149097018058,1151.8591212594836,75
2282,Tiki #2282,17.11986301369863,44.12736443883985,2.1837868197703445,41.58407605466429,30.953560371517025,10.332578740157482,833.1666666666666,134.7612323491656,3.825835018859673,23.654574132492115,1141.7095376058317,76
4842,Tiki #4842,18.58364312267658,897.2564102564102,2.1837868197703445,94.8319783197832,13.10353866317169,47.8918795620438,32.147909967845656,3.6896230559704772,3.825835018859673,22.045149097018058,1135.5597538835498,77
4613,Tiki #4613,44.63392857142857,897.2564102564102,2.1837868197703445,24.300694444444442,31.73968253968254,23.68659747292419,12.089480048367593,69.06513157894736,3.825835018859673,23.654574132492115,1132.436120883327,78
2769,Tiki #2769,44.63392857142857,84.11778846153845,2.1837868197703445,16.44021611463472,31.73968253968254,89.87928082191782,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,1131.7219571674873,79
3341,Tiki #3341,35.707142857142856,538.3538461538461,104.14583333333333,30.615048118985126,21.137420718816067,55.60328389830509,66.21192052980132,134.7612323491656,3.825835018859673,134.9344473007712,1125.2960102790266,80
2671,Tiki #2671,23.251162790697673,25.27482845792705,124.975,486.01388888888886,126.55696202531647,52.4895,37.87121212121212,109.41010943199585,3.825835018859673,134.9344473007712,1124.6029460356688,81
464,Tiki #0464,192.26923076923077,10.964436785210717,104.14583333333333,486.01388888888886,13.10353866317169,46.20554577464789,23.036866359447004,108.3374613003096,3.825835018859673,134.9344473007712,1122.8370841938709,82
12,Tiki #0012,22.722727272727273,30.075633863343356,126.78623188405798,486.01388888888886,21.137420718816067,51.25927734375,172.3793103448276,69.06513157894736,3.825835018859673,134.9344473007712,1118.1999042149894,83
2557,Tiki #2557,39.36220472440945,25.27482845792705,416.5833333333333,111.08888888888887,21.137420718816067,24.12201286764706,66.21192052980132,269.5224646983312,3.825835018859673,134.9344473007712,1112.0633565387852,84
1804,Tiki #1804,17.11986301369863,40.175660160734786,2.1837868197703445,17.053118908382068,12.95077720207254,35.46587837837838,833.1666666666666,124.16203429923124,3.825835018859673,23.654574132492115,1109.7581946002863,85
1781,Tiki #1781,35.707142857142856,43.76860537836147,514.6029411764706,25.412490922294843,13.10353866317169,51.25927734375,32.251612903225805,251.14593301435409,3.825835018859673,134.9344473007712,1106.0118245784022,86
4756,Tiki #4756,37.02962962962963,75.82448537378114,249.95,53.62911877394636,32.35598705501618,468.65625,142.82857142857142,3.6896230559704772,3.825835018859673,23.654574132492115,1091.444074468267,87
812,Tiki #0812,75.74242424242424,538.3538461538461,2.1837868197703445,338.0966183574879,13.10353866317169,23.68659747292419,31.440251572327043,40.477732793522264,3.825835018859673,23.654574132492115,1090.5652052268256,88
2278,Tiki #2278,37.58646616541353,897.2564102564102,2.1837868197703445,13.069281045751634,13.10353866317169,26.350150602409638,32.673202614379086,40.477732793522264,3.825835018859673,23.654574132492115,1090.1809781121801,89
155,Tiki #0155,17.11986301369863,30.075633863343356,2.1837868197703445,17.053118908382068,908.909090909091,23.349421708185055,12.089480048367593,40.77646144882502,3.825835018859673,23.654574132492115,1079.0372658710148,90
527,Tiki #0527,22.722727272727273,24.25017325017325,203.44767441860466,17.20403146509341,126.55696202531647,468.65625,32.673202614379086,40.77646144882502,3.825835018859673,134.9344473007712,1075.04776481475,91
2033,Tiki #2033,39.36220472440945,538.3538461538461,165.06132075471697,30.615048118985126,12.95077720207254,48.24402573529412,32.251612903225805,69.06513157894736,3.825835018859673,134.9344473007712,1074.6642494911284,92
219,Tiki #0219,66.65333333333334,30.075633863343356,2.1837868197703445,24.300694444444442,61.716049382716044,23.9459397810219,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,1071.6027114631443,93
4337,Tiki #4337,18.793233082706767,897.2564102564102,2.1837868197703445,24.300694444444442,35.96402877697842,46.53324468085107,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,1070.48707677514,94
1059,Tiki #1059,714.1428571428571,30.075633863343356,2.1837868197703445,41.58407605466429,12.95077720207254,23.9459397810219,142.82857142857142,74.16389968209113,3.825835018859673,23.654574132492115,1069.3559511257438,95
805,Tiki #0805,21.829694323144103,897.2564102564102,2.1837868197703445,17.053118908382068,29.063953488372093,55.60328389830509,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,1068.4459264083625,96
97,Tiki #0097,66.65333333333334,13.983216783216783,2.1837868197703445,48.907058001397615,21.137420718816067,52.4895,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,1068.081589495049,97
3461,Tiki #3461,17.11986301369863,13.983216783216783,2.1837868197703445,16.44021611463472,908.909090909091,10.332578740157482,66.21192052980132,3.6896230559704772,3.825835018859673,22.045149097018058,1064.7412800822185,98
1144,Tiki #1144,27.927374301675975,24.80893300248139,2.1837868197703445,25.412490922294843,908.909090909091,23.9459397810219,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,1058.643294450314,99
2233,Tiki #2233,27.927374301675975,54.37917637917638,397.6477272727273,30.615048118985126,12.95077720207254,10.332578740157482,15.895071542130363,368.3473684210527,3.825835018859673,134.9344473007712,1056.8554042976089,100
4850,Tiki #4850,19.52734375,10.964436785210717,249.95,409.27485380116957,60.963414634146346,18.586933427762037,32.147909967845656,108.3374613003096,3.825835018859673,134.9344473007712,1048.5126359860749,101
2352,Tiki #2352,44.63392857142857,40.78438228438228,2.1837868197703445,23.28210246174318,12.95077720207254,23.349421708185055,833.1666666666666,40.477732793522264,3.825835018859673,23.654574132492115,1048.3092076591226,102
103,Tiki #0103,44.63392857142857,13.983216783216783,2.1837868197703445,111.08888888888887,61.716049382716044,16.40296875,31.440251572327043,736.6947368421054,3.825835018859673,23.654574132492115,1045.624236761805,103
2723,Tiki #2723,714.1428571428571,16.463420371677252,2.1837868197703445,23.926837606837605,61.716049382716044,47.8918795620438,22.671201814058957,127.01633393829401,3.825835018859673,23.654574132492115,1043.4927757896069,104
4059,Tiki #4059,714.1428571428571,81.56876456876456,2.1837868197703445,16.44021611463472,70.90780141843972,26.350150602409638,32.147909967845656,69.06513157894736,3.825835018859673,23.654574132492115,1040.2870273650208,105
4391,Tiki #4391,27.927374301675975,20.866428145497913,2.1837868197703445,17.053118908382068,908.909090909091,16.40296875,12.089480048367593,3.6896230559704772,3.825835018859673,22.045149097018058,1034.992855054633,106
912,Tiki #0912,37.02962962962963,538.3538461538461,82.53066037735849,250.8458781362007,13.10353866317169,48.60138888888889,31.440251572327043,3.6896230559704772,3.825835018859673,23.654574132492115,1033.0752256287449,107
4274,Tiki #4274,142.82857142857142,489.4125874125874,2.1837868197703445,17.20403146509341,153.81538461538463,46.53324468085107,151.48484848484847,3.6896230559704772,3.825835018859673,22.045149097018058,1033.023062078955,108
3965,Tiki #3965,22.722727272727273,10.964436785210717,2.1837868197703445,23.28210246174318,908.909090909091,18.586933427762037,12.089480048367593,3.6896230559704772,3.825835018859673,22.045149097018058,1028.2991648965203,109
3532,Tiki #3532,624.875,22.8116036505867,74.77136752136752,17.053118908382068,30.953560371517025,46.53324468085107,23.036866359447004,40.477732793522264,3.825835018859673,134.9344473007712,1019.2727766053047,110
479,Tiki #0479,27.927374301675975,44.12736443883985,2.1837868197703445,25.412490922294843,21.137420718816067,35.46587837837838,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,1018.9815894182904,111
404,Tiki #0404,18.58364312267658,13.983216783216783,2.1837868197703445,16.44021611463472,29.063953488372093,10.332578740157482,833.1666666666666,60.05663615560641,3.825835018859673,23.654574132492115,1011.2911070424528,112
3436,Tiki #3436,18.793233082706767,13.983216783216783,2.1837868197703445,88.36616161616162,35.96402877697842,23.68659747292419,62.4875,736.6947368421054,3.825835018859673,23.654574132492115,1009.6396705452154,113
2750,Tiki #2750,714.1428571428571,43.76860537836147,2.1837868197703445,16.44021611463472,58.81176470588236,23.9459397810219,12.089480048367593,109.41010943199585,3.825835018859673,23.654574132492115,1008.2731685742433,114
4060,Tiki #4060,624.875,46.8133779264214,2.1837868197703445,30.615048118985126,161.25806451612902,46.20554577464789,66.21192052980132,3.6896230559704772,3.825835018859673,22.045149097018058,1007.7233508576035,115
3534,Tiki #3534,208.29166666666666,15.337716414639491,672.9423076923077,17.053118908382068,21.137420718816067,16.40296875,23.036866359447004,3.6896230559704772,3.825835018859673,23.654574132492115,1005.3720977175815,116
2395,Tiki #2395,28.08426966292135,10.964436785210717,2.1837868197703445,53.62911877394636,60.963414634146346,47.8918795620438,32.251612903225805,736.6947368421054,3.825835018859673,23.654574132492115,1000.143665134722,117
1534,Tiki #1534,96.13461538461539,538.3538461538461,2.1837868197703445,24.300694444444442,12.95077720207254,23.9459397810219,270.2162162162162,3.6896230559704772,3.825835018859673,22.045149097018058,997.6464831738352,118
1563,Tiki #1563,18.793233082706767,21.36324786324786,2.1837868197703445,409.27485380116957,13.10353866317169,385.952205882353,22.671201814058957,95.26225045372051,3.825835018859673,23.654574132492115,996.0847275315505,119
20,Tiki #0020,21.829694323144103,25.27482845792705,2.1837868197703445,88.36616161616162,60.963414634146346,10.332578740157482,22.671201814058957,736.6947368421054,3.825835018859673,23.654574132492115,995.7968123988231,120
2463,Tiki #2463,22.722727272727273,44.12736443883985,156.21875,30.615048118985126,109.86813186813185,107.56045081967214,12.089480048367593,368.3473684210527,3.825835018859673,134.9344473007712,990.3096033074075,121
624,Tiki #0624,18.793233082706767,84.11778846153845,416.5833333333333,96.00274348422495,109.86813186813185,53.78022540983607,31.440251572327043,40.77646144882502,3.825835018859673,134.9344473007712,990.1224509805544,122
2320,Tiki #2320,84.72881355932203,13.983216783216783,672.9423076923077,53.62911877394636,13.10353866317169,51.25927734375,66.21192052980132,3.6896230559704772,3.825835018859673,23.654574132492115,987.0282255528383,123
2179,Tiki #2179,714.1428571428571,22.8116036505867,2.1837868197703445,96.00274348422495,70.90780141843972,18.586933427762037,32.673202614379086,3.6896230559704772,3.825835018859673,22.045149097018058,986.8695357298683,124
2251,Tiki #2251,19.52734375,538.3538461538461,74.77136752136752,16.44021611463472,21.137420718816067,24.12201286764706,66.21192052980132,85.66217870257037,3.825835018859673,134.9344473007712,984.9865886783142,125
4775,Tiki #4775,714.1428571428571,82.82366863905325,2.1837868197703445,17.20403146509341,109.86813186813185,10.332578740157482,15.895071542130363,3.6896230559704772,3.825835018859673,22.045149097018058,982.0107333890422,126
1770,Tiki #1770,21.829694323144103,20.866428145497913,2.1837868197703445,13.069281045751634,13.10353866317169,47.8918795620438,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,981.6718823978945,127
797,Tiki #0797,27.61878453038674,109.86813186813187,203.44767441860466,338.0966183574879,60.963414634146346,23.68659747292419,37.87121212121212,40.77646144882502,3.825835018859673,134.9344473007712,981.0891771713498,128
124,Tiki #0124,714.1428571428571,10.964436785210717,2.1837868197703445,48.907058001397615,21.137420718816067,23.9459397810219,22.671201814058957,109.41010943199585,3.825835018859673,23.654574132492115,980.8432196464804,129
3388,Tiki #3388,714.1428571428571,24.80893300248139,2.1837868197703445,23.28210246174318,12.95077720207254,89.87928082191782,22.671201814058957,60.05663615560641,3.825835018859673,23.654574132492115,977.4559845718596,130
599,Tiki #0599,19.52734375,21.36324786324786,2.1837868197703445,13.069281045751634,32.35598705501618,23.68659747292419,833.1666666666666,3.6896230559704772,3.825835018859673,22.045149097018058,974.9135178452252,131
4497,Tiki #4497,192.26923076923077,538.3538461538461,2.1837868197703445,41.58407605466429,13.10353866317169,47.54483695652174,12.089480048367593,85.66217870257037,3.825835018859673,23.654574132492115,960.2713833194948,132
4784,Tiki #4784,37.58646616541353,538.3538461538461,82.53066037735849,13.069281045751634,21.137420718816067,16.40296875,23.036866359447004,85.66217870257037,3.825835018859673,134.9344473007712,956.5399705928342,133
2211,Tiki #2211,22.417040358744394,46.8133779264214,672.9423076923077,17.20403146509341,109.86813186813185,23.349421708185055,32.673202614379086,3.6896230559704772,3.825835018859673,23.654574132492115,956.4375458405854,134
482,Tiki #0482,49.989999999999995,46.8133779264214,2.1837868197703445,17.20403146509341,32.35598705501618,24.12201286764706,15.895071542130363,736.6947368421054,3.825835018859673,23.654574132492115,952.739413669536,135
3546,Tiki #3546,21.829694323144103,672.9423076923076,2.1837868197703445,25.412490922294843,60.963414634146346,113.12392241379311,22.671201814058957,3.6896230559704772,3.825835018859673,22.045149097018058,948.6874257913637,136
2802,Tiki #2802,23.251162790697673,538.3538461538461,2.1837868197703445,16.44021611463472,13.10353866317169,23.9459397810219,32.147909967845656,269.5224646983312,3.825835018859673,23.654574132492115,946.4292741406712,137
2647,Tiki #2647,19.52734375,13.983216783216783,2.1837868197703445,24.300694444444442,12.95077720207254,46.20554577464789,62.880503144654085,736.6947368421054,3.825835018859673,23.654574132492115,946.2070139122633,138
2952,Tiki #2952,39.36220472440945,16.463420371677252,2.1837868197703445,25.412490922294843,35.96402877697842,46.20554577464789,12.089480048367593,736.6947368421054,3.825835018859673,23.654574132492115,941.8561034316031,139
