TOKEN_ID,TOKEN_NAME,Background,Species,Eyes,Necklace,Outfit,Mouth,Fin,Head,Tie,Body,Name,NUM_TRAITS,RARITY_SCORE,Rank
6420,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,21
7740,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,22
5613,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,23
5624,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,24
7109,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,25
3545,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,26
9493,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,27
7507,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,28
8357,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,29
9033,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,30
4307,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,31
9269,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,32
7015,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,33
1627,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,34
4148,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,35
7719,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,36
9726,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,37
5811,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,38
1421,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,39
2448,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,40
157,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,41
8668,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,42
4843,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,43
4830,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,44
3873,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,45
806,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,46
1715,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,47
3817,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,48
8574,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,49
5453,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,50
6916,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,51
216,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,52
5536,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,53
4972,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,54
9897,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,55
9490,UNKNOWN,550.0,517.6470588235294,366.6666666666667,6.242905788876278,9.744645981440879,366.6666666666667,4.901960784313726,5.4415038337867925,3.0915376183918384,11.58504476040021,6.289487978501387,1257.142857142857,3105.420336045431,56
1751,UNKNOWN,15.625000000000002,36.199095022624434,27.080256031511574,6.242905788876278,182.80016618196925,16.56127672387835,46.08294930875576,30.76923076923077,1078.4313725490197,582.010582010582,6.289487978501387,654.7619047619048,2682.8542271268543,57
9922,UNKNOWN,37.262872628726285,31.874818893074476,36.447978793903246,6.242905788876278,60.93338872732309,33.76304481276858,44.84304932735426,41.19850187265917,470.58823529411774,1134.020618556701,6.289487978501387,654.7619047619048,2558.2268074359104,58
8812,UNKNOWN,19.31179775280899,16.14619646985432,25.357307514983862,6.242905788876278,29.633620689655174,20.14652014652015,30.487804878048777,184.87394957983193,404.4117647058824,1134.020618556701,6.289487978501387,654.7619047619048,2531.683878823569,59
4587,UNKNOWN,19.69914040114613,33.18250377073907,60.70640176600441,415.09433962264154,61.676478833753855,36.37566137566138,34.84320557491289,68.53582554517135,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2528.2771058055296,60
5109,UNKNOWN,15.625000000000002,16.44368039464833,16.067776803973125,6.242905788876278,12.147649153805803,30.303030303030308,42.016806722689076,63.58381502890174,1078.4313725490197,582.010582010582,6.289487978501387,654.7619047619048,2523.9240114959325,61
2034,UNKNOWN,19.271198318149967,14.90918948224451,27.080256031511574,6.242905788876278,18.41312353531972,20.14652014652015,42.19409282700422,184.87394957983193,364.5401822700911,1134.020618556701,6.289487978501387,654.7619047619048,2492.7434292766566,62
834,UNKNOWN,69.62025316455696,14.90918948224451,381.9444444444445,6.242905788876278,18.41312353531972,56.23721881390594,41.84100418410041,41.19850187265917,517.6470588235294,582.010582010582,6.289487978501387,654.7619047619048,2391.115674860625,63
8492,UNKNOWN,15.625000000000002,14.90918948224451,26.686074721009224,6.242905788876278,12.147649153805803,38.67791842475387,227.27272727272725,379.3103448275862,392.15686274509807,582.010582010582,6.289487978501387,654.7619047619048,2356.0906471670896,64
7028,UNKNOWN,19.69914040114613,16.44368039464833,26.686074721009224,6.242905788876278,12.147649153805803,36.37566137566138,181.81818181818184,58.8235294117647,118.18426000537201,1134.020618556701,6.289487978501387,654.7619047619048,2271.493094367573,65
2454,UNKNOWN,103.38345864661655,16.44368039464833,26.686074721009224,50.45871559633028,42.85992596921878,42.63565891472869,151.51515151515153,30.76923076923077,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2262.9154454424333,66
1889,UNKNOWN,19.31179775280899,14.90918948224451,42.34026173979985,6.242905788876278,329.8350824587706,33.76304481276858,39.21568627450981,62.3229461756374,470.58823529411774,582.010582010582,6.289487978501387,654.7619047619048,2261.591124530522,67
7066,UNKNOWN,19.31179775280899,36.199095022624434,27.080256031511574,57.97101449275363,60.93338872732309,36.37566137566138,40.48582995951417,178.8617886178862,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2255.3823808955826,68
9513,UNKNOWN,19.755747126436784,16.44368039464833,36.447978793903246,6.242905788876278,90.31198686371101,30.303030303030308,58.47953216374269,46.21848739495798,118.18426000537201,1134.020618556701,6.289487978501387,654.7619047619048,2217.459620131786,69
3550,UNKNOWN,19.271198318149967,31.183557760453578,36.447978793903246,499.99999999999994,237.0689655172414,33.63914373088685,35.587188612099645,41.19850187265917,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,2180.550046974774,70
7974,UNKNOWN,89.57654723127035,36.402746752709525,36.447978793903246,6.242905788876278,18.41312353531972,38.67791842475387,30.487804878048777,184.87394957983193,462.18487394957987,582.010582010582,6.289487978501387,654.7619047619048,2146.369823685282,71
710,UNKNOWN,19.755747126436784,52.287581699346404,25.357307514983862,89.97955010224949,18.41312353531972,30.303030303030308,42.73504273504273,41.19850187265917,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2118.1934338045676,72
9510,UNKNOWN,15.625000000000002,31.183557760453578,37.187288708586884,89.97955010224949,61.676478833753855,16.56127672387835,30.211480362537767,36.0655737704918,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2116.653755177451,73
701,UNKNOWN,89.57654723127035,31.183557760453578,72.17847769028872,6.242905788876278,176.4234161988773,33.76304481276858,33.78378378378378,36.0655737704918,392.15686274509807,582.010582010582,6.289487978501387,654.7619047619048,2114.436144532897,74
4257,UNKNOWN,19.69914040114613,14.90918948224451,16.067776803973125,50.45871559633028,60.44786371754362,38.67791842475387,39.52569169960474,64.70588235294117,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2102.6557273940366,75
9555,UNKNOWN,15.625000000000002,31.874818893074476,16.067776803973125,89.97955010224949,29.633620689655174,29.665587918015103,42.73504273504273,46.808510638297875,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2100.553456695807,76
4072,UNKNOWN,19.31179775280899,52.287581699346404,16.067776803973125,57.97101449275363,45.42638860210614,26.921194322075387,33.78378378378378,46.21848739495798,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2096.1515737673044,77
3944,UNKNOWN,19.755747126436784,14.90918948224451,36.74014696058784,6.242905788876278,12.147649153805803,33.63914373088685,181.81818181818184,46.808510638297875,497.737556561086,582.010582010582,6.289487978501387,654.7619047619048,2092.861006011392,78
2653,UNKNOWN,37.262872628726285,16.44368039464833,16.067776803973125,6.242905788876278,12.147649153805803,38.67791842475387,4.901960784313726,379.3103448275862,404.4117647058824,1134.020618556701,6.289487978501387,29.691612119576217,2085.468592167345,79
2614,UNKNOWN,15.625000000000002,31.183557760453578,42.34026173979985,50.45871559633028,18.41312353531972,16.56127672387835,34.84320557491289,30.812324929971986,3.0915376183918384,1134.020618556701,6.289487978501387,654.7619047619048,2038.401014776166,80
3669,UNKNOWN,145.5026455026455,37.61969904240766,64.78209658421673,415.09433962264154,18.41312353531972,29.665587918015103,30.211480362537767,46.21848739495798,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,2033.6609723321221,81
2142,UNKNOWN,312.49999999999994,14.90918948224451,51.0677808727948,89.97955010224949,90.31198686371101,42.63565891472869,138.88888888888889,41.19850187265917,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,2027.6450693666566,82
7610,UNKNOWN,15.625000000000002,36.402746752709525,16.067776803973125,6.242905788876278,60.93338872732309,33.76304481276858,39.0625,63.58381502890174,497.737556561086,582.010582010582,6.289487978501387,654.7619047619048,2012.4807092266265,83
8335,UNKNOWN,19.31179775280899,14.90918948224451,36.74014696058784,499.99999999999994,37.742322868416544,30.303030303030308,40.32258064516129,64.70588235294117,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1990.1884627345707,84
8772,UNKNOWN,19.31179775280899,36.199095022624434,25.357307514983862,6.242905788876278,12.147649153805803,33.63914373088685,151.51515151515153,64.70588235294117,392.15686274509807,582.010582010582,6.289487978501387,654.7619047619048,1984.3377703281653,85
858,UNKNOWN,19.69914040114613,36.199095022624434,72.17847769028872,499.99999999999994,18.41312353531972,36.37566137566138,42.016806722689076,64.70588235294117,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1956.0142224822998,86
5694,UNKNOWN,312.49999999999994,37.61969904240766,26.686074721009224,50.45871559633028,42.85992596921878,16.56127672387835,41.84100418410041,180.327868852459,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1955.0080774587836,87
255,UNKNOWN,103.38345864661655,33.18250377073907,16.067776803973125,396.39639639639637,56.82551982435748,16.56127672387835,35.587188612099645,41.19850187265917,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1945.3561350200998,88
6377,UNKNOWN,19.755747126436784,14.90918948224451,25.357307514983862,6.242905788876278,12.147649153805803,29.665587918015103,34.84320557491289,63.58381502890174,462.18487394957987,582.010582010582,6.289487978501387,654.7619047619048,1911.7522562887452,89
1149,UNKNOWN,135.46798029556652,16.44368039464833,36.447978793903246,415.09433962264154,13.805654042860281,33.76304481276858,39.52569169960474,41.19850187265917,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1898.1729069162816,90
7293,UNKNOWN,19.755747126436784,16.44368039464833,25.357307514983862,415.09433962264154,37.742322868416544,33.76304481276858,42.19409282700422,46.21848739495798,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1882.722534931238,91
2891,UNKNOWN,103.38345864661655,14.90918948224451,60.90808416389812,369.74789915966386,60.93338872732309,26.921194322075387,4.901960784313726,62.3229461756374,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1877.121377734943,92
6384,UNKNOWN,19.31179775280899,14.90918948224451,62.14689265536724,6.242905788876278,18.41312353531972,59.523809523809526,4.901960784313726,5.4415038337867925,1078.4313725490197,582.010582010582,6.289487978501387,15.726080274491585,1873.3487061691212,93
9975,UNKNOWN,19.271198318149967,36.199095022624434,51.0677808727948,6.242905788876278,18.41312353531972,30.303030303030308,4.901960784313726,41.19850187265917,470.58823529411774,1134.020618556701,6.289487978501387,29.691612119576217,1848.1875504466648,94
9818,UNKNOWN,37.262872628726285,14.90918948224451,26.686074721009224,57.97101449275363,12.147649153805803,21.90362405416169,44.84304932735426,379.3103448275862,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1841.1873310570218,95
9699,UNKNOWN,37.262872628726285,16.14619646985432,18.574805808848364,499.99999999999994,23.59628894728375,21.90362405416169,41.84100418410041,5.4415038337867925,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1837.8595521999318,96
1594,UNKNOWN,19.31179775280899,16.14619646985432,16.067776803973125,415.09433962264154,13.805654042860281,38.67791842475387,39.0625,30.76923076923077,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1835.0889262555029,97
1995,UNKNOWN,103.38345864661655,33.18250377073907,38.59649122807018,369.74789915966386,13.805654042860281,20.14652014652015,40.32258064516129,46.808510638297875,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1832.4196536595584,98
4519,UNKNOWN,19.271198318149967,16.14619646985432,18.574805808848364,6.242905788876278,18.41312353531972,16.56127672387835,39.0625,36.0655737704918,410.8309990662932,582.010582010582,6.289487978501387,654.7619047619048,1824.2305542327003,99
4875,UNKNOWN,19.755747126436784,16.14619646985432,87.3015873015873,6.242905788876278,170.47655947307248,38.67791842475387,30.487804878048777,178.8617886178862,103.94519253484528,502.283105022831,6.289487978501387,654.7619047619048,1815.2301983785987,100
5882,UNKNOWN,19.69914040114613,14.90918948224451,37.187288708586884,396.39639639639637,53.612769586937986,38.67791842475387,39.52569169960474,46.808510638297875,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1813.2429407195978,101
1396,UNKNOWN,19.31179775280899,16.14619646985432,27.080256031511574,396.39639639639637,37.742322868416544,16.56127672387835,58.47953216374269,68.53582554517135,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1806.6796393334093,102
8706,UNKNOWN,15.625000000000002,52.287581699346404,18.574805808848364,415.09433962264154,9.744645981440879,16.56127672387835,41.84100418410041,58.8235294117647,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1801.6454397051912,103
2994,UNKNOWN,15.625000000000002,31.183557760453578,25.357307514983862,354.83870967741933,12.147649153805803,38.67791842475387,39.21568627450981,36.0655737704918,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1799.2649149457982,104
867,UNKNOWN,19.69914040114613,14.90918948224451,36.447978793903246,57.97101449275363,170.47655947307248,21.90362405416169,175.43859649122805,46.808510638297875,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1789.8081261961877,105
943,UNKNOWN,15.625000000000002,36.402746752709525,43.44391785150079,354.83870967741933,37.742322868416544,56.23721881390594,42.73504273504273,36.0655737704918,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1789.5165678511157,106
4684,UNKNOWN,19.755747126436784,16.14619646985432,60.90808416389812,50.45871559633028,61.676478833753855,59.523809523809526,303.03030303030306,46.808510638297875,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1784.7338807643132,107
604,UNKNOWN,312.49999999999994,31.874818893074476,87.3015873015873,89.97955010224949,13.805654042860281,16.56127672387835,4.901960784313726,46.21848739495798,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1776.236591516092,108
5958,UNKNOWN,19.271198318149967,36.402746752709525,38.59649122807018,6.242905788876278,12.147649153805803,20.14652014652015,35.587188612099645,30.812324929971986,410.8309990662932,502.283105022831,6.289487978501387,654.7619047619048,1773.3725217597341,109
3091,UNKNOWN,89.57654723127035,36.199095022624434,37.187288708586884,6.242905788876278,12.147649153805803,16.56127672387835,41.84100418410041,184.87394957983193,103.94519253484528,582.010582010582,6.289487978501387,654.7619047619048,1771.636883678808,110
7184,UNKNOWN,19.271198318149967,31.874818893074476,29.522275899087496,396.39639639639637,9.744645981440879,30.303030303030308,34.84320557491289,46.21848739495798,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1771.2673150342207,111
7713,UNKNOWN,15.625000000000002,16.14619646985432,38.59649122807018,50.45871559633028,60.93338872732309,116.03375527426161,175.43859649122805,30.812324929971986,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1750.1979810864195,112
7933,UNKNOWN,312.49999999999994,31.874818893074476,25.357307514983862,6.242905788876278,53.612769586937986,38.67791842475387,44.84304932735426,62.3229461756374,3.0915376183918384,1134.020618556701,6.289487978501387,29.691612119576217,1748.5249719847884,113
3160,UNKNOWN,19.69914040114613,31.874818893074476,16.067776803973125,50.45871559633028,12.147649153805803,116.03375527426161,217.3913043478261,30.812324929971986,3.0915376183918384,582.010582010582,6.289487978501387,654.7619047619048,1740.6389977697695,114
1412,UNKNOWN,15.625000000000002,16.44368039464833,36.447978793903246,6.242905788876278,182.80016618196925,38.67791842475387,30.211480362537767,30.812324929971986,123.24929971988794,582.010582010582,6.289487978501387,654.7619047619048,1723.572729347537,115
963,UNKNOWN,19.271198318149967,14.90918948224451,43.44391785150079,354.83870967741933,23.59628894728375,20.14652014652015,39.0625,41.19850187265917,3.0915376183918384,502.283105022831,6.289487978501387,654.7619047619048,1722.892861677407,116
5851,UNKNOWN,103.38345864661655,16.44368039464833,36.447978793903246,6.242905788876278,18.41312353531972,88.14102564102565,163.93442622950818,5.4415038337867925,103.94519253484528,1134.020618556701,6.289487978501387,29.691612119576217,1712.3950140533086,117
4231,UNKNOWN,15.625000000000002,36.199095022624434,18.574805808848364,6.242905788876278,18.41312353531972,30.303030303030308,227.27272727272725,68.53582554517135,118.18426000537201,502.283105022831,6.289487978501387,654.7619047619048,1702.6852710452072,118
