TOKEN_ID,TOKEN_NAME,Background,Skin,Body,Face,Head,RARITY_SCORE,Rank
838,Pudgy Penguin #838,31.49847704491333,426.0434456928839,56.24683544303797,110.29047896063604,41.30486564996369,665.384102791435,173
8415,Pudgy Penguin #8415,61.62166847237269,426.0434456928839,35.548,21.920376151385515,119.69023569023568,664.8237260068778,174
3298,Pudgy Penguin #3298,50.116133580051105,426.0434456928839,99.85393258426966,47.33816063254266,40.98342700677331,664.3350994965207,175
302,Pudgy Penguin #302,38.54747543205693,89.64034672970843,403.95454545454544,79.49238294898672,50.39588871167819,662.0306392769756,176
6012,Pudgy Penguin #6012,37.97863247863248,426.0434456928839,54.858024691358025,22.602447941503737,118.34540158135663,659.8279523857348,177
7496,Pudgy Penguin #7496,34.127445097803914,426.0434456928839,43.77832512315271,35.82564877802973,118.34540158135663,658.1202662732269,178
1580,Pudgy Penguin #1580,37.97863247863248,426.0434456928839,72.2520325203252,61.775605517541,59.84511784511784,657.8948340545003,179
8475,Pudgy Penguin #8475,37.97863247863248,426.0434456928839,49.37222222222222,24.381344307270233,119.69023569023568,657.4658803912445,180
6559,Pudgy Penguin #6559,31.49847704491333,426.0434456928839,77.27826086956522,61.594975092051115,60.882894455148794,657.2980531545622,181
3929,Pudgy Penguin #3929,27.585992821806187,426.0434456928839,48.82967032967033,35.82564877802973,118.34540158135663,656.6301592037468,182
2960,Pudgy Penguin #2960,50.116133580051105,426.0434456928839,53.215568862275454,88.51042639277934,36.82776482776483,654.7133393557546,183
3991,Pudgy Penguin #3991,61.62166847237269,426.0434456928839,46.046632124352335,81.64915302899799,38.58146791480125,653.942367233408,184
1598,Pudgy Penguin #1598,50.116133580051105,60.863349384697706,35.548,27.42901234567901,478.7609427609427,652.7174380713706,185
5820,Pudgy Penguin #5820,34.127445097803914,28.531126160020065,132.6417910447761,296.6969222743871,159.58698092031426,651.5842654973014,186
6813,Pudgy Penguin #6813,37.97863247863248,426.0434456928839,100.98863636363636,35.82564877802973,50.63817663817664,651.4745399513591,187
7793,Pudgy Penguin #7793,34.127445097803914,426.0434456928839,56.24683544303797,78.31034007985681,56.627638391079245,651.3557047046618,188
1614,Pudgy Penguin #1614,61.62166847237269,426.0434456928839,50.2090395480226,61.775605517541,50.39588871167819,650.0456479424982,189
6113,Pudgy Penguin #6113,50.116133580051105,14.314030451742797,56.24683544303797,49.449487045731175,478.7609427609427,648.8874292815058,190
3421,Pudgy Penguin #3421,57.948853795211406,426.0434456928839,99.85393258426966,21.920376151385515,41.79659024103469,647.5631984647852,191
4174,Pudgy Penguin #4174,61.62166847237269,426.0434456928839,57.7077922077922,61.775605517541,37.75175892738617,644.9002708179759,192
859,Pudgy Penguin #859,31.49847704491333,53.86060606060606,403.95454545454544,124.6478194170502,30.179772896105277,644.1412208732204,193
6291,Pudgy Penguin #6291,38.54747543205693,426.0434456928839,53.53614457831325,35.82564877802973,90.02342513453624,643.9761396158201,194
1562,Pudgy Penguin #1562,50.116133580051105,426.0434456928839,52.89880952380952,65.82962962962962,48.094706578724846,642.982725005099,195
8556,Pudgy Penguin #8556,31.49847704491333,60.863349384697706,201.97727272727272,296.6969222743871,50.63817663817664,641.6741980694476,196
2572,Pudgy Penguin #2572,31.49847704491333,28.531126160020065,54.858024691358025,47.33816063254266,478.7609427609427,640.9867312897768,197
3077,Pudgy Penguin #3077,50.116133580051105,426.0434456928839,63.02836879432625,47.33816063254266,53.73847316704459,640.2645818668485,198
2029,Pudgy Penguin #2029,27.585992821806187,426.0434456928839,46.046632124352335,50.516742161826095,90.02342513453624,640.2162379354047,199
7557,Pudgy Penguin #7557,31.49847704491333,426.0434456928839,36.1260162601626,27.42901234567901,118.34540158135663,639.4423529249955,200
1147,Pudgy Penguin #1147,37.97863247863248,426.0434456928839,116.93421052631578,21.920376151385515,35.82564877802973,638.7023136272475,201
3549,Pudgy Penguin #3549,38.54747543205693,426.0434456928839,99.85393258426966,35.82564877802973,38.16210413311863,638.4326066203588,202
4557,Pudgy Penguin #4557,34.127445097803914,53.86060606060606,403.95454545454544,27.42901234567901,118.34540158135663,637.7170105399911,203
4430,Pudgy Penguin #4430,34.127445097803914,426.0434456928839,56.24683544303797,78.31034007985681,42.47072879330944,637.198795106892,204
2643,Pudgy Penguin #2643,31.49847704491333,426.0434456928839,87.12745098039217,61.775605517541,29.50347546425978,635.9484546999901,205
4063,Pudgy Penguin #4063,37.97863247863248,426.0434456928839,48.82967032967033,61.775605517541,60.53299276287782,635.1603467816054,206
1009,Pudgy Penguin #1009,34.127445097803914,426.0434456928839,67.83969465648855,65.82962962962962,41.30486564996369,635.1450807267697,207
7459,Pudgy Penguin #7459,31.49847704491333,14.314030451742797,46.046632124352335,61.775605517541,478.7609427609427,632.3956878994923,208
5818,Pudgy Penguin #5818,34.127445097803914,51.87122663018695,132.6417910447761,296.6969222743871,117.03045267489712,632.3678377220511,209
6802,Pudgy Penguin #6802,50.116133580051105,426.0434456928839,35.548,78.31034007985681,41.79659024103469,631.8145095938264,210
330,Pudgy Penguin #330,38.54747543205693,426.0434456928839,46.046632124352335,78.31034007985681,41.79659024103469,630.7444835701847,211
