TOKEN_ID,TOKEN_NAME,Background,Faction,Clothes,Eyes,Head,Eyewear,Mouth,Accessory,NUM_TRAITS,RARITY_SCORE,Rank
4596,4596,62.60987903225807,133.85560344827587,35.35808392973325,82.812,46.00666666666667,42.140447804594366,39.09387644995954,37.40862157976252,3747.9568965517246,4227.242075462975,26
89,89,59.654637760702535,133.85560344827587,35.35808392973325,82.812,46.00666666666667,42.140447804594366,39.44501905280348,37.40862157976252,3747.9568965517246,4224.6379767942635,27
1392,1392,63.04567865429234,133.85560344827587,35.35808392973325,82.812,46.00666666666667,42.140447804594366,35.898191726529596,37.40862157976252,3747.9568965517246,4224.482190361579,28
6527,6527,59.654637760702535,133.85560344827587,35.35808392973325,82.812,46.00666666666667,42.140447804594366,39.09387644995954,37.40862157976252,3747.9568965517246,4224.286834191419,29
6715,6715,63.7108733880422,133.85560344827587,35.35808392973325,67.87868852459016,37.7103825136612,42.140447804594366,43.76955602536998,37.40862157976252,3747.9568965517246,4209.789153765754,30
2810,2810,67.76231296758105,133.85560344827587,35.35808392973325,67.87868852459016,37.7103825136612,42.140447804594366,38.4100185528757,37.40862157976252,3747.9568965517246,4208.481055872799,31
449,449,64.46663701067617,133.85560344827587,35.35808392973325,67.87868852459016,37.7103825136612,42.140447804594366,39.09387644995954,37.40862157976252,3747.9568965517246,4205.869237812978,32
5697,5697,59.654637760702535,133.85560344827587,35.35808392973325,67.87868852459016,37.7103825136612,42.140447804594366,42.36217480268927,37.40862157976252,3747.9568965517246,4204.325536915734,33
5188,5188,63.04567865429234,26.863754325259514,683.5896226415094,376.41818181818184,62.73636363636363,42.140447804594366,48.25874125874126,128.62810650887576,95.5103251318102,1527.1912217796284,34
799,799,63.7108733880422,23.741972477064223,546.8716981132076,107.0844827586207,44.522580645161284,363.21052631578954,43.76955602536998,110.01088056680163,19.841319824753562,1322.7638901148105,35
2320,2320,64.46663701067617,133.85560344827587,35.35808392973325,32.77519788918206,44.811688311688314,53.33860875966139,470.52272727272725,37.40862157976252,424.5732421875,1297.1104103892067,36
1257,1257,63.7108733880422,133.85560344827587,35.35808392973325,33.84686648501362,460.0666666666667,46.414326892281416,60.43411175979983,37.40862157976252,424.5732421875,1295.6683963370756,37
6078,6078,63.3395979020979,64.696875,56.185448436288446,376.41818181818184,56.5655737704918,42.140447804594366,158.73055859802847,37.40862157976252,424.5732421875,1280.0585470969454,38
2273,2273,63.7108733880422,133.85560344827587,35.35808392973325,414.06,44.522580645161284,85.38157894736844,40.915019762845844,37.40862157976252,424.5732421875,1279.7856038886894,39
4082,4082,64.46663701067617,64.696875,55.42618561958184,414.06,460.0666666666667,46.414326892281416,39.09387644995954,37.40862157976252,95.5103251318102,1277.1435143507385,40
2717,2717,63.04567865429234,35.81833910034602,38.51209141642306,376.41818181818184,460.0666666666667,42.140447804594366,52.91018619934282,78.50541711809318,95.5103251318102,1242.9273339097506,41
4779,4779,60.116565265486734,23.741972477064223,683.5896226415094,67.87868852459016,37.7103825136612,42.140447804594366,158.73055859802847,70.85446544980444,95.5103251318102,1240.2730284065494,42
6587,6587,67.76231296758105,64.696875,241.2669256381798,264.2936170212766,49.64748201438849,42.140447804594366,41.691887226697354,37.40862157976252,424.5732421875,1233.48141143998,43
6449,6449,60.116565265486734,64.696875,631.0058055152394,77.15403726708074,48.94326241134752,142.1258581235698,42.36217480268927,37.40862157976252,95.5103251318102,1199.3235250969863,44
3033,3033,63.04567865429234,54.481578947368426,683.5896226415094,77.15403726708074,50.007246376811594,142.1258581235698,38.4100185528757,69.67355769230771,19.841319824753562,1198.3289180805693,45
2025,2025,59.654637760702535,133.85560344827587,35.35808392973325,33.12479999999999,58.483050847457626,363.21052631578954,43.76955602536998,37.40862157976252,424.5732421875,1189.4381220945913,46
4332,4332,59.654637760702535,133.85560344827587,35.35808392973325,38.45758513931889,43.13125,363.21052631578954,36.69815143074196,37.40862157976252,424.5732421875,1172.3477017918246,47
1221,1221,60.116565265486734,133.85560344827587,35.35808392973325,30.977057356608476,230.03333333333336,58.224588188027326,158.73055859802847,37.40862157976252,424.5732421875,1169.277653886756,48
1514,1514,63.3395979020979,35.81833910034602,52.583817126269956,376.41818181818184,51.50000000000001,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1155.7747959539242,49
914,914,64.46663701067617,64.696875,683.5896226415094,32.60314960629921,53.9140625,56.22177680072417,60.43411175979983,37.40862157976252,95.5103251318102,1148.8451820305816,50
3086,3086,60.116565265486734,26.863754325259514,683.5896226415094,30.15,74.20430107526882,74.53505914623693,68.61789772727273,110.01088056680163,19.841319824753562,1147.9294005725894,51
1750,1750,62.60987903225807,54.481578947368426,683.5896226415094,33.84686648501362,47.59310344827586,74.53505914623693,41.691887226697354,128.62810650887576,19.841319824753562,1146.817423260989,52
5228,5228,67.76231296758105,133.85560344827587,35.35808392973325,295.75714285714287,44.522580645161284,58.224588188027326,48.25874125874126,37.40862157976252,424.5732421875,1145.7209170619255,53
2096,2096,63.3395979020979,26.863754325259514,683.5896226415094,67.87868852459016,37.7103825136612,42.140447804594366,50.284871616932676,69.67355769230771,95.5103251318102,1136.9912481527633,54
2132,2132,60.116565265486734,64.696875,683.5896226415094,33.12479999999999,47.923611111111114,65.37789473684211,48.25874125874126,37.40862157976252,95.5103251318102,1136.0070567252635,55
1873,1873,63.3395979020979,54.481578947368426,546.8716981132076,77.15403726708074,61.070796460177,142.1258581235698,68.61789772727273,100.12966374942422,19.841319824753562,1133.632448114952,56
5116,5116,63.7108733880422,26.863754325259514,40.81132075471698,376.41818181818184,46.00666666666667,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1129.9256569598956,57
5481,5481,64.46663701067617,21.082484725050918,38.51209141642306,376.41818181818184,46.62837837837837,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1123.2226333557387,58
6238,6238,59.654637760702535,133.85560344827587,35.35808392973325,258.7875,42.86335403726708,65.37789473684211,56.301864801864795,37.40862157976252,424.5732421875,1114.1808024819484,59
301,301,63.7108733880422,64.696875,631.0058055152394,31.52741116751269,51.88721804511278,83.20822966507178,51.86864710093057,37.40862157976252,95.5103251318102,1110.8240065934824,60
5088,5088,67.76231296758105,21.082484725050918,38.87713493695788,345.05,60.00869565217391,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1108.895488288792,61
1760,1760,64.46663701067617,54.481578947368426,683.5896226415094,33.12479999999999,48.25874125874126,54.61160658208768,40.915019762845844,104.83795514829997,19.841319824753562,1104.1272811762822,62
3088,3088,64.46663701067617,23.741972477064223,683.5896226415094,31.52741116751269,107.828125,58.224588188027326,42.2263986013986,61.932051282051276,19.841319824753562,1093.3781261929935,63
3865,3865,63.7108733880422,23.741972477064223,38.51209141642306,345.05,45.401315789473685,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1092.5311130780315,64
1888,1888,64.46663701067617,23.741972477064223,683.5896226415094,33.84686648501362,101.48529411764706,24.31696403601991,38.4100185528757,100.12966374942422,19.841319824753562,1089.828358894984,65
3292,3292,62.60987903225807,23.741972477064223,631.0058055152394,33.84686648501362,48.94326241134752,74.53505914623693,71.99254843517139,37.40862157976252,95.5103251318102,1079.594340213904,66
5777,5777,67.76231296758105,23.741972477064223,241.2669256381798,258.7875,46.62837837837837,111.62079589216945,231.133971291866,78.50541711809318,19.841319824753562,1079.2885935880856,67
4204,4204,62.60987903225807,133.85560344827587,35.35808392973325,258.7875,58.483050847457626,24.31696403601991,42.2263986013986,37.40862157976252,424.5732421875,1077.619343662406,68
204,204,67.76231296758105,54.481578947368426,631.0058055152394,34.60111420612813,48.94326241134752,58.224588188027326,39.44501905280348,37.40862157976252,95.5103251318102,1067.382628000068,69
5032,5032,60.116565265486734,23.741972477064223,631.0058055152394,33.84686648501362,48.94326241134752,83.20822966507178,52.91018619934282,37.40862157976252,95.5103251318102,1066.691834730139,70
5965,5965,67.76231296758105,35.81833910034602,631.0058055152394,30.977057356608476,48.94326241134752,56.22177680072417,60.43411175979983,37.40862157976252,95.5103251318102,1064.0816126232194,71
5638,5638,64.46663701067617,64.696875,55.42618561958184,264.2936170212766,50.007246376811594,42.140447804594366,56.301864801864795,37.40862157976252,424.5732421875,1059.314737402068,72
3723,3723,63.3395979020979,35.81833910034602,56.185448436288446,33.84686648501362,627.3636363636364,74.53505914623693,36.69815143074196,110.01088056680163,19.841319824753562,1057.6392992559165,73
2802,2802,63.7108733880422,64.696875,50.636268343815516,188.20909090909092,104.56060606060606,85.38157894736844,38.4100185528757,37.40862157976252,424.5732421875,1057.5871749690614,74
6016,6016,63.04567865429234,26.863754325259514,631.0058055152394,30.900000000000002,48.94326241134752,55.00544028340081,68.61789772727273,37.40862157976252,95.5103251318102,1057.3007856283853,75
4622,4622,63.04567865429234,26.863754325259514,32.94407819959081,188.20909090909092,104.56060606060606,363.21052631578954,50.284871616932676,128.62810650887576,95.5103251318102,1053.257037722248,76
62,62,60.116565265486734,21.082484725050918,631.0058055152394,38.45758513931889,48.94326241134752,65.37789473684211,51.86864710093057,37.40862157976252,95.5103251318102,1049.771191605789,77
3957,3957,59.654637760702535,133.85560344827587,35.35808392973325,77.15403726708074,87.35443037974684,142.1258581235698,51.86864710093057,37.40862157976252,424.5732421875,1049.3531617773021,78
3979,3979,59.654637760702535,26.863754325259514,73.24174528301887,264.2936170212766,47.923611111111114,42.140447804594366,71.99254843517139,37.40862157976252,424.5732421875,1048.092225508397,79
4248,4248,63.3395979020979,64.696875,51.269221698113206,264.2936170212766,61.070796460177,42.140447804594366,39.09387644995954,37.40862157976252,424.5732421875,1047.886296103481,80
6479,6479,64.46663701067617,38.38627935723115,631.0058055152394,32.77519788918206,48.94326241134752,56.22177680072417,42.2263986013986,37.40862157976252,95.5103251318102,1046.944304297372,81
4185,4185,63.7108733880422,35.81833910034602,55.42618561958184,31.132330827067673,230.03333333333336,64.82227523482928,470.52272727272725,70.85446544980444,19.841319824753562,1042.1618500504858,82
5640,5640,63.3395979020979,26.863754325259514,683.5896226415094,33.66341463414634,47.923611111111114,24.31696403601991,52.91018619934282,86.86573426573426,19.841319824753562,1039.3142049399748,83
5548,5548,63.7108733880422,21.082484725050918,631.0058055152394,29.646300715990453,48.94326241134752,58.224588188027326,52.91018619934282,37.40862157976252,95.5103251318102,1038.4424478546134,84
4771,4771,64.46663701067617,54.481578947368426,631.0058055152394,31.52741116751269,62.73636363636363,54.61160658208768,40.915019762845844,78.50541711809318,19.841319824753562,1038.0911595649407,85
3546,3546,64.46663701067617,23.741972477064223,631.0058055152394,29.646300715990453,48.94326241134752,58.224588188027326,48.25874125874126,37.40862157976252,95.5103251318102,1037.2062542886592,86
2692,2692,62.60987903225807,64.696875,55.8032345013477,188.20909090909092,104.56060606060606,58.224588188027326,40.915019762845844,37.40862157976252,424.5732421875,1037.0011572214385,87
1421,1421,62.60987903225807,21.082484725050918,631.0058055152394,30.900000000000002,48.94326241134752,58.224588188027326,48.25874125874126,37.40862157976252,95.5103251318102,1033.9437078422372,88
2441,2441,64.46663701067617,26.863754325259514,631.0058055152394,31.52741116751269,48.94326241134752,58.224588188027326,39.09387644995954,37.40862157976252,95.5103251318102,1033.0442817795952,89
1676,1676,63.7108733880422,26.863754325259514,631.0058055152394,31.132330827067673,48.94326241134752,55.00544028340081,42.36217480268927,37.40862157976252,95.5103251318102,1031.9425882646192,90
6752,6752,63.04567865429234,64.696875,35.51114922813036,264.2936170212766,47.59310344827586,42.140447804594366,51.86864710093057,37.40862157976252,424.5732421875,1031.1313820247628,91
5861,5861,60.116565265486734,21.082484725050918,44.82554902567275,188.20909090909092,104.56060606060606,74.53505914623693,71.99254843517139,37.40862157976252,424.5732421875,1027.3037673345784,92
4169,4169,63.7108733880422,35.81833910034602,631.0058055152394,34.60111420612813,63.898148148148145,56.22177680072417,39.44501905280348,80.58628359592215,19.841319824753562,1025.1286796321074,93
814,814,63.04567865429234,23.741972477064223,631.0058055152394,30.977057356608476,46.62837837837837,58.224588188027326,42.2263986013986,104.83795514829997,19.841319824753562,1020.5291541440623,94
3510,3510,60.116565265486734,35.81833910034602,48.82783018867925,30.977057356608476,627.3636363636364,58.224588188027326,36.69815143074196,100.12966374942422,19.841319824753562,1017.997151467704,95
470,470,62.60987903225807,26.863754325259514,41.639977013696004,107.0844827586207,627.3636363636364,55.00544028340081,56.301864801864795,21.073287770830305,19.841319824753562,1017.7836421743202,96
6493,6493,59.654637760702535,64.696875,38.87713493695788,188.20909090909092,104.56060606060606,56.22177680072417,42.36217480268927,37.40862157976252,424.5732421875,1016.5641600380334,97
4096,4096,63.04567865429234,133.85560344827587,35.35808392973325,34.60111420612813,153.35555555555555,65.37789473684211,68.61789772727273,37.40862157976252,424.5732421875,1016.1936920253626,98
2140,2140,67.76231296758105,38.38627935723115,631.0058055152394,30.900000000000002,43.13125,74.53505914623693,40.915019762845844,68.955273592387,19.841319824753562,1015.432320166275,99
2869,2869,63.7108733880422,133.85560344827587,35.35808392973325,77.15403726708074,46.62837837837837,142.1258581235698,50.284871616932676,37.40862157976252,424.5732421875,1011.0995699192755,100
5124,5124,62.60987903225807,54.481578947368426,631.0058055152394,33.66341463414634,46.62837837837837,54.61160658208768,39.09387644995954,68.955273592387,19.841319824753562,1010.8911329565784,101
6447,6447,67.76231296758105,54.481578947368426,73.24174528301887,29.646300715990453,627.3636363636364,74.53505914623693,42.36217480268927,21.073287770830305,19.841319824753562,1010.3074158221053,102
281,281,63.7108733880422,21.082484725050918,546.8716981132076,82.812,46.00666666666667,42.140447804594366,42.91412496298489,68.955273592387,95.5103251318102,1010.003894384744,103
4113,4113,63.7108733880422,133.85560344827587,35.35808392973325,77.15403726708074,43.67721518987342,142.1258581235698,50.67167832167832,37.40862157976252,424.5732421875,1008.5352134355162,104
1661,1661,62.60987903225807,133.85560344827587,35.35808392973325,77.15403726708074,49.64748201438849,142.1258581235698,40.915019762845844,37.40862157976252,424.5732421875,1003.6478273454146,105
6654,6654,59.654637760702535,35.81833910034602,37.28670668953687,30.977057356608476,627.3636363636364,53.33860875966139,38.07698370993168,100.12966374942422,19.841319824753562,1002.4869533146011,106
5969,5969,63.04567865429234,35.81833910034602,50.636268343815516,188.20909090909092,104.56060606060606,24.31696403601991,71.99254843517139,37.40862157976252,424.5732421875,1000.5613593066047,107
2259,2259,67.76231296758105,23.741972477064223,631.0058055152394,33.66341463414634,53.9140625,65.37789473684211,42.2263986013986,61.932051282051276,19.841319824753562,999.4652325390765,108
393,393,63.7108733880422,133.85560344827587,35.35808392973325,77.15403726708074,46.62837837837837,142.1258581235698,38.4100185528757,37.40862157976252,424.5732421875,999.2247168552185,109
1898,1898,63.3395979020979,23.741972477064223,546.8716981132076,67.87868852459016,37.7103825136612,42.140447804594366,50.284871616932676,70.85446544980444,95.5103251318102,998.3324495337629,110
1788,1788,60.116565265486734,21.082484725050918,221.70474247832735,159.25384615384615,45.10457516339869,301.0824099722992,56.301864801864795,110.01088056680163,19.841319824753562,994.4986889518291,111
6862,6862,63.7108733880422,21.082484725050918,631.0058055152394,29.646300715990453,50.007246376811594,58.224588188027326,42.36217480268927,78.50541711809318,19.841319824753562,994.386210654698,112
2927,2927,63.3395979020979,64.696875,546.8716981132076,33.66341463414634,44.522580645161284,55.00544028340081,52.91018619934282,37.40862157976252,95.5103251318102,993.9287394889294,113
4632,4632,60.116565265486734,133.85560344827587,35.35808392973325,77.15403726708074,46.62837837837837,142.1258581235698,36.69815143074196,37.40862157976252,424.5732421875,993.9185416105292,114
5866,5866,59.654637760702535,133.85560344827587,35.35808392973325,33.12479999999999,48.25874125874126,56.22177680072417,158.73055859802847,37.40862157976252,424.5732421875,987.1860655634681,115
1441,1441,63.04567865429234,38.38627935723115,631.0058055152394,31.132330827067673,41.5722891566265,55.946853686784195,41.691887226697354,61.932051282051276,19.841319824753562,984.5544955307435,116
3710,3710,62.60987903225807,21.082484725050918,56.5729342875732,414.06,51.50000000000001,55.946853686784195,231.133971291866,69.67355769230771,19.841319824753562,982.4210005405936,117
729,729,63.7108733880422,54.481578947368426,631.0058055152394,30.977057356608476,49.64748201438849,24.31696403601991,38.4100185528757,68.955273592387,19.841319824753562,981.3463732276833,118
3223,3223,59.654637760702535,23.741972477064223,73.24174528301887,159.25384615384615,50.007246376811594,301.0824099722992,231.133971291866,61.932051282051276,19.841319824753562,979.8892004224135,119
3598,3598,63.3395979020979,21.082484725050918,50.636268343815516,30.15,627.3636363636364,83.20822966507178,56.301864801864795,21.073287770830305,19.841319824753562,972.9966893971213,120
112,112,62.60987903225807,54.481578947368426,631.0058055152394,30.15,48.25874125874126,55.946853686784195,48.25874125874126,21.073287770830305,19.841319824753562,971.6262072947164,121
2504,2504,63.04567865429234,133.85560344827587,35.35808392973325,30.900000000000002,50.007246376811594,58.224588188027326,133.0771349862259,37.40862157976252,424.5732421875,966.4501993506288,122
6091,6091,63.04567865429234,133.85560344827587,35.35808392973325,107.0844827586207,47.59310344827586,65.37789473684211,50.284871616932676,37.40862157976252,424.5732421875,964.5815823602353,123
5125,5125,63.04567865429234,54.481578947368426,35.978401191658385,258.7875,103.00000000000001,363.21052631578954,43.76955602536998,21.073287770830305,19.841319824753562,963.1878487300627,124
2222,2222,59.654637760702535,23.741972477064223,32.94407819959081,159.25384615384615,63.898148148148145,301.0824099722992,231.133971291866,68.955273592387,19.841319824753562,960.5056574206577,125
3218,3218,59.654637760702535,38.38627935723115,56.5729342875732,33.84686648501362,627.3636363636364,54.61160658208768,48.25874125874126,21.073287770830305,19.841319824753562,959.6093096905697,126
3378,3378,63.7108733880422,133.85560344827587,35.35808392973325,58.59339622641509,87.35443037974684,54.61160658208768,61.27737843551796,37.40862157976252,424.5732421875,956.7432361570815,127
5483,5483,63.04567865429234,133.85560344827587,35.35808392973325,34.60111420612813,107.828125,74.53505914623693,43.76955602536998,37.40862157976252,424.5732421875,954.9750841772991,128
1494,1494,60.116565265486734,64.696875,546.8716981132076,33.84686648501362,51.11851851851851,24.31696403601991,40.915019762845844,37.40862157976252,95.5103251318102,954.801453892665,129
5984,5984,63.04567865429234,133.85560344827587,35.35808392973325,58.59339622641509,103.00000000000001,55.00544028340081,41.691887226697354,37.40862157976252,424.5732421875,952.5319535360773,130
740,740,63.7108733880422,133.85560344827587,35.35808392973325,33.12479999999999,44.811688311688314,46.414326892281416,133.0771349862259,37.40862157976252,424.5732421875,952.3343747235095,131
5544,5544,63.3395979020979,54.481578947368426,90.14368650217706,58.59339622641509,460.0666666666667,58.224588188027326,60.43411175979983,86.86573426573426,19.841319824753562,951.9906802830403,132
6510,6510,63.3395979020979,133.85560344827587,35.35808392973325,31.52741116751269,44.811688311688314,46.414326892281416,133.0771349862259,37.40862157976252,424.5732421875,950.3657104050778,133
1202,1202,63.3395979020979,21.082484725050918,151.90880503144652,159.25384615384615,48.25874125874126,301.0824099722992,71.99254843517139,37.40862157976252,95.5103251318102,949.8373801902262,134
3542,3542,63.3395979020979,64.696875,54.325003123828566,82.812,46.00666666666667,42.140447804594366,133.0771349862259,37.40862157976252,424.5732421875,948.379589250676,135
3646,3646,60.116565265486734,21.082484725050918,631.0058055152394,30.977057356608476,48.25874125874126,58.224588188027326,56.301864801864795,21.073287770830305,19.841319824753562,946.8817147066028,136
331,331,60.116565265486734,23.741972477064223,44.82554902567275,159.25384615384615,50.007246376811594,301.0824099722992,158.73055859802847,128.62810650887576,19.841319824753562,946.2275742028385,137
1652,1652,59.654637760702535,133.85560344827587,35.35808392973325,58.59339622641509,63.898148148148145,58.224588188027326,68.61789772727273,37.40862157976252,424.5732421875,940.1842191958375,138
3181,3181,67.76231296758105,38.38627935723115,38.87713493695788,376.41818181818184,153.35555555555555,42.140447804594366,48.25874125874126,78.50541711809318,95.5103251318102,939.2143959487465,139
2460,2460,67.76231296758105,64.696875,37.28670668953687,67.87868852459016,37.7103825136612,42.140447804594366,158.73055859802847,37.40862157976252,424.5732421875,938.1878358652547,140
4274,4274,60.116565265486734,21.082484725050918,631.0058055152394,31.132330827067673,43.40251572327044,56.22177680072417,50.67167832167832,21.073287770830305,19.841319824753562,934.5477647741017,141
3970,3970,59.654637760702535,133.85560344827587,35.35808392973325,58.59339622641509,74.20430107526882,74.53505914623693,35.898191726529596,37.40862157976252,424.5732421875,934.0811370804247,142
157,157,67.76231296758105,21.082484725050918,48.82783018867925,34.60111420612813,627.3636363636364,55.00544028340081,38.4100185528757,21.073287770830305,19.841319824753562,933.9674448829362,143
1879,1879,62.60987903225807,133.85560344827587,35.35808392973325,33.84686648501362,107.828125,54.61160658208768,42.91412496298489,37.40862157976252,424.5732421875,933.0061532076159,144
6465,6465,63.04567865429234,133.85560344827587,35.35808392973325,29.646300715990453,103.00000000000001,54.61160658208768,50.284871616932676,37.40862157976252,424.5732421875,931.7840087145748,145
3098,3098,63.7108733880422,133.85560344827587,35.35808392973325,33.84686648501362,101.48529411764706,65.37789473684211,35.898191726529596,37.40862157976252,424.5732421875,931.5146715993462,146
4217,4217,59.654637760702535,133.85560344827587,35.35808392973325,32.60314960629921,103.00000000000001,65.37789473684211,39.44501905280348,37.40862157976252,424.5732421875,931.2762523019189,147
1407,1407,63.3395979020979,21.082484725050918,64.08652712264151,159.25384615384615,50.007246376811594,301.0824099722992,231.133971291866,21.073287770830305,19.841319824753562,930.9006911401972,148
2937,2937,62.60987903225807,21.082484725050918,38.87713493695788,29.646300715990453,627.3636363636364,24.31696403601991,42.36217480268927,61.932051282051276,19.841319824753562,928.0319457194078,149
4762,4762,67.76231296758105,133.85560344827587,35.35808392973325,29.646300715990453,45.401315789473685,111.62079589216945,41.691887226697354,37.40862157976252,424.5732421875,927.3181637371836,150
4972,4972,63.04567865429234,133.85560344827587,35.35808392973325,54.48157894736841,46.62837837837837,74.53505914623693,56.301864801864795,37.40862157976252,424.5732421875,926.1881110734125,151
35,35,63.7108733880422,133.85560344827587,35.35808392973325,32.60314960629921,103.00000000000001,56.22177680072417,39.44501905280348,37.40862157976252,424.5732421875,926.1763699931407,152
4664,4664,67.76231296758105,64.696875,60.76352201257861,144.43953488372094,48.25874125874126,42.140447804594366,35.898191726529596,37.40862157976252,424.5732421875,925.9414894210083,153
5030,5030,64.46663701067617,133.85560344827587,35.35808392973325,34.60111420612813,53.9140625,85.38157894736844,56.301864801864795,37.40862157976252,424.5732421875,925.860808611309,154
2793,2793,59.654637760702535,133.85560344827587,35.35808392973325,58.59339622641509,51.11851851851851,85.38157894736844,38.4100185528757,37.40862157976252,424.5732421875,924.3537011511519,155
715,715,63.3395979020979,133.85560344827587,35.35808392973325,31.132330827067673,74.20430107526882,85.38157894736844,39.09387644995954,37.40862157976252,424.5732421875,924.3472363470339,156
4637,4637,67.76231296758105,23.741972477064223,134.47664707701824,38.45758513931889,43.40251572327044,54.61160658208768,470.52272727272725,70.85446544980444,19.841319824753562,923.6711525136258,157
3812,3812,63.3395979020979,26.863754325259514,546.8716981132076,33.84686648501362,50.007246376811594,65.37789473684211,48.25874125874126,68.955273592387,19.841319824753562,923.3623926151141,158
751,751,63.3395979020979,26.863754325259514,32.94407819959081,33.12479999999999,627.3636363636364,54.61160658208768,43.76955602536998,21.073287770830305,19.841319824753562,922.9316369936262,159
4013,4013,62.60987903225807,133.85560344827587,35.35808392973325,34.60111420612813,103.00000000000001,54.61160658208768,36.69815143074196,37.40862157976252,424.5732421875,922.7163023964874,160
