TOKEN_ID,TOKEN_NAME,Editions,Edition #,Birthday,OG Buyer,OG Price,rarity,spectacular,adjective,animal,category,group,conference,creator,Redemptions,Redemption Expiration,benefit,NUM_TRAITS,RARITY_SCORE,Rank
5512,Karma Kiwi,6224.760756501181,53.59553905464435,5127.5,14789.226016625478,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,101135.89941175924,2443
5624,Kind-Warrior,3907.1014363722693,125.24490805483413,10255.0,3697.3065041563696,23089.037179936866,7002.855851063831,1208.2754221732746,3226.8061274509805,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,101128.16600102051,2444
254,5555 Fan,6224.760756501181,53.59553905464435,3418.333333333333,672.2375462102491,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100940.9599656257,2445
2910,Energetic Electric Eel,15561.901891252957,53.59553905464435,10255.0,3697.3065041563696,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100937.24998486263,2446
6125,Macho Manta Ray,15561.901891252957,53.59553905464435,10255.0,3697.3065041563696,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100937.24998486263,2447
6415,Mint Mink,15561.901891252957,53.59553905464435,5127.5,14789.226016625478,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,1474.9461124803945,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100913.25449870103,2448
8096,Sensible Sommelier,1556.1901891252953,490.1112724294543,3418.333333333333,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100887.92782032688,2449
9100,The World Has Plenty Of Love Start Listening To It,3907.1014363722693,248.65184051976505,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,654.0108394352764,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100756.04247436947,2450
9273,Tolerant Tortoise,15561.901891252957,53.59553905464435,3418.333333333333,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,3226.8061274509805,6556.458665338645,16094.583129584355,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100737.43471060369,2451
8093,Sensible Sommelier,1556.1901891252953,248.65184051976505,3418.333333333333,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100646.46838841718,2452
6174,Macro Micro,6224.760756501181,125.24490805483413,10255.0,1232.4355013854563,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100601.06552368801,2453
9778,When You Live For Their Validation You Aren't Living,3907.1014363722693,53.59553905464435,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,654.0108394352764,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100560.98617290436,2454
245,5555 Fan,3907.1014363722693,166.582763943719,5127.5,4929.742005541825,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100501.24548574582,2455
551,Amiable Anchovy,15561.901891252957,53.59553905464435,10255.0,2957.8452033250956,59.35485136230557,28011.423404255325,1208.2754221732746,6619.08949220714,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100363.26592133654,2456
434,Adventurous Astronaut,1556.1901891252953,500.45117269167906,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100340.32137894304,2457
9927,Willful Wizard,1556.1901891252953,500.45117269167906,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100340.32137894304,2458
9921,Willful Wizard,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2459
9915,Willful Wizard,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2460
625,Arbitraging Admiral,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2461
8102,Sensible Sommelier,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2462
8099,Sensible Sommelier,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2463
2017,Considerate Cowboy,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2464
273,5555 Fan,1556.1901891252953,490.1112724294543,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100329.9814786808,2465
7508,Proactive Piranha,15561.901891252957,125.24490805483413,10255.0,2957.8452033250956,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100269.43805303155,2466
824,Bad Intentions,6224.760756501181,125.24490805483413,932.2727272727274,14789.226016625478,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100208.54962889697,2467
5033,Hungry Hammerhead,15561.901891252957,53.59553905464435,10255.0,2957.8452033250956,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100197.78868403136,2468
2544,Determined Dolphin,15561.901891252957,53.59553905464435,10255.0,2957.8452033250956,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100197.78868403136,2469
8507,Sophisticated Stingray,15561.901891252957,53.59553905464435,10255.0,2957.8452033250956,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100197.78868403136,2470
6154,Macro Micro,3907.1014363722693,53.59553905464435,10255.0,7394.613008312739,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100172.22083084789,2471
9271,Tolerant Tortoise,1556.1901891252953,490.1112724294543,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,3226.8061274509805,6556.458665338645,16094.583129584355,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100149.25192390953,2472
6066,Loyal Lobster,3907.1014363722693,166.582763943719,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100144.01349474143,2473
1521,Calm Clam,3907.1014363722693,166.582763943719,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100144.01349474143,2474
5331,Intuitive Iguana,6224.760756501181,166.582763943719,2563.75,4929.742005541825,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,16094.583129584355,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100108.33188088001,2475
3378,Gary Bee,3907.1014363722693,125.24490805483413,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,100102.67563885255,2476
8094,Sensible Sommelier,1556.1901891252953,249.17421833598303,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100089.04442458734,2477
2014,Considerate Cowboy,1556.1901891252953,248.65184051976505,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100088.52204677112,2478
258,5555 Fan,1556.1901891252953,248.65184051976505,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100088.52204677112,2479
8091,Sensible Sommelier,1556.1901891252953,166.582763943719,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100006.45297019507,2480
9901,Willful Wizard,1556.1901891252953,166.582763943719,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100006.45297019507,2481
252,5555 Fan,1556.1901891252953,166.582763943719,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100006.45297019507,2482
406,Adventurous Astronaut,1556.1901891252953,166.582763943719,10255.0,7394.613008312739,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,20443.119565217392,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,100006.45297019507,2483
4758,Heart-Trooper,15561.901891252957,125.24490805483413,10255.0,2112.74657380364,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99969.11030753281,2484
36,"""Content"" Condor",3907.1014363722693,249.17421833598303,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99939.60526027335,2485
7043,Peaceful Pelican,3907.1014363722693,248.65184051976505,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99939.08288245714,2486
6186,Macro Micro,1556.1901891252953,500.45117269167906,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99926.525954476,2487
8794,Suffocate Hate,1556.1901891252953,490.1112724294543,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99916.18605421377,2488
6176,Macro Micro,1556.1901891252953,490.1112724294543,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99916.18605421377,2489
8143,Sensitive Centipede,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99876.87730726652,2490
6092,Loyal Lobster,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99876.87730726652,2491
9516,Trusting Tarantula,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99876.87730726652,2492
2502,Detail-Oriented Dumbo Octopus,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99876.87730726652,2493
6879,Passionate Parrot,3907.1014363722693,166.582763943719,10255.0,14789.226016625478,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99857.01380588108,2494
2232,Creative Crab,6224.760756501181,166.582763943719,3418.333333333333,14789.226016625478,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99826.71965884199,2495
3152,Fly Firefly,15561.901891252957,53.59553905464435,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99805.22793826634,2496
4867,Honest Honey Bee,15561.901891252957,53.59553905464435,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99805.22793826634,2497
4394,Grateful Gar,15561.901891252957,125.24490805483413,10255.0,2464.8710027709126,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99776.46385247738,2498
6168,Macro Micro,1556.1901891252953,248.65184051976505,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99674.7266223041,2499
4753,Heart-Trooper,6224.760756501181,53.59553905464435,10255.0,4929.742005541825,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99600.1435215404,2500
10181,Zealous Zombie,6224.760756501181,53.59553905464435,10255.0,4929.742005541825,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99600.1435215404,2501
2760,Eager Eagle,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99589.87761840617,2502
1460,Bubbly Buzzard,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99589.87761840617,2503
7057,Peaceful Pelican,15561.901891252957,125.24490805483413,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99589.87761840617,2504
8779,Suffocate Hate,1556.1901891252953,125.24490805483413,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99551.31968983916,2505
6162,Macro Micro,1556.1901891252953,125.24490805483413,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99551.31968983916,2506
7056,Peaceful Pelican,15561.901891252957,53.59553905464435,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99518.22824940599,2507
2418,Decisive Duck,15561.901891252957,53.59553905464435,10255.0,4929.742005541825,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99518.22824940599,2508
10190,Zealous Zombie,15561.901891252957,125.24490805483413,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99498.97756272013,2509
5157,Impeccable Inostranet,15561.901891252957,125.24490805483413,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99498.97756272013,2510
9637,Vibe'n Vampire,15561.901891252957,125.24490805483413,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99498.97756272013,2511
5350,Jolly Jack-O,15561.901891252957,125.24490805483413,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99498.97756272013,2512
7005,Pea Salad,1556.1901891252953,53.59553905464435,10255.0,14789.226016625478,23089.037179936866,2370.003420342034,1208.2754221732746,6453.612254901961,6556.458665338645,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99479.67032083897,2513
375,Adaptable Alien,15561.901891252957,53.59553905464435,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99427.32819371994,2514
9636,Vibe'n Vampire,15561.901891252957,53.59553905464435,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99427.32819371994,2515
10189,Zealous Zombie,15561.901891252957,53.59553905464435,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99427.32819371994,2516
2942,Entrepreneur Elf,15561.901891252957,53.59553905464435,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99427.32819371994,2517
5156,Impeccable Inostranet,15561.901891252957,53.59553905464435,8.256843800322061,11.907589385366729,18.59020706919232,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,15265.965909090908,99427.32819371994,2518
5386,Joyous Jellyfish,15561.901891252957,53.59553905464435,10255.0,2112.74657380364,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99352.6900545099,2519
727,Authentic Anaconda,3907.1014363722693,166.582763943719,10255.0,2957.8452033250956,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,16094.583129584355,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99308.31224789606,2520
814,Bad Intentions,15561.901891252957,53.59553905464435,10255.0,1478.9226016625478,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99263.63696639152,2521
1959,Confident Cobra,3907.1014363722693,53.59553905464435,10255.0,2957.8452033250956,23089.037179936866,7002.855851063831,1208.2754221732746,6453.612254901961,6556.458665338645,16094.583129584355,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99195.32502300698,2522
9402,Tough To Beat A Worm From The Dirt!,15561.901891252957,125.24490805483413,10255.0,3697.3065041563696,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,654.0108394352764,12634.71113243762,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,2244.352028639618,99174.40170893306,2523
1950,Compassionate Catfish,15561.901891252957,125.24490805483413,10255.0,1848.6532520781848,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99160.24610178464,2524
2493,Detail-Oriented Dumbo Octopus,6224.760756501181,53.59553905464435,10255.0,7394.613008312739,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,5098.903563129357,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99155.78609230684,2525
8672,Stoic Slime,15561.901891252957,125.24490805483413,10255.0,1232.4355013854563,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99088.79923511462,2526
8585,Spontaneous Seahorse,15561.901891252957,53.59553905464435,10255.0,1848.6532520781848,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,7463.361111111111,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99088.59673278446,2527
8671,Stoic Slime,15561.901891252957,53.59553905464435,10255.0,1232.4355013854563,59.35485136230557,28011.423404255325,1208.2754221732746,6453.612254901961,6556.458665338645,8008.13199513382,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,99017.14986611444,2528
6912,Passionate Parrot,6224.760756501181,166.582763943719,10255.0,7394.613008312739,23089.037179936866,11204.569361702128,1208.2754221732746,6453.612254901961,6556.458665338645,4811.903874269006,2334.2852836879433,4668.570567375887,6419.0,1321.8241967871486,2203.040327978581,1322.4880964339527,3347.7518689925237,98981.77362833556,2529
