TOKEN_ID,TOKEN_NAME,Backgrounds,Top,Necklace,Hands,Type,Eyes,Head,Mouth,Nose,Earrings,Bracelet,Headphones,Body Mod,Hair,RARITY_SCORE,Rank
9407,DJENERATES #9407,206.5587734241908,10000.0,13472.222222222223,18653.846153846156,1630.2521008403362,1896.3831867057672,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,94937.70058685828,1
9472,DJENERATES #9472,190.34536891679747,108.69565217391305,13472.222222222223,2572.9442970822283,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,63885.56892726541,2
9439,DJENERATES #9439,194.0,10000.0,27.63532763532763,2572.9442970822283,1630.2521008403362,1306.3973063973065,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,62868.51764503705,3
9460,DJENERATES #9460,195.88045234248793,2500.0,27.63532763532763,18653.846153846156,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,60737.86073673934,4
9415,DJENERATES #9415,192.76629570747218,3333.3333333333335,27.63532763532763,18653.846153846156,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12516.129032258064,58687.38354887033,5
9419,DJENERATES #9419,192.76629570747218,1666.6666666666667,2836.25730994152,2869.8224852071007,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,58040.91777489749,6
9411,DJENERATES #9411,203.78151260504202,185.18518518518516,199.58847736625515,18653.846153846156,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12516.129032258064,58004.34979917099,7
9450,DJENERATES #9450,190.34536891679747,2500.0,27.63532763532763,3108.9743589743593,1630.2521008403362,1306.3973063973065,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,57633.03593298883,8
9476,DJENERATES #9476,183.7121212121212,243.90243902439022,13472.222222222223,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,57623.6847201779,9
9496,DJENERATES #9496,190.34536891679747,200.0,13472.222222222223,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,57184.94853180296,10
9381,DJENERATES #9381,192.76629570747218,200.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,56580.788325699206,11
9392,DJENERATES #9392,183.7121212121212,3333.3333333333335,27.63532763532763,2572.9442970822283,1630.2521008403362,1306.3973063973065,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,56384.023417042816,12
9400,DJENERATES #9400,194.0,2500.0,27.63532763532763,2572.9442970822283,1630.2521008403362,1896.3831867057672,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,56359.97052240075,13
9384,DJENERATES #9384,190.34536891679747,2500.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,55997.6710343412,14
9399,DJENERATES #9399,186.82588597842835,1666.6666666666667,27.63532763532763,2869.8224852071007,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,55589.726821227494,15
9442,DJENERATES #9442,194.0,178.57142857142858,199.58847736625515,4145.2991452991455,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,55564.799959415366,16
9434,DJENERATES #9434,183.7121212121212,3333.3333333333335,27.63532763532763,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,55529.70131842357,17
9401,DJENERATES #9401,201.07794361525706,1666.6666666666667,27.63532763532763,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,55339.77299927383,18
9494,DJENERATES #9494,194.935691318328,2500.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,55185.84916774371,19
9492,DJENERATES #9492,206.5587734241908,2500.0,27.63532763532763,2572.9442970822283,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,55164.7999413152,20
9403,DJENERATES #9403,201.07794361525706,212.7659574468085,27.63532763532763,3108.9743589743593,1630.2521008403362,1896.3831867057672,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,54615.844485354944,21
9470,DJENERATES #9470,185.11450381679387,243.90243902439022,27.63532763532763,3108.9743589743593,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,54412.96753762942,22
9426,DJENERATES #9426,186.82588597842835,212.7659574468085,27.63532763532763,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,54087.89670956318,23
9501,DJENERATES #9501,201.07794361525706,151.51515151515153,27.63532763532763,2869.8224852071007,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53890.158648915065,24
9385,DJENERATES #9385,186.82588597842835,108.69565217391305,27.63532763532763,3108.9743589743593,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53854.18897619961,25
9471,DJENERATES #9471,201.07794361525706,232.5581395348837,27.63532763532763,2869.8224852071007,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53806.49891336729,26
9490,DJENERATES #9490,192.76629570747218,138.88888888888889,2836.25730994152,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,53613.25049109812,27
9436,DJENERATES #9436,194.0,200.0,27.63532763532763,3108.9743589743593,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53580.73154724346,28
9443,DJENERATES #9443,183.7121212121212,178.57142857142858,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,53460.60253561304,29
9493,DJENERATES #9493,186.82588597842835,232.5581395348837,27.63532763532763,2572.9442970822283,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53442.02140166845,30
9459,DJENERATES #9459,190.34536891679747,166.66666666666666,27.63532763532763,2572.9442970822283,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,53405.23908378293,31
9375,DJENERATES #9375,186.82588597842835,108.69565217391305,27.63532763532763,4145.2991452991455,1630.2521008403362,138.65065751858205,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,53374.64738252758,32
9416,DJENERATES #9416,206.5587734241908,2500.0,27.63532763532763,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,53361.654450282906,33
9444,DJENERATES #9444,186.82588597842835,212.7659574468085,27.63532763532763,2869.8224852071007,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,53347.171516901435,34
9454,DJENERATES #9454,186.82588597842835,2500.0,27.63532763532763,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,53159.799210173995,35
9463,DJENERATES #9463,186.82588597842835,151.51515151515153,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,52829.25451391896,36
9421,DJENERATES #9421,195.88045234248793,192.30769230769232,199.58847736625515,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,52754.919510922366,37
9429,DJENERATES #9429,192.76629570747218,1666.6666666666667,27.63532763532763,3108.9743589743593,1630.2521008403362,138.65065751858205,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,52753.680513000116,38
9382,DJENERATES #9382,194.935691318328,185.18518518518516,27.63532763532763,3108.9743589743593,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,52631.928614148885,39
9410,DJENERATES #9410,183.7121212121212,212.7659574468085,27.63532763532763,3108.9743589743593,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,52415.462977023664,40
9505,DJENERATES #9505,200.4132231404959,151.51515151515153,199.58847736625515,2572.9442970822283,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,52258.85234159406,41
9481,DJENERATES #9481,190.34536891679747,138.88888888888889,27.63532763532763,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,13857.142857142859,52109.067282403164,42
9488,DJENERATES #9488,194.935691318328,169.49152542372883,27.63532763532763,2869.8224852071007,1630.2521008403362,1306.3973063973065,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,51796.140510221434,43
9378,DJENERATES #9378,192.76629570747218,178.57142857142858,27.63532763532763,2869.8224852071007,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12516.129032258064,50810.156923991584,44
9440,DJENERATES #9440,190.64465408805032,5000.0,2836.25730994152,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,50735.48086469932,45
9497,DJENERATES #9497,192.76629570747218,192.30769230769232,27.63532763532763,2572.9442970822283,1630.2521008403362,138.65065751858205,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,24250.0,12125.0,50135.885967344904,46
9445,DJENERATES #9445,206.5587734241908,1666.6666666666667,2836.25730994152,3108.9743589743593,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,47921.41940405988,47
9387,DJENERATES #9387,194.935691318328,2500.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,46446.41895667283,48
9418,DJENERATES #9418,185.11450381679387,243.90243902439022,2836.25730994152,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,45781.39283599214,49
9498,DJENERATES #9498,186.82588597842835,3333.3333333333335,199.58847736625515,2572.9442970822283,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,45662.234106585354,50
9438,DJENERATES #9438,201.07794361525706,3333.3333333333335,27.63532763532763,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12516.129032258064,45519.59756067734,51
9393,DJENERATES #9393,194.0,1666.6666666666667,199.58847736625515,3108.9743589743593,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,45272.191798060434,52
9409,DJENERATES #9409,190.64465408805032,192.30769230769232,2836.25730994152,2869.8224852071007,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,45266.11393690916,53
9449,DJENERATES #9449,195.88045234248793,200.0,2836.25730994152,4145.2991452991455,1630.2521008403362,138.65065751858205,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,45198.253170815995,54
9466,DJENERATES #9466,190.34536891679747,3333.3333333333335,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,44953.03323015331,55
9432,DJENERATES #9432,195.88045234248793,3333.3333333333335,27.63532763532763,2572.9442970822283,1630.2521008403362,1306.3973063973065,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,44693.073165763984,56
9430,DJENERATES #9430,192.76629570747218,2500.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1306.3973063973065,19.109535066981874,1630.2521008403362,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12516.129032258064,44513.24985586872,57
9503,DJENERATES #9503,195.88045234248793,2500.0,27.63532763532763,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,44506.214180959214,58
9486,DJENERATES #9486,192.76629570747218,232.5581395348837,27.63532763532763,3108.9743589743593,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,44471.158774359705,59
9423,DJENERATES #9423,203.78151260504202,3333.3333333333335,27.63532763532763,2869.8224852071007,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12516.129032258064,44463.100946721126,60
9489,DJENERATES #9489,190.64465408805032,166.66666666666666,199.58847736625515,4145.2991452991455,1630.2521008403362,1896.3831867057672,19.109535066981874,1421.2454212454213,9238.095238095239,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,12125.0,43879.28073878492,61
9473,DJENERATES #9473,206.5587734241908,1666.6666666666667,27.63532763532763,2572.9442970822283,1630.2521008403362,1896.3831867057672,19.109535066981874,1204.9689440993789,7698.412698412699,24.659345129143787,35.27272727272727,23.90634627233518,12763.157894736842,13857.142857142859,43627.070700487486,62
