TOKEN_ID,TOKEN_NAME,Background,Color,Shirts,Eyewear,Hairstyle,Headwear,Jewelry,Mouth,RARITY_SCORE,Rank
1507,HypeHippos Female Edition #1507,10.939510939510939,319.5488721804511,116.27906976744185,50.595238095238095,40.428061831153386,34.0,25.76928907078975,510.51051051051047,1108.0705523950955,1
977,HypeHippos Female Edition #977,149.9118165784832,111.40235910878113,34.48275862068965,516.7173252279636,127.43628185907048,34.0,25.76928907078975,9.263800337856246,1008.983630803634,2
1920,HypeHippos Female Edition #1920,175.98343685300208,4.972504972504972,104.16666666666667,516.7173252279636,114.94252873563218,34.0,18.267784225231033,18.62809555117247,987.6783422321729,3
3697,HypeHippos Female Edition #3697,87.99171842650104,79.88721804511277,116.27906976744185,92.34111895708854,18.849096352145473,34.0,19.57397812320092,510.51051051051047,959.4327101820011,4
1711,HypeHippos Female Edition #1711,175.98343685300208,109.3951093951094,13.774104683195592,516.7173252279636,58.62068965517241,34.0,19.57397812320092,9.263800337856246,937.3284442755003,5
3606,HypeHippos Female Edition #3606,218.79021879021877,109.3951093951094,102.04081632653062,9.788679679852596,18.849096352145473,34.0,410.6280193236715,9.263800337856246,912.7557402053845,6
3367,HypeHippos Female Edition #3367,218.79021879021877,24.630541871921185,18.867924528301888,516.7173252279636,12.086740135087094,34.0,18.267784225231033,55.71943625040971,899.0799710291332,7
4394,HypeHippos Female Edition #4394,158.7301587301587,109.3951093951094,35.97122302158274,9.788679679852596,18.849096352145473,34.0,19.137678712146798,510.51051051051047,896.3824564015061,8
3410,HypeHippos Female Edition #3410,5.447670319810292,4.972504972504972,24.03846153846154,516.7173252279636,136.327185244587,34.0,38.00581265369998,121.08262108262107,880.5915810396484,9
2455,HypeHippos Female Edition #2455,15.841953219644022,60.714285714285715,24.03846153846154,516.7173252279636,59.81703026038002,34.0,98.89470622454915,51.608986035215544,861.6327482204996,10
2257,HypeHippos Female Edition #2257,218.79021879021877,319.5488721804511,81.96721311475409,36.085756739545744,130.26819923371647,34.0,19.137678712146798,9.263800337856246,849.0617391086893,11
4473,HypeHippos Female Edition #4473,149.9118165784832,4.972504972504972,47.61904761904761,516.7173252279636,12.341197822141563,34.0,25.76928907078975,55.71943625040971,847.0506175413403,12
2831,HypeHippos Female Edition #2831,82.6044703595724,79.88721804511277,34.48275862068965,516.7173252279636,49.26108374384236,34.0,38.00581265369998,9.263800337856246,844.222468988737,13
2453,HypeHippos Female Edition #2453,149.9118165784832,49.16136495083864,15.290519877675841,36.085756739545744,15.30566309534528,34.0,25.76928907078975,510.51051051051047,836.0349208231889,14
4908,HypeHippos Female Edition #4908,56.216931216931215,122.65512265512264,13.698630136986303,48.76649454962708,15.30566309534528,34.0,19.57397812320092,510.51051051051047,820.7273302877239,15
3794,HypeHippos Female Edition #3794,10.939510939510939,84.91508491508492,10.02004008016032,516.7173252279636,13.507071349118068,34.0,132.0901320901321,9.263800337856246,811.4529649398261,16
4768,HypeHippos Female Edition #4768,51.23568414707655,51.45278450363197,27.62430939226519,516.7173252279636,12.341197822141563,34.0,98.89470622454915,18.62809555117247,810.8941028688005,17
2814,HypeHippos Female Edition #2814,149.9118165784832,49.16136495083864,13.698630136986303,516.7173252279636,12.341197822141563,34.0,25.76928907078975,9.263800337856246,810.8634241250593,18
2537,HypeHippos Female Edition #2537,51.23568414707655,79.88721804511277,13.774104683195592,516.7173252279636,23.733072734887617,34.0,19.137678712146798,72.0949957591179,810.5800793095008,19
3812,HypeHippos Female Edition #3812,5.447670319810292,4.972504972504972,50.0,516.7173252279636,40.428061831153386,34.0,19.137678712146798,121.08262108262107,791.7858621462001,20
3993,HypeHippos Female Edition #3993,87.99171842650104,4.972504972504972,38.46153846153846,48.76649454962708,39.878020173586684,34.0,19.137678712146798,510.51051051051047,783.7184658064155,21
2593,HypeHippos Female Edition #2593,158.7301587301587,4.972504972504972,15.290519877675841,9.788679679852596,29.45763299254895,34.0,19.137678712146798,510.51051051051047,781.8876854753984,22
3128,HypeHippos Female Edition #3128,15.841953219644022,4.972504972504972,51.02040816326531,9.788679679852596,133.22884012539186,34.0,19.137678712146798,510.51051051051047,778.500575383316,23
3041,HypeHippos Female Edition #3041,10.939510939510939,109.3951093951094,22.123893805309734,48.76649454962708,12.086740135087094,34.0,25.76928907078975,510.51051051051047,773.5915484059444,24
1751,HypeHippos Female Edition #1751,5.447670319810292,84.91508491508492,38.46153846153846,43.52278545826933,13.507071349118068,34.0,38.00581265369998,510.51051051051047,768.3704736680315,25
2166,HypeHippos Female Edition #2166,33.451397087760725,109.3951093951094,35.97122302158274,9.788679679852596,12.086740135087094,34.0,18.267784225231033,510.51051051051047,763.471444055134,26
2866,HypeHippos Female Edition #2866,85.21303258145363,4.972504972504972,48.543689320388346,516.7173252279636,40.428061831153386,34.0,19.57397812320092,9.263800337856246,758.7123923945211,27
1046,HypeHippos Female Edition #1046,5.447670319810292,4.972504972504972,22.123893805309734,516.7173252279636,31.686859273066172,34.0,98.89470622454915,39.51650395165039,753.3594637748542,28
4265,HypeHippos Female Edition #4265,87.99171842650104,32.642089093702,13.698630136986303,36.085756739545744,12.341197822141563,34.0,25.76928907078975,510.51051051051047,753.0391918001769,29
1118,HypeHippos Female Edition #1118,50.91344713986223,32.642089093702,10.02004008016032,516.7173252279636,40.428061831153386,34.0,46.754675467546754,18.62809555117247,750.1037343915608,30
4111,HypeHippos Female Edition #4111,175.98343685300208,32.642089093702,11.627906976744187,48.76649454962708,23.733072734887617,34.0,410.6280193236715,9.263800337856246,746.6448198694906,31
4925,HypeHippos Female Edition #4925,10.939510939510939,32.642089093702,34.48275862068965,92.34111895708854,12.341197822141563,34.0,18.267784225231033,510.51051051051047,745.5249701688742,32
610,HypeHippos Female Edition #610,48.766494549627076,4.972504972504972,22.123893805309734,516.7173252279636,25.71082879612825,34.0,19.137678712146798,72.0949957591179,743.5237218227982,33
4324,HypeHippos Female Edition #4324,10.939510939510939,32.642089093702,15.290519877675841,516.7173252279636,51.87671650900214,34.0,25.76928907078975,55.71943625040971,742.9548869690539,34
1370,HypeHippos Female Edition #1370,15.841953219644022,4.972504972504972,92.59259259259258,48.76649454962708,15.30566309534528,34.0,19.57397812320092,510.51051051051047,741.5636970634254,35
3186,HypeHippos Female Edition #3186,26.62907268170426,51.45278450363197,38.46153846153846,516.7173252279636,15.30566309534528,34.0,38.00581265369998,18.62809555117247,739.2002921750559,36
178,HypeHippos Female Edition #178,51.23568414707655,24.630541871921185,22.123893805309734,36.085756739545744,40.428061831153386,34.0,19.57397812320092,510.51051051051047,738.588427028718,37
3716,HypeHippos Female Edition #3716,15.841953219644022,109.3951093951094,24.03846153846154,9.788679679852596,15.30566309534528,34.0,18.267784225231033,510.51051051051047,737.1481616641544,38
108,HypeHippos Female Edition #108,50.91344713986223,4.972504972504972,18.867924528301888,516.7173252279636,13.507071349118068,34.0,25.76928907078975,72.0949957591179,736.8425580476584,39
3533,HypeHippos Female Edition #3533,158.7301587301587,4.972504972504972,10.02004008016032,50.595238095238095,16.23841818702837,34.0,410.6280193236715,51.608986035215544,736.7933654239775,40
3011,HypeHippos Female Edition #3011,43.758043758043755,4.972504972504972,13.774104683195592,50.595238095238095,40.428061831153386,34.0,38.00581265369998,510.51051051051047,736.0442765043463,41
4849,HypeHippos Female Edition #4849,51.23568414707655,4.972504972504972,11.627906976744187,516.7173252279636,58.62068965517241,34.0,46.754675467546754,9.263800337856246,733.1925867848647,42
1866,HypeHippos Female Edition #1866,5.447670319810292,60.714285714285715,13.698630136986303,43.52278545826933,36.41036624544871,34.0,25.76928907078975,510.51051051051047,730.0735374561006,43
3816,HypeHippos Female Edition #3816,48.766494549627076,32.642089093702,22.123893805309734,50.595238095238095,12.086740135087094,34.0,19.137678712146798,510.51051051051047,729.8626449016213,44
2881,HypeHippos Female Edition #2881,43.758043758043755,4.972504972504972,24.03846153846154,516.7173252279636,40.428061831153386,34.0,46.754675467546754,18.62809555117247,729.2971683468465,45
2666,HypeHippos Female Edition #2666,48.766494549627076,4.972504972504972,24.03846153846154,516.7173252279636,29.45763299254895,34.0,19.57397812320092,51.608986035215544,729.1353834395227,46
2942,HypeHippos Female Edition #2942,15.841953219644022,122.65512265512264,11.627906976744187,36.085756739545744,25.71082879612825,34.0,410.6280193236715,72.0949957591179,728.6445834699742,47
4504,HypeHippos Female Edition #4504,10.939510939510939,4.972504972504972,81.96721311475409,516.7173252279636,12.341197822141563,34.0,46.754675467546754,18.62809555117247,726.3205230955944,48
919,HypeHippos Female Edition #919,85.21303258145363,4.972504972504972,10.02004008016032,516.7173252279636,39.878020173586684,34.0,25.76928907078975,9.263800337856246,725.8340124443152,49
159,HypeHippos Female Edition #159,5.447670319810292,4.972504972504972,39.37007874015748,516.7173252279636,58.62068965517241,34.0,46.754675467546754,18.62809555117247,724.511039934328,50
1362,HypeHippos Female Edition #1362,10.939510939510939,4.972504972504972,39.37007874015748,9.788679679852596,88.81922675026125,34.0,25.76928907078975,510.51051051051047,724.1698006635875,51
3862,HypeHippos Female Edition #3862,5.447670319810292,32.642089093702,24.03846153846154,516.7173252279636,12.086740135087094,34.0,38.00581265369998,61.12909025530384,724.0671892240283,52
2435,HypeHippos Female Edition #2435,10.939510939510939,4.972504972504972,39.37007874015748,516.7173252279636,39.878020173586684,34.0,25.76928907078975,51.608986035215544,723.2557151597291,53
3773,HypeHippos Female Edition #3773,87.99171842650104,24.630541871921185,15.290519877675841,50.595238095238095,88.81922675026125,34.0,410.6280193236715,9.263800337856246,721.2190646831251,54
2301,HypeHippos Female Edition #2301,10.939510939510939,32.642089093702,15.290519877675841,9.788679679852596,88.81922675026125,34.0,18.267784225231033,510.51051051051047,720.2583210767441,55
4086,HypeHippos Female Edition #4086,5.447670319810292,24.630541871921185,18.867924528301888,516.7173252279636,59.81703026038002,34.0,19.57397812320092,39.51650395165039,718.5709742832283,56
1985,HypeHippos Female Edition #1985,33.451397087760725,51.45278450363197,87.71929824561403,50.595238095238095,31.686859273066172,34.0,410.6280193236715,18.62809555117247,718.161692080155,57
3996,HypeHippos Female Edition #3996,5.447670319810292,4.972504972504972,96.15384615384616,516.7173252279636,12.086740135087094,34.0,38.00581265369998,9.263800337856246,716.6476998007682,58
1135,HypeHippos Female Edition #1135,10.939510939510939,4.972504972504972,47.61904761904761,516.7173252279636,12.341197822141563,34.0,38.00581265369998,51.608986035215544,716.2043852700842,59
1383,HypeHippos Female Edition #1383,5.447670319810292,60.714285714285715,35.97122302158274,36.085756739545744,12.341197822141563,34.0,19.57397812320092,510.51051051051047,714.6446222510774,60
4320,HypeHippos Female Edition #4320,26.62907268170426,4.972504972504972,21.83406113537118,516.7173252279636,15.30566309534528,34.0,19.57397812320092,72.0949957591179,711.127600995208,61
1376,HypeHippos Female Edition #1376,51.23568414707655,49.16136495083864,81.96721311475409,9.788679679852596,16.23841818702837,34.0,410.6280193236715,55.71943625040971,708.7388156536314,62
3147,HypeHippos Female Edition #3147,85.21303258145363,4.972504972504972,18.867924528301888,9.788679679852596,23.733072734887617,34.0,19.137678712146798,510.51051051051047,706.223403719658,63
2000,HypeHippos Female Edition #2000,10.939510939510939,32.642089093702,51.02040816326531,516.7173252279636,16.23841818702837,34.0,25.76928907078975,18.62809555117247,705.9551362334324,64
4775,HypeHippos Female Edition #4775,33.451397087760725,122.65512265512264,11.627906976744187,36.085756739545744,39.878020173586684,34.0,410.6280193236715,9.263800337856246,697.5900232942876,65
3111,HypeHippos Female Edition #3111,15.841953219644022,32.642089093702,13.698630136986303,516.7173252279636,12.341197822141563,34.0,19.137678712146798,51.608986035215544,695.9878602477999,66
275,HypeHippos Female Edition #275,15.841953219644022,60.714285714285715,15.290519877675841,9.788679679852596,25.71082879612825,34.0,19.57397812320092,510.51051051051047,691.4307559212979,67
3802,HypeHippos Female Edition #3802,5.447670319810292,24.630541871921185,11.627906976744187,516.7173252279636,40.428061831153386,34.0,18.267784225231033,39.51650395165039,690.635794404474,68
2792,HypeHippos Female Edition #2792,56.216931216931215,4.972504972504972,38.46153846153846,516.7173252279636,12.341197822141563,34.0,18.267784225231033,9.263800337856246,690.241082264167,69
585,HypeHippos Female Edition #585,15.841953219644022,4.972504972504972,48.543689320388346,36.085756739545744,18.849096352145473,34.0,18.267784225231033,510.51051051051047,687.07129533997,70
903,HypeHippos Female Edition #903,15.841953219644022,60.714285714285715,10.02004008016032,9.788679679852596,25.71082879612825,34.0,19.57397812320092,510.51051051051047,686.1602761237823,71
4420,HypeHippos Female Edition #4420,218.79021879021877,319.5488721804511,51.02040816326531,9.788679679852596,23.733072734887617,34.0,19.57397812320092,9.263800337856246,685.7190300097326,72
2208,HypeHippos Female Edition #2208,172.23910840932115,58.945908460471564,27.62430939226519,50.595238095238095,122.1264367816092,34.0,98.89470622454915,121.08262108262107,685.5083284460754,73
4318,HypeHippos Female Edition #4318,56.216931216931215,4.972504972504972,13.774104683195592,9.788679679852596,16.23841818702837,34.0,38.00581265369998,510.51051051051047,683.5069619037232,74
99,HypeHippos Female Edition #99,10.939510939510939,24.630541871921185,35.97122302158274,516.7173252279636,13.507071349118068,34.0,38.00581265369998,9.263800337856246,683.0352854016527,75
4763,HypeHippos Female Edition #4763,26.62907268170426,4.972504972504972,18.867924528301888,9.788679679852596,39.878020173586684,34.0,38.00581265369998,510.51051051051047,682.6525252001609,76
4952,HypeHippos Female Edition #4952,28.706518068220195,32.642089093702,11.627906976744187,516.7173252279636,23.733072734887617,34.0,25.76928907078975,9.263800337856246,682.4600015101636,77
2820,HypeHippos Female Edition #2820,15.841953219644022,24.630541871921185,22.123893805309734,48.76649454962708,59.81703026038002,34.0,410.6280193236715,61.12909025530384,676.9370232858573,78
198,HypeHippos Female Edition #198,10.939510939510939,4.972504972504972,102.04081632653062,9.788679679852596,51.87671650900214,34.0,410.6280193236715,51.608986035215544,675.8552337862884,79
3591,HypeHippos Female Edition #3591,5.447670319810292,32.642089093702,34.48275862068965,9.788679679852596,25.71082879612825,34.0,19.137678712146798,510.51051051051047,671.7202157328401,80
1976,HypeHippos Female Edition #1976,5.447670319810292,32.642089093702,18.867924528301888,9.788679679852596,39.878020173586684,34.0,19.57397812320092,510.51051051051047,670.7088724289649,81
3254,HypeHippos Female Edition #3254,149.9118165784832,319.5488721804511,53.191489361702125,48.76649454962708,23.733072734887617,34.0,18.267784225231033,18.62809555117247,666.0476251815546,82
4361,HypeHippos Female Edition #4361,15.841953219644022,4.972504972504972,52.631578947368425,9.788679679852596,18.849096352145473,34.0,18.267784225231033,510.51051051051047,664.862107907257,83
4140,HypeHippos Female Edition #4140,51.23568414707655,4.972504972504972,13.774104683195592,516.7173252279636,13.507071349118068,34.0,19.57397812320092,9.263800337856246,663.0444688409159,84
1581,HypeHippos Female Edition #1581,51.23568414707655,24.630541871921185,13.774104683195592,43.52278545826933,12.086740135087094,34.0,410.6280193236715,72.0949957591179,661.972871378339,85
2398,HypeHippos Female Edition #2398,50.91344713986223,4.972504972504972,87.71929824561403,50.595238095238095,13.507071349118068,34.0,410.6280193236715,9.263800337856246,661.599379463865,86
796,HypeHippos Female Edition #796,10.939510939510939,111.40235910878113,52.631578947368425,9.788679679852596,13.507071349118068,34.0,410.6280193236715,18.62809555117247,661.5253148994751,87
3142,HypeHippos Female Edition #3142,5.447670319810292,4.972504972504972,13.774104683195592,43.52278545826933,30.21685033771774,34.0,18.267784225231033,510.51051051051047,660.7122105072394,88
3456,HypeHippos Female Edition #3456,172.23910840932115,319.5488721804511,27.62430939226519,43.52278545826933,16.23841818702837,34.0,38.00581265369998,9.263800337856246,660.4431066188914,89
3998,HypeHippos Female Edition #3998,10.939510939510939,32.642089093702,11.627906976744187,516.7173252279636,15.30566309534528,34.0,19.137678712146798,18.62809555117247,658.9982695965853,90
691,HypeHippos Female Edition #691,5.447670319810292,4.972504972504972,27.62430939226519,36.085756739545744,15.30566309534528,34.0,18.267784225231033,510.51051051051047,652.214199255213,91
684,HypeHippos Female Edition #684,218.79021879021877,111.40235910878113,13.698630136986303,9.788679679852596,122.1264367816092,34.0,132.0901320901321,9.263800337856246,651.1602569254363,92
2145,HypeHippos Female Edition #2145,5.447670319810292,109.3951093951094,48.543689320388346,9.788679679852596,23.733072734887617,34.0,410.6280193236715,9.263800337856246,650.800041111576,93
157,HypeHippos Female Edition #157,5.447670319810292,4.972504972504972,39.37007874015748,516.7173252279636,12.341197822141563,34.0,18.267784225231033,18.62809555117247,649.7446568589813,94
437,HypeHippos Female Edition #437,5.447670319810292,4.972504972504972,21.83406113537118,36.085756739545744,16.23841818702837,34.0,18.267784225231033,510.51051051051047,647.356706090002,95
1445,HypeHippos Female Edition #1445,172.23910840932115,24.630541871921185,102.04081632653062,48.76649454962708,12.086740135087094,34.0,132.0901320901321,121.08262108262107,646.9364544652403,96
4796,HypeHippos Female Edition #4796,51.23568414707655,319.5488721804511,94.33962264150944,50.595238095238095,49.26108374384236,34.0,38.00581265369998,9.263800337856246,646.2501137996737,97
4970,HypeHippos Female Edition #4970,10.939510939510939,24.630541871921185,11.627906976744187,516.7173252279636,12.086740135087094,34.0,25.76928907078975,9.263800337856246,645.0351145598729,98
2839,HypeHippos Female Edition #2839,15.841953219644022,4.972504972504972,18.867924528301888,9.788679679852596,12.086740135087094,34.0,38.00581265369998,510.51051051051047,644.074125699601,99
2319,HypeHippos Female Edition #2319,5.447670319810292,4.972504972504972,15.290519877675841,48.76649454962708,114.94252873563218,34.0,410.6280193236715,9.263800337856246,643.311538116778,100
984,HypeHippos Female Edition #984,10.939510939510939,4.972504972504972,11.627906976744187,516.7173252279636,25.71082879612825,34.0,19.137678712146798,18.62809555117247,641.7338511761711,101
2965,HypeHippos Female Edition #2965,10.939510939510939,319.5488721804511,92.59259259259258,9.788679679852596,23.733072734887617,34.0,132.0901320901321,18.62809555117247,641.3209557685993,102
1408,HypeHippos Female Edition #1408,5.447670319810292,4.972504972504972,21.83406113537118,516.7173252279636,16.23841818702837,34.0,19.137678712146798,18.62809555117247,636.9757541059977,103
4851,HypeHippos Female Edition #4851,28.706518068220195,4.972504972504972,11.627906976744187,516.7173252279636,12.341197822141563,34.0,18.267784225231033,9.263800337856246,635.8970376306617,104
2203,HypeHippos Female Edition #2203,5.447670319810292,4.972504972504972,18.867924528301888,9.788679679852596,13.507071349118068,34.0,38.00581265369998,510.51051051051047,635.1001740137983,105
1026,HypeHippos Female Edition #1026,5.447670319810292,60.714285714285715,35.97122302158274,9.788679679852596,56.366047745358095,34.0,410.6280193236715,18.62809555117247,631.5440213557333,106
3289,HypeHippos Female Edition #3289,5.447670319810292,111.40235910878113,35.97122302158274,9.788679679852596,12.341197822141563,34.0,410.6280193236715,9.263800337856246,628.842949613696,107
1058,HypeHippos Female Edition #1058,172.23910840932115,58.945908460471564,96.15384615384616,48.76649454962708,136.327185244587,34.0,25.76928907078975,55.71943625040971,627.9212681390524,108
4259,HypeHippos Female Edition #4259,15.841953219644022,4.972504972504972,13.698630136986303,9.788679679852596,12.086740135087094,34.0,25.76928907078975,510.51051051051047,626.6683077253753,109
1269,HypeHippos Female Edition #1269,56.216931216931215,4.972504972504972,15.290519877675841,36.085756739545744,58.62068965517241,34.0,410.6280193236715,9.263800337856246,625.0782221233579,110
4148,HypeHippos Female Edition #4148,5.447670319810292,4.972504972504972,15.290519877675841,516.7173252279636,12.341197822141563,34.0,25.76928907078975,9.263800337856246,623.8023076287423,111
2955,HypeHippos Female Edition #2955,85.21303258145363,84.91508491508492,52.631578947368425,92.34111895708854,133.22884012539186,34.0,132.0901320901321,9.263800337856246,623.6835879543756,112
33,HypeHippos Female Edition #33,5.447670319810292,79.88721804511277,15.290519877675841,50.595238095238095,13.507071349118068,34.0,410.6280193236715,9.263800337856246,618.6195373484827,113
1206,HypeHippos Female Edition #1206,5.447670319810292,4.972504972504972,15.290519877675841,516.7173252279636,12.341197822141563,34.0,19.137678712146798,9.263800337856246,617.1706972700993,114
3999,HypeHippos Female Edition #3999,5.447670319810292,109.3951093951094,18.867924528301888,9.788679679852596,18.849096352145473,34.0,410.6280193236715,9.263800337856246,616.2402999367473,115
3202,HypeHippos Female Edition #3202,51.23568414707655,4.972504972504972,11.627906976744187,50.595238095238095,13.507071349118068,34.0,410.6280193236715,39.51650395165039,616.0829288160038,116
1725,HypeHippos Female Edition #1725,10.939510939510939,319.5488721804511,10.02004008016032,9.788679679852596,136.327185244587,34.0,38.00581265369998,55.71943625040971,614.3495370286715,117
3945,HypeHippos Female Edition #3945,28.706518068220195,51.45278450363197,24.03846153846154,43.52278545826933,12.086740135087094,34.0,410.6280193236715,9.263800337856246,613.6991093651978,118
429,HypeHippos Female Edition #429,175.98343685300208,79.88721804511277,96.15384615384616,43.52278545826933,127.43628185907048,34.0,38.00581265369998,18.62809555117247,613.6174765741732,119
1930,HypeHippos Female Edition #1930,43.758043758043755,51.45278450363197,11.627906976744187,36.085756739545744,16.23841818702837,34.0,410.6280193236715,9.263800337856246,613.0547298265217,120
2656,HypeHippos Female Edition #2656,15.841953219644022,4.972504972504972,39.37007874015748,9.788679679852596,58.62068965517241,34.0,410.6280193236715,39.51650395165039,612.7384295426533,121
4065,HypeHippos Female Edition #4065,43.758043758043755,4.972504972504972,51.02040816326531,9.788679679852596,49.26108374384236,34.0,410.6280193236715,9.263800337856246,612.6925399790367,122
