TOKEN_ID,TOKEN_NAME,Background,Body,Neck,Hair,Accessories,Masks,Tattoo,RARITY_SCORE,Rank
57,Immortalz #56,199.05882352941177,22.89064261555806,209.7520661157025,38.896551724137936,780.923076923077,32.934306569343065,5.25520240190496,1289.7106698791354,52
834,Immortalz #833,35.75907009510391,22.660714285714285,41.201298701298704,41.77777777777778,5.602030680940294,1128.0,5.25520240190496,1280.2560939427399,53
893,Immortalz #892,32.45524296675192,24.640776699029125,42.82640793081629,39.578947368421055,5.602030680940294,1128.0,5.25520240190496,1278.3586080478635,54
977,Immortalz #976,33.93048128342246,22.660714285714285,44.05293990019527,1128.0,5.602030680940294,31.552447552447553,5.25520240190496,1271.0538161046247,55
1800,Immortalz #1799,38.28054298642534,24.403846153846157,10.806898020012774,44.23529411764706,5.602030680940294,1128.0,5.25520240190496,1256.5838143607764,56
2518,Immortalz #2517,35.75907009510391,22.660714285714285,10.806898020012774,1128.0,5.602030680940294,30.9041095890411,5.25520240190496,1238.9880250727172,57
862,Immortalz #861,33.1764705882353,24.403846153846157,10.806898020012774,1128.0,5.602030680940294,31.552447552447553,5.25520240190496,1238.7968953973868,58
4190,Immortalz #4189,170.6218487394958,199.05882352941177,10.806898020012774,38.23728813559322,780.923076923077,28.738853503184714,5.25520240190496,1233.64199125268,59
3443,Immortalz #3442,38.28054298642534,22.89064261555806,209.7520661157025,37.91596638655462,780.923076923077,31.333333333333336,91.33603238866397,1212.4316607493147,60
840,Immortalz #839,36.86274509803921,24.640776699029125,40.74653822998194,34.44274809160305,84.42411642411643,902.4,88.23989569752284,1211.7568202402924,61
2982,Immortalz #2981,33.93048128342246,22.89064261555806,41.201298701298704,39.23478260869565,84.42411642411643,902.4,71.64431898376853,1195.7256406168597,62
2566,Immortalz #2565,995.2941176470589,24.403846153846157,10.806898020012774,40.648648648648646,5.602030680940294,30.693877551020407,80.50753370340999,1187.956952404937,63
3091,Immortalz #3090,36.19251336898395,199.05882352941177,769.0909090909091,40.285714285714285,83.97022332506205,32.22857142857143,5.25520240190496,1166.0819574305576,64
3824,Immortalz #3823,995.2941176470589,23.581881533101043,44.05293990019527,41.77777777777778,5.602030680940294,32.934306569343065,5.25520240190496,1148.4982565103212,65
3383,Immortalz #3382,38.28054298642534,24.403846153846157,10.806898020012774,902.4,5.602030680940294,155.58620689655174,5.25520240190496,1142.3347271396813,66
740,Immortalz #739,34.124369747899166,24.640776699029125,44.05293990019527,35.52755905511811,83.97022332506205,902.4,5.25520240190496,1129.9710711292084,67
3031,Immortalz #3030,38.28054298642534,22.89064261555806,209.7520661157025,40.285714285714285,780.923076923077,30.693877551020407,5.25520240190496,1128.0811228794025,68
4265,Immortalz #4264,995.2941176470589,22.89064261555806,10.806898020012774,40.648648648648646,5.602030680940294,34.97674418604651,5.25520240190496,1115.47428420017,69
38,Immortalz #37,995.2941176470589,22.660714285714285,10.806898020012774,41.39449541284404,5.602030680940294,31.774647887323948,5.25520240190496,1112.788106335799,70
4029,Immortalz #4028,995.2941176470589,24.403846153846157,10.806898020012774,37.289256198347104,5.602030680940294,30.693877551020407,5.25520240190496,1109.3452286531306,71
3767,Immortalz #3766,34.32048681541582,22.660714285714285,10.806898020012774,902.4,83.97022332506205,29.490196078431374,5.25520240190496,1088.9037209265412,72
3487,Immortalz #3486,33.93048128342246,199.05882352941177,769.0909090909091,41.018181818181816,5.602030680940294,31.552447552447553,5.25520240190496,1085.508076357218,73
4507,Immortalz #4506,36.19251336898395,22.89064261555806,10.806898020012774,902.4,5.602030680940294,31.552447552447553,71.64431898376853,1081.0888512217111,74
2709,Immortalz #2708,35.974486180014175,22.89064261555806,10.806898020012774,41.018181818181816,780.923076923077,32.934306569343065,156.1846153846154,1080.7322075108023,75
4305,Immortalz #4304,33.1764705882353,22.89064261555806,769.0909090909091,41.39449541284404,80.92467118373854,32.69565217391305,87.74416594641313,1067.917007011611,76
1963,Immortalz #1962,33.93048128342246,23.581881533101043,44.05293990019527,41.39449541284404,5.602030680940294,902.4,5.25520240190496,1056.2170312124078,77
1627,Immortalz #1626,746.4705882352941,24.403846153846157,41.201298701298704,41.39449541284404,87.74416594641313,24.65573770491803,87.74416594641313,1053.6142981010273,78
4227,Immortalz #4226,32.106261859582546,22.89064261555806,769.0909090909091,39.23478260869565,84.42411642411643,32.934306569343065,71.64431898376853,1052.3253381519735,79
1684,Immortalz #1683,33.93048128342246,24.640776699029125,42.72727272727273,902.4,5.602030680940294,32.69565217391305,5.25520240190496,1047.2514159664825,80
2463,Immortalz #2462,157.1517027863777,24.640776699029125,769.0909090909091,45.57575757575758,5.602030680940294,34.97674418604651,5.25520240190496,1042.2931234209652,81
2427,Immortalz #2426,33.93048128342246,23.581881533101043,769.0909090909091,92.08163265306122,87.74416594641313,28.024844720496894,5.25520240190496,1039.7091176293086,82
4115,Immortalz #4114,30.624434389140273,24.403846153846157,42.72727272727273,35.52755905511811,780.923076923077,33.67164179104478,89.24835164835167,1037.1261826878508,83
3430,Immortalz #3429,34.124369747899166,22.660714285714285,42.82640793081629,35.52755905511811,780.923076923077,24.65573770491803,91.33603238866397,1032.0538980362069,84
4417,Immortalz #4416,39.548110634982464,24.640776699029125,42.82640793081629,10.324942791762014,780.923076923077,31.774647887323948,88.23989569752284,1018.2778585645136,85
2330,Immortalz #2329,33.1764705882353,23.581881533101043,10.806898020012774,44.23529411764706,780.923076923077,28.024844720496894,88.23989569752284,1008.9883616000928,86
3174,Immortalz #3173,33.1764705882353,22.660714285714285,769.0909090909091,32.0,5.602030680940294,141.0,5.25520240190496,1008.785327047704,87
2913,Immortalz #2912,32.106261859582546,22.660714285714285,10.806898020012774,39.92920353982301,780.923076923077,31.552447552447553,89.24835164835167,1007.2269538290088,88
3879,Immortalz #3878,34.124369747899166,24.403846153846157,769.0909090909091,51.27272727272727,5.602030680940294,28.738853503184714,91.33603238866397,1004.5687688381706,89
2845,Immortalz #2844,39.548110634982464,22.660714285714285,769.0909090909091,39.23478260869565,5.602030680940294,33.92481203007519,91.33603238866397,1001.397391719981,90
1501,Immortalz #1500,32.27980922098569,22.660714285714285,769.0909090909091,48.0,87.74416594641313,31.774647887323948,5.25520240190496,996.805448833251,91
1324,Immortalz #1323,36.86274509803921,24.403846153846157,769.0909090909091,38.23728813559322,90.28012449977768,25.782857142857146,5.25520240190496,989.9129725229275,92
1314,Immortalz #1313,34.124369747899166,23.581881533101043,769.0909090909091,39.23478260869565,83.97022332506205,34.18181818181818,5.25520240190496,989.4391868893902,93
209,Immortalz #208,32.45524296675192,24.640776699029125,769.0909090909091,37.289256198347104,5.602030680940294,28.556962025316455,87.74416594641313,985.379343607707,94
1806,Immortalz #1805,34.32048681541582,24.640776699029125,10.806898020012774,92.08163265306122,780.923076923077,30.486486486486488,5.25520240190496,978.5145599989874,95
321,Immortalz #320,35.75907009510391,22.89064261555806,769.0909090909091,39.92920353982301,79.68602825745683,24.65573770491803,5.25520240190496,977.2667937056739,96
799,Immortalz #798,33.1764705882353,23.581881533101043,42.72727272727273,62.66666666666667,780.923076923077,28.024844720496894,5.25520240190496,976.3554155607546,97
603,Immortalz #602,34.719562243502054,22.660714285714285,769.0909090909091,38.23728813559322,79.68602825745683,25.782857142857146,5.25520240190496,975.4325615579376,98
4245,Immortalz #4244,35.75907009510391,22.89064261555806,769.0909090909091,39.92920353982301,5.602030680940294,25.782857142857146,71.64431898376853,970.69903214896,99
4070,Immortalz #4069,746.4705882352941,23.581881533101043,45.80193999548839,35.52755905511811,79.68602825745683,28.024844720496894,5.25520240190496,964.3480441988604,100
2831,Immortalz #2830,36.86274509803921,24.640776699029125,40.74653822998194,36.98360655737705,780.923076923077,28.556962025316455,5.25520240190496,953.9689079347257,101
2326,Immortalz #2325,34.719562243502054,24.640776699029125,769.0909090909091,10.324942791762014,79.68602825745683,29.68421052631579,5.25520240190496,953.40163201088,102
3149,Immortalz #3148,35.1280276816609,24.403846153846157,769.0909090909091,10.324942791762014,5.602030680940294,30.486486486486488,73.3261105092091,948.3623533948141,103
4231,Immortalz #4230,746.4705882352941,22.89064261555806,10.806898020012774,37.289256198347104,5.602030680940294,24.65573770491803,91.33603238866397,939.0511858437343,104
1047,Immortalz #1046,39.548110634982464,24.640776699029125,10.806898020012774,38.23728813559322,780.923076923077,34.18181818181818,5.25520240190496,933.5931709964177,105
1605,Immortalz #1604,36.413199426111916,24.640776699029125,10.806898020012774,39.578947368421055,780.923076923077,28.024844720496894,5.25520240190496,925.6429455590537,106
3189,Immortalz #3188,35.974486180014175,22.660714285714285,10.806898020012774,36.98360655737705,780.923076923077,31.774647887323948,5.25520240190496,924.3786322554241,107
2889,Immortalz #2888,36.19251336898395,22.660714285714285,10.806898020012774,39.92920353982301,780.923076923077,28.024844720496894,5.25520240190496,923.7924532600128,108
1977,Immortalz #1976,32.106261859582546,24.403846153846157,10.806898020012774,40.648648648648646,780.923076923077,25.93103448275862,5.25520240190496,920.0749684898307,109
2121,Immortalz #2120,746.4705882352941,22.89064261555806,10.806898020012774,10.324942791762014,83.97022332506205,33.92481203007519,5.25520240190496,913.6433094196692,110
1003,Immortalz #1002,35.54621848739496,24.640776699029125,769.0909090909091,38.896551724137936,5.602030680940294,34.18181818181818,5.25520240190496,913.2135072661345,111
792,Immortalz #791,34.124369747899166,23.581881533101043,769.0909090909091,41.39449541284404,5.602030680940294,32.934306569343065,5.25520240190496,911.9831954369416,112
3222,Immortalz #3221,36.86274509803921,22.89064261555806,769.0909090909091,40.285714285714285,5.602030680940294,28.556962025316455,5.25520240190496,908.5442061983824,113
365,Immortalz #364,38.28054298642534,22.89064261555806,769.0909090909091,41.39449541284404,5.602030680940294,24.65573770491803,5.25520240190496,907.1695608934998,114
2764,Immortalz #2763,32.45524296675192,22.660714285714285,769.0909090909091,40.648648648648646,5.602030680940294,24.65573770491803,5.25520240190496,900.3684857797872,115
2081,Immortalz #2080,32.45524296675192,23.581881533101043,769.0909090909091,37.91596638655462,5.602030680940294,25.782857142857146,5.25520240190496,899.6840902030191,116
2868,Immortalz #2867,746.4705882352941,23.581881533101043,45.80193999548839,39.92920353982301,5.602030680940294,32.69565217391305,5.25520240190496,899.3364985604649,117
194,Immortalz #193,34.124369747899166,22.89064261555806,10.806898020012774,10.324942791762014,780.923076923077,32.934306569343065,5.25520240190496,897.2594390695571,118
1473,Immortalz #1472,35.54621848739496,22.660714285714285,10.806898020012774,10.324942791762014,780.923076923077,28.556962025316455,5.25520240190496,894.0740149351825,119
3220,Immortalz #3219,746.4705882352941,23.581881533101043,42.82640793081629,34.44274809160305,5.602030680940294,33.67164179104478,5.25520240190496,891.8505006647046,120
3874,Immortalz #3873,746.4705882352941,23.581881533101043,42.72727272727273,39.92920353982301,5.602030680940294,25.93103448275862,5.25520240190496,889.4972136010948,121
2161,Immortalz #2160,36.86274509803921,23.581881533101043,42.72727272727273,501.33333333333337,143.28863796753706,33.92481203007519,89.24835164835167,870.9670343377103,122
1802,Immortalz #1801,746.4705882352941,22.89064261555806,10.806898020012774,39.92920353982301,5.602030680940294,33.1764705882353,5.25520240190496,864.1310360817685,123
4279,Immortalz #4278,157.1517027863777,22.660714285714285,209.7520661157025,92.08163265306122,87.74416594641313,155.58620689655174,80.50753370340999,805.4840223872305,124
2545,Immortalz #2544,37.09170624771648,24.403846153846157,175.79220779220782,41.77777777777778,325.3846153846154,31.552447552447553,164.40485829959516,800.4074592082063,125
2018,Immortalz #2017,238.87058823529412,22.89064261555806,44.05293990019527,45.12,325.3846153846154,28.556962025316455,91.33603238866397,796.2117805496433,126
2372,Immortalz #2371,34.124369747899166,199.05882352941177,10.806898020012774,39.23478260869565,325.3846153846154,30.693877551020407,156.1846153846154,795.4879822262706,127
596,Immortalz #595,34.32048681541582,223.1208791208791,45.80193999548839,32.0,325.3846153846154,31.552447552447553,89.24835164835167,781.4287205171979,128
1111,Immortalz #1110,38.28054298642534,22.89064261555806,44.05293990019527,501.33333333333337,5.602030680940294,155.58620689655174,5.25520240190496,773.0008988149091,129
4494,Immortalz #4493,426.5546218487395,24.640776699029125,10.806898020012774,34.44274809160305,5.602030680940294,188.0,73.3261105092091,763.3731858495338,130
2973,Immortalz #2972,426.5546218487395,24.403846153846157,10.806898020012774,32.0,143.28863796753706,118.73684210526316,5.25520240190496,761.0460484973036,131
1855,Immortalz #1854,33.93048128342246,23.581881533101043,175.79220779220782,44.23529411764706,143.28863796753706,155.58620689655174,164.40485829959516,740.8195678900623,132
2636,Immortalz #2635,34.719562243502054,23.581881533101043,42.82640793081629,41.018181818181816,332.3076923076923,110.04878048780489,156.1846153846154,740.6871217057138,133
2436,Immortalz #2435,426.5546218487395,23.581881533101043,45.80193999548839,38.56410256410256,83.97022332506205,33.1764705882353,88.23989569752284,739.8891355522517,134
4300,Immortalz #4299,36.19251336898395,23.581881533101043,40.74653822998194,501.33333333333337,87.74416594641313,28.024844720496894,5.25520240190496,722.8784795342152,135
67,Immortalz #66,426.5546218487395,22.660714285714285,40.74653822998194,39.23478260869565,5.602030680940294,25.782857142857146,156.1846153846154,716.7661601815441,136
2387,Immortalz #2386,37.09170624771648,223.1208791208791,209.7520661157025,36.387096774193544,82.20242914979758,33.1764705882353,91.33603238866397,713.0666803851884,137
2182,Immortalz #2181,37.09170624771648,223.1208791208791,44.05293990019527,41.77777777777778,325.3846153846154,28.738853503184714,5.25520240190496,705.4219743362737,138
2692,Immortalz #2691,426.5546218487395,23.581881533101043,10.806898020012774,39.92920353982301,82.20242914979758,33.1764705882353,87.74416594641313,703.9956706261223,139
2074,Immortalz #2073,153.12217194570135,24.403846153846157,41.201298701298704,36.387096774193544,325.3846153846154,31.774647887323948,91.33603238866397,703.609709235643,140
3059,Immortalz #3058,229.68325791855204,22.660714285714285,209.7520661157025,48.0,79.68602825745683,34.97674418604651,71.64431898376853,696.4031297472407,141
388,Immortalz #387,35.75907009510391,199.05882352941177,42.72727272727273,44.23529411764706,332.3076923076923,30.693877551020407,5.25520240190496,690.0372327300531,142
671,Immortalz #670,170.6218487394958,23.581881533101043,10.806898020012774,41.018181818181816,332.3076923076923,33.92481203007519,73.3261105092091,685.587424957768,143
3634,Immortalz #3633,33.1764705882353,22.660714285714285,209.7520661157025,44.23529411764706,5.602030680940294,188.0,164.40485829959516,667.8314340878346,144
382,Immortalz #381,35.54621848739496,22.89064261555806,45.80193999548839,35.52755905511811,332.3076923076923,30.080000000000002,164.40485829959516,666.558910760847,145
2379,Immortalz #2378,36.413199426111916,22.660714285714285,209.7520661157025,38.23728813559322,325.3846153846154,28.556962025316455,5.25520240190496,666.2600477749588,146
1672,Immortalz #1671,34.124369747899166,24.640776699029125,175.79220779220782,62.66666666666667,325.3846153846154,33.67164179104478,5.25520240190496,661.5354804833679,147
4088,Immortalz #4087,37.09170624771648,23.581881533101043,45.80193999548839,501.33333333333337,5.602030680940294,24.65573770491803,5.25520240190496,643.3218318974026,148
1481,Immortalz #1480,32.27980922098569,22.89064261555806,40.74653822998194,501.33333333333337,5.602030680940294,32.934306569343065,5.25520240190496,641.0418630520475,149
2899,Immortalz #2898,199.05882352941177,24.640776699029125,42.82640793081629,10.324942791762014,325.3846153846154,32.934306569343065,5.25520240190496,640.4250753068826,150
4331,Immortalz #4330,35.1280276816609,22.660714285714285,40.74653822998194,501.33333333333337,5.602030680940294,29.490196078431374,5.25520240190496,640.2160426919671,151
3910,Immortalz #3909,426.5546218487395,24.640776699029125,40.74653822998194,32.0,5.602030680940294,28.024844720496894,80.50753370340999,638.0763458825976,152
3159,Immortalz #3158,39.548110634982464,22.660714285714285,45.80193999548839,92.08163265306122,332.3076923076923,32.22857142857143,73.3261105092091,637.9547718147192,153
3994,Immortalz #3993,153.12217194570135,22.89064261555806,41.201298701298704,48.0,332.3076923076923,32.934306569343065,5.25520240190496,635.7113145414985,154
275,Immortalz #274,426.5546218487395,23.581881533101043,10.806898020012774,51.27272727272727,83.97022332506205,30.9041095890411,5.25520240190496,632.3456639905888,155
1689,Immortalz #1688,35.1280276816609,22.660714285714285,175.79220779220782,35.52755905511811,325.3846153846154,31.552447552447553,5.25520240190496,631.3007741536691,156
317,Immortalz #316,199.05882352941177,24.403846153846157,44.05293990019527,40.285714285714285,78.48473134905298,155.58620689655174,89.24835164835167,631.1206137631239,157
2923,Immortalz #2922,30.624434389140273,22.660714285714285,10.806898020012774,37.91596638655462,332.3076923076923,31.774647887323948,164.40485829959516,630.4952115760334,158
1343,Immortalz #1342,35.75907009510391,223.1208791208791,45.80193999548839,45.12,80.92467118373854,32.69565217391305,156.1846153846154,619.6068279537384,159
2265,Immortalz #2264,426.5546218487395,24.640776699029125,10.806898020012774,37.289256198347104,80.92467118373854,33.92481203007519,5.25520240190496,619.3962383818472,160
788,Immortalz #787,30.624434389140273,223.1208791208791,42.82640793081629,112.8,83.97022332506205,118.73684210526316,5.25520240190496,617.3339892730658,161
4085,Immortalz #4084,229.68325791855204,223.1208791208791,40.74653822998194,10.324942791762014,78.48473134905298,28.024844720496894,5.25520240190496,615.6403965326298,162
3037,Immortalz #3036,34.719562243502054,24.640776699029125,10.806898020012774,501.33333333333337,5.602030680940294,32.934306569343065,5.25520240190496,615.2921099480657,163
24,Immortalz #23,32.27980922098569,23.581881533101043,10.806898020012774,501.33333333333337,5.602030680940294,29.68421052631579,5.25520240190496,608.5433657165939,164
453,Immortalz #452,32.45524296675192,24.640776699029125,10.806898020012774,501.33333333333337,5.602030680940294,28.024844720496894,5.25520240190496,608.1183288224693,165
1788,Immortalz #1787,229.68325791855204,22.89064261555806,44.05293990019527,40.285714285714285,80.92467118373854,31.552447552447553,156.1846153846154,605.5742888408212,166
2478,Immortalz #2477,33.93048128342246,223.1208791208791,42.82640793081629,34.44274809160305,84.42411642411643,30.486486486486488,156.1846153846154,605.4157347219392,167
4050,Immortalz #4049,32.106261859582546,24.403846153846157,42.72727272727273,136.72727272727272,325.3846153846154,33.67164179104478,5.25520240190496,600.2761130455393,168
2961,Immortalz #2960,39.548110634982464,22.89064261555806,42.82640793081629,39.23478260869565,332.3076923076923,33.1764705882353,89.24835164835167,599.2324583343318,169
4285,Immortalz #4284,33.1764705882353,199.05882352941177,209.7520661157025,112.8,5.602030680940294,33.1764705882353,5.25520240190496,598.82106390443,170
3310,Immortalz #3309,34.719562243502054,24.403846153846157,41.201298701298704,45.57575757575758,332.3076923076923,31.333333333333336,87.74416594641313,597.2856562618432,171
4505,Immortalz #4504,229.68325791855204,22.660714285714285,41.201298701298704,112.8,84.42411642411643,25.782857142857146,80.50753370340999,597.0597781759486,172
2207,Immortalz #2206,33.93048128342246,24.640776699029125,44.05293990019527,41.018181818181816,332.3076923076923,31.774647887323948,87.74416594641313,595.468885842258,173
3262,Immortalz #3261,32.27980922098569,22.89064261555806,42.82640793081629,39.23478260869565,332.3076923076923,32.69565217391305,91.33603238866397,593.571019246325,174
2747,Immortalz #2746,199.05882352941177,24.640776699029125,209.7520661157025,39.23478260869565,83.97022332506205,30.693877551020407,5.25520240190496,592.6057522308264,175
4445,Immortalz #4444,32.106261859582546,24.640776699029125,40.74653822998194,51.27272727272727,332.3076923076923,29.68421052631579,80.50753370340999,591.2657405987391,176
584,Immortalz #583,30.624434389140273,23.581881533101043,42.82640793081629,41.018181818181816,332.3076923076923,29.490196078431374,91.33603238866397,591.184826446027,177
3788,Immortalz #3787,34.124369747899166,223.1208791208791,44.05293990019527,41.39449541284404,143.28863796753706,24.65573770491803,80.50753370340999,591.1445935576826,178
4290,Immortalz #4289,35.75907009510391,22.660714285714285,209.7520661157025,39.23478260869565,87.74416594641313,31.552447552447553,164.40485829959516,591.1081049036723,179
2192,Immortalz #2191,32.45524296675192,24.403846153846157,45.80193999548839,38.896551724137936,325.3846153846154,32.22857142857143,91.33603238866397,590.5068000420752,180
2077,Immortalz #2076,33.93048128342246,24.640776699029125,40.74653822998194,45.12,325.3846153846154,30.486486486486488,87.74416594641313,588.0530640299486,181
