TOKEN_ID,TOKEN_NAME,Background,Skin,Outfit,Hat,Blowhole Ring,Eyes,Mouth,Fin,NUM_TRAITS,RARITY_SCORE,Rank
4697,UNKNOWN,48.94303863376028,42.65746959520784,43.10344827586207,44.89016236867239,88.34586466165415,63.342318059299195,19.99319380636379,1108.4905660377358,323.69146005509646,1783.457521493652,31
9430,UNKNOWN,46.042319749216304,29.500376600552347,26.17801047120419,29.50408035153798,100.2132196162047,58.89724310776942,52.43195002231147,1108.4905660377358,323.69146005509646,1774.9492260116288,32
8359,UNKNOWN,46.5946267472985,29.500376600552347,78.125,40.69264069264069,85.76642335766424,493.69747899159665,23.587272909766135,652.7777777777778,323.69146005509646,1774.4330571323928,33
3765,UNKNOWN,46.392261375974726,310.8465608465608,83.33333333333333,44.89016236867239,32.86713286713287,22.028496437945254,23.587272909766135,876.8656716417911,323.69146005509646,1764.5023518362732,34
6599,UNKNOWN,48.94303863376028,685.1311953352771,26.17801047120419,180.07662835249042,100.2132196162047,8.670306965761512,42.3194669547992,339.5953757225434,323.69146005509646,1754.8187021071374,35
8610,UNKNOWN,49.91503823279525,23.297313373649253,36.63003663003663,81.59722222222223,32.86713286713287,38.411245505067015,43.66406540319584,1108.4905660377358,323.69146005509646,1738.5640803269314,36
2238,UNKNOWN,46.5946267472985,20.851818988464952,156.25,74.6031746031746,184.31372549019608,32.34241673548032,19.99319380636379,876.8656716417911,323.69146005509646,1735.506088067866,37
207,UNKNOWN,46.042319749216304,60.16385048643113,37.87878787878788,45.808966861598435,32.86713286713287,32.34241673548032,43.66406540319584,1108.4905660377358,323.69146005509646,1730.949566074675,38
2165,UNKNOWN,48.94303863376028,37.93381759483455,36.63003663003663,39.763113367174284,85.76642335766424,38.062844185293166,11.432185250048647,1108.4905660377358,323.69146005509646,1730.713485111644,39
2649,UNKNOWN,49.91503823279525,29.500376600552347,76.92307692307692,53.65296803652968,32.86713286713287,33.774073009485484,19.18523961139685,1108.4905660377358,323.69146005509646,1727.9999313738017,40
3807,UNKNOWN,47.79336994102095,72.66542980828696,37.45318352059925,51.19825708061003,44.847328244274806,22.994129158512724,11.432185250048647,1108.4905660377358,323.69146005509646,1720.5659090961856,41
2152,UNKNOWN,48.388757335529704,20.851818988464952,80.0,76.79738562091502,184.31372549019608,22.028496437945254,303.6175710594315,652.7777777777778,323.69146005509646,1712.466992765357,42
7426,UNKNOWN,46.5946267472985,20.851818988464952,39.8406374501992,75.68438003220612,32.86713286713287,37.805662805662806,23.587272909766135,1108.4905660377358,323.69146005509646,1709.4135578935627,43
6836,UNKNOWN,48.388757335529704,310.8465608465608,5.595970900951315,41.01221640488656,88.34586466165415,63.342318059299195,19.18523961139685,1108.4905660377358,24.117405582922828,1709.3248994409373,44
5592,UNKNOWN,43.02847203149318,198.64750633981407,43.47826086956522,40.69264069264069,88.34586466165415,43.82693024990675,42.3194669547992,876.8656716417911,323.69146005509646,1700.8962734967608,45
8883,UNKNOWN,47.42205630107961,29.500376600552347,68.4931506849315,27.53368482718219,44.847328244274806,38.062844185293166,11.432185250048647,1108.4905660377358,323.69146005509646,1699.4736521861946,46
9030,UNKNOWN,44.69379992392544,23.297313373649253,80.0,27.53368482718219,32.86713286713287,279.76190476190476,303.6175710594315,570.3883495145631,323.69146005509646,1685.8512163828857,47
7358,UNKNOWN,48.66431973493477,20.851818988464952,26.17801047120419,41.01221640488656,44.847328244274806,22.994129158512724,43.66406540319584,1108.4905660377358,323.69146005509646,1680.3939144983062,48
4903,UNKNOWN,47.79336994102095,42.65746959520784,66.66666666666667,176.02996254681648,9.468170829975826,22.028496437945254,414.4620811287478,876.8656716417911,24.117405582922828,1680.0892943710946,49
4984,UNKNOWN,47.79336994102095,20.851818988464952,36.63003663003663,49.42166140904311,115.76354679802957,159.86394557823127,43.66406540319584,876.8656716417911,323.69146005509646,1674.54557644491,50
9695,UNKNOWN,47.42205630107961,685.1311953352771,204.08163265306123,83.7789661319073,9.468170829975826,37.805662805662806,11.432185250048647,570.3883495145631,24.117405582922828,1673.6256244044985,51
6101,UNKNOWN,48.388757335529704,72.66542980828696,37.45318352059925,29.50408035153798,32.86713286713287,8.670306965761512,11.432185250048647,1108.4905660377358,323.69146005509646,1673.1631021917292,52
6603,UNKNOWN,44.69379992392544,29.500376600552347,33.222591362126245,27.53368482718219,44.847328244274806,32.34241673548032,23.587272909766135,1108.4905660377358,323.69146005509646,1667.9094966961397,53
2505,UNKNOWN,47.79336994102095,42.65746959520784,43.47826086956522,29.50408035153798,439.25233644859816,63.342318059299195,98.53249475890986,570.3883495145631,323.69146005509646,1658.6401395937987,54
7955,UNKNOWN,46.042319749216304,685.1311953352771,83.33333333333333,113.52657004830918,9.468170829975826,22.994129158512724,11.432185250048647,652.7777777777778,24.117405582922828,1648.8230870653738,55
8337,UNKNOWN,43.02847203149318,27.608082706766915,30.211480362537767,30.01277139208173,44.847328244274806,16.521372328458945,19.18523961139685,1108.4905660377358,323.69146005509646,1643.5967727698426,56
9977,UNKNOWN,46.5946267472985,23.996732359848874,43.47826086956522,77.55775577557756,439.25233644859816,16.521372328458945,19.18523961139685,652.7777777777778,323.69146005509646,1643.0555619736185,57
1095,UNKNOWN,48.94303863376028,310.8465608465608,43.10344827586207,217.59259259259258,88.34586466165415,22.028496437945254,11.432185250048647,570.3883495145631,323.69146005509646,1636.3719962680832,58
9378,UNKNOWN,49.91503823279525,20.851818988464952,156.25,83.7789661319073,44.847328244274806,279.76190476190476,19.99319380636379,652.7777777777778,323.69146005509646,1631.8674879985854,59
4057,UNKNOWN,49.91503823279525,60.16385048643113,45.662100456621005,76.79738562091502,44.847328244274806,106.2386980108499,42.3194669547992,876.8656716417911,323.69146005509646,1626.500999703574,60
302,UNKNOWN,44.69379992392544,60.16385048643113,87.71929824561403,74.6031746031746,32.86713286713287,22.028496437945254,90.97948122338367,876.8656716417911,323.69146005509646,1613.6123654844946,61
9978,UNKNOWN,48.388757335529704,27.608082706766915,43.10344827586207,505.37634408602145,32.86713286713287,8.670306965761512,52.43195002231147,570.3883495145631,323.69146005509646,1612.5258318290455,62
7335,UNKNOWN,48.66431973493477,23.297313373649253,40.65040650406504,49.42166140904311,100.2132196162047,8.670306965761512,352.85285285285283,652.7777777777778,323.69146005509646,1600.2393182893854,63
1108,UNKNOWN,44.69379992392544,29.500376600552347,156.25,51.19825708061003,32.86713286713287,16.521372328458945,43.66406540319584,876.8656716417911,323.69146005509646,1575.252135900763,64
5653,UNKNOWN,47.79336994102095,23.297313373649253,36.63003663003663,27.53368482718219,439.25233644859816,8.670306965761512,94.60547504025766,570.3883495145631,323.69146005509646,1571.862332796166,65
61,UNKNOWN,46.042319749216304,390.36544850498336,60.975609756097555,29.50408035153798,44.847328244274806,33.107917723302336,303.6175710594315,339.5953757225434,323.69146005509646,1571.7471111664836,66
3433,UNKNOWN,49.91503823279525,27.608082706766915,68.9655172413793,113.52657004830918,88.34586466165415,8.670306965761512,11.432185250048647,876.8656716417911,323.69146005509646,1569.0206968036025,67
9571,UNKNOWN,44.69379992392544,20.851818988464952,68.4931506849315,47.91029561671763,439.25233644859816,38.062844185293166,11.432185250048647,570.3883495145631,323.69146005509646,1564.776240667639,68
4617,UNKNOWN,48.66431973493477,23.297313373649253,33.898305084745765,6.397168912481284,195.02074688796682,106.2386980108499,11.432185250048647,1108.4905660377358,24.117405582922828,1557.556708875335,69
292,UNKNOWN,43.02847203149318,27.608082706766915,77.51937984496124,51.19825708061003,32.86713286713287,58.6913086913087,43.66406540319584,876.8656716417911,323.69146005509646,1535.1338303223563,70
1238,UNKNOWN,46.042319749216304,37.93381759483455,75.75757575757576,44.89016236867239,44.847328244274806,58.89724310776942,11.432185250048647,876.8656716417911,323.69146005509646,1520.3577637692795,71
2173,UNKNOWN,48.388757335529704,23.996732359848874,37.87878787878788,121.4470284237726,32.86713286713287,38.411245505067015,11.432185250048647,876.8656716417911,323.69146005509646,1514.9790013170752,72
8514,UNKNOWN,48.66431973493477,23.297313373649253,46.51162790697675,217.59259259259258,9.468170829975826,8.670306965761512,23.587272909766135,1108.4905660377358,24.117405582922828,1510.3995759343154,73
2462,UNKNOWN,46.5946267472985,27.608082706766915,125.0,30.01277139208173,85.76642335766424,279.76190476190476,19.18523961139685,570.3883495145631,323.69146005509646,1508.0088581467726,74
4379,UNKNOWN,48.388757335529704,42.65746959520784,41.32231404958678,44.89016236867239,100.2132196162047,8.670306965761512,19.99319380636379,876.8656716417911,323.69146005509646,1506.6925554342145,75
5296,UNKNOWN,46.392261375974726,23.297313373649253,43.10344827586207,49.42166140904311,32.86713286713287,32.34241673548032,77.94361525704808,876.8656716417911,323.69146005509646,1505.924980991078,76
4918,UNKNOWN,46.042319749216304,20.851818988464952,238.0952380952381,77.55775577557756,100.2132196162047,22.994129158512724,23.587272909766135,652.7777777777778,323.69146005509646,1505.810992125855,77
8591,UNKNOWN,48.388757335529704,27.608082706766915,70.4225352112676,6.397168912481284,85.76642335766424,33.107917723302336,98.53249475890986,1108.4905660377358,24.117405582922828,1502.8313516265805,78
5125,UNKNOWN,47.42205630107961,20.851818988464952,33.222591362126245,81.59722222222223,85.76642335766424,8.670306965761512,11.432185250048647,876.8656716417911,323.69146005509646,1489.519736144255,79
7978,UNKNOWN,48.94303863376028,29.500376600552347,40.65040650406504,76.79738562091502,32.86713286713287,37.805662805662806,11.432185250048647,876.8656716417911,323.69146005509646,1478.5533199790245,80
6613,UNKNOWN,49.91503823279525,23.297313373649253,65.78947368421052,49.42166140904311,9.468170829975826,493.69747899159665,109.25151092515108,652.7777777777778,24.117405582922828,1477.7358308071223,81
3635,UNKNOWN,47.42205630107961,27.608082706766915,31.25,30.01277139208173,115.76354679802957,8.670306965761512,11.432185250048647,876.8656716417911,323.69146005509646,1472.7160811106555,82
2661,UNKNOWN,48.66431973493477,27.608082706766915,204.08163265306123,76.79738562091502,9.468170829975826,159.86394557823127,43.66406540319584,876.8656716417911,24.117405582922828,1471.130679751795,83
1101,UNKNOWN,49.91503823279525,198.64750633981407,36.63003663003663,45.808966861598435,44.847328244274806,93.77494014365523,11.432185250048647,652.7777777777778,323.69146005509646,1457.5252395350974,84
893,UNKNOWN,47.42205630107961,23.996732359848874,33.222591362126245,44.89016236867239,32.86713286713287,58.89724310776942,11.432185250048647,876.8656716417911,323.69146005509646,1453.2852353135656,85
7555,UNKNOWN,46.392261375974726,27.608082706766915,87.71929824561403,6.397168912481284,115.76354679802957,16.521372328458945,19.18523961139685,1108.4905660377358,24.117405582922828,1452.1949415993809,86
6801,UNKNOWN,44.69379992392544,37.93381759483455,30.211480362537767,30.01277139208173,44.847328244274806,16.521372328458945,352.85285285285283,570.3883495145631,323.69146005509646,1451.1532322686255,87
7772,UNKNOWN,47.42205630107961,364.9068322981367,5.595970900951315,76.79738562091502,32.86713286713287,38.411245505067015,290.12345679012344,570.3883495145631,17.334218484915542,1443.8466482828844,88
4515,UNKNOWN,43.02847203149318,23.297313373649253,156.25,30.01277139208173,9.468170829975826,32.34241673548032,11.432185250048647,1108.4905660377358,24.117405582922828,1438.4393012333876,89
7238,UNKNOWN,47.42205630107961,27.608082706766915,33.898305084745765,51.19825708061003,85.76642335766424,493.69747899159665,19.18523961139685,339.5953757225434,323.69146005509646,1422.0626789115,90
9104,UNKNOWN,48.388757335529704,29.500376600552347,80.0,6.397168912481284,44.847328244274806,58.6913086913087,19.18523961139685,1108.4905660377358,24.117405582922828,1419.6181510162023,91
4357,UNKNOWN,46.042319749216304,29.500376600552347,5.595970900951315,49.42166140904311,85.76642335766424,279.76190476190476,19.99319380636379,876.8656716417911,24.117405582922828,1417.0649278104097,92
3478,UNKNOWN,47.79336994102095,27.608082706766915,37.87878787878788,29.50408035153798,9.468170829975826,32.34241673548032,98.53249475890986,1108.4905660377358,24.117405582922828,1415.7353748231385,93
9051,UNKNOWN,47.79336994102095,60.16385048643113,80.0,6.397168912481284,9.468170829975826,33.107917723302336,52.43195002231147,1108.4905660377358,17.334218484915542,1415.1872124381741,94
9239,UNKNOWN,48.94303863376028,364.9068322981367,5.595970900951315,6.397168912481284,9.468170829975826,16.521372328458945,290.12345679012344,339.5953757225434,333.33333333333337,1414.8847197497644,95
5264,UNKNOWN,48.94303863376028,23.297313373649253,77.51937984496124,217.59259259259258,44.847328244274806,63.342318059299195,43.66406540319584,570.3883495145631,323.69146005509646,1413.2858457213927,96
6709,UNKNOWN,46.042319749216304,23.996732359848874,68.9655172413793,76.79738562091502,88.34586466165415,106.2386980108499,23.587272909766135,652.7777777777778,323.69146005509646,1410.443028386504,97
3752,UNKNOWN,49.91503823279525,23.297313373649253,65.78947368421052,77.55775577557756,9.468170829975826,22.994129158512724,23.587272909766135,1108.4905660377358,24.117405582922828,1405.2171255851458,98
2627,UNKNOWN,48.388757335529704,29.500376600552347,80.0,42.45709123757904,9.468170829975826,8.670306965761512,52.43195002231147,1108.4905660377358,24.117405582922828,1403.5246246123686,99
1969,UNKNOWN,48.388757335529704,23.996732359848874,86.95652173913044,39.763113367174284,9.468170829975826,8.670306965761512,52.43195002231147,1108.4905660377358,24.117405582922828,1402.2835242403908,100
6964,UNKNOWN,46.392261375974726,29.500376600552347,80.0,75.68438003220612,9.468170829975826,8.670306965761512,19.18523961139685,1108.4905660377358,24.117405582922828,1401.508707036526,101
1943,UNKNOWN,48.94303863376028,72.66542980828696,58.13953488372093,83.7789661319073,100.2132196162047,8.670306965761512,52.43195002231147,652.7777777777778,323.69146005509646,1401.3116838948274,102
8878,UNKNOWN,49.91503823279525,23.996732359848874,64.93506493506493,6.397168912481284,88.34586466165415,22.994129158512724,11.432185250048647,1108.4905660377358,24.117405582922828,1400.6241551310645,103
8586,UNKNOWN,46.5946267472985,37.93381759483455,5.595970900951315,27.53368482718219,32.86713286713287,58.89724310776942,52.43195002231147,1108.4905660377358,24.117405582922828,1394.462397688139,104
5050,UNKNOWN,46.042319749216304,364.9068322981367,5.595970900951315,56.55836341756919,32.86713286713287,8.670306965761512,290.12345679012344,570.3883495145631,17.334218484915542,1392.48695098837,105
8593,UNKNOWN,43.02847203149318,23.297313373649253,60.975609756097555,6.397168912481284,9.468170829975826,22.994129158512724,98.53249475890986,1108.4905660377358,17.334218484915542,1390.5181433437708,106
6442,UNKNOWN,46.392261375974726,20.851818988464952,70.4225352112676,6.397168912481284,85.76642335766424,8.670306965761512,19.18523961139685,1108.4905660377358,24.117405582922828,1390.2937260436697,107
4202,UNKNOWN,43.02847203149318,37.93381759483455,86.95652173913044,47.91029561671763,115.76354679802957,151.22265122265122,11.432185250048647,570.3883495145631,323.69146005509646,1388.3272998225648,108
2794,UNKNOWN,44.69379992392544,29.500376600552347,41.32231404958678,44.89016236867239,9.468170829975826,63.342318059299195,19.99319380636379,1108.4905660377358,24.117405582922828,1385.8183072590346,109
4696,UNKNOWN,44.69379992392544,29.500376600552347,68.9655172413793,68.41339155749635,9.468170829975826,16.521372328458945,11.432185250048647,1108.4905660377358,24.117405582922828,1381.6027853524956,110
8159,UNKNOWN,43.02847203149318,364.9068322981367,5.595970900951315,47.91029561671763,9.468170829975826,279.76190476190476,290.12345679012344,6.366493281317728,333.33333333333337,1380.4949298439537,111
148,UNKNOWN,46.392261375974726,37.93381759483455,68.4931506849315,49.42166140904311,44.847328244274806,133.21995464852608,23.587272909766135,652.7777777777778,323.69146005509646,1380.3646847002253,112
3855,UNKNOWN,44.69379992392544,27.608082706766915,5.595970900951315,83.7789661319073,9.468170829975826,58.89724310776942,23.587272909766135,1108.4905660377358,17.334218484915542,1379.4542910337136,113
7698,UNKNOWN,43.02847203149318,29.500376600552347,50.0,176.02996254681648,85.76642335766424,72.98136645962734,23.587272909766135,570.3883495145631,323.69146005509646,1374.9736834755793,114
4170,UNKNOWN,47.42205630107961,23.297313373649253,43.10344827586207,6.397168912481284,195.02074688796682,106.2386980108499,52.43195002231147,876.8656716417911,24.117405582922828,1374.8944590089143,115
6388,UNKNOWN,44.69379992392544,27.608082706766915,77.51937984496124,6.397168912481284,9.468170829975826,63.342318059299195,19.99319380636379,1108.4905660377358,17.334218484915542,1374.846898606425,116
678,UNKNOWN,46.392261375974726,27.608082706766915,26.17801047120419,40.69264069264069,44.847328244274806,38.411245505067015,352.85285285285283,473.7903225806451,323.69146005509646,1374.464204484523,117
8002,UNKNOWN,49.91503823279525,20.851818988464952,70.92198581560284,68.41339155749635,184.31372549019608,22.994129158512724,62.169312169312164,570.3883495145631,323.69146005509646,1373.65921098204,118
318,UNKNOWN,43.02847203149318,23.996732359848874,49.504950495049506,40.69264069264069,115.76354679802957,106.2386980108499,11.432185250048647,652.7777777777778,323.69146005509646,1367.1264634708348,119
8631,UNKNOWN,46.042319749216304,20.851818988464952,39.8406374501992,6.397168912481284,9.468170829975826,93.77494014365523,23.587272909766135,1108.4905660377358,17.334218484915542,1365.7871135064102,120
9609,UNKNOWN,43.02847203149318,60.16385048643113,80.0,6.397168912481284,9.468170829975826,22.028496437945254,11.432185250048647,1108.4905660377358,17.334218484915542,1358.3431284710266,121
3131,UNKNOWN,46.042319749216304,198.64750633981407,76.92307692307692,113.52657004830918,88.34586466165415,151.22265122265122,19.18523961139685,339.5953757225434,323.69146005509646,1357.1800643337585,122
9876,UNKNOWN,43.02847203149318,72.66542980828696,83.33333333333333,49.42166140904311,195.02074688796682,93.77494014365523,19.99319380636379,473.7903225806451,323.69146005509646,1354.7195600558841,123
3432,UNKNOWN,43.02847203149318,23.996732359848874,39.8406374501992,6.397168912481284,44.847328244274806,37.805662805662806,23.587272909766135,1108.4905660377358,24.117405582922828,1352.111246334385,124
3708,UNKNOWN,46.392261375974726,37.93381759483455,58.13953488372093,30.01277139208173,115.76354679802957,63.342318059299195,23.587272909766135,652.7777777777778,323.69146005509646,1351.640760846581,125
7839,UNKNOWN,48.94303863376028,685.1311953352771,68.4931506849315,6.397168912481284,85.76642335766424,16.521372328458945,414.4620811287478,6.366493281317728,17.334218484915542,1349.4151421475542,126
4125,UNKNOWN,48.66431973493477,23.297313373649253,58.13953488372093,40.69264069264069,88.34586466165415,58.89724310776942,52.43195002231147,652.7777777777778,323.69146005509646,1346.938104309555,127
2046,UNKNOWN,46.392261375974726,390.36544850498336,77.51937984496124,27.53368482718219,100.2132196162047,16.521372328458945,23.587272909766135,339.5953757225434,323.69146005509646,1345.4194751851712,128
2743,UNKNOWN,46.042319749216304,27.608082706766915,30.211480362537767,49.42166140904311,44.847328244274806,58.6913086913087,109.25151092515108,652.7777777777778,323.69146005509646,1342.542929921173,129
4917,UNKNOWN,46.5946267472985,364.9068322981367,5.595970900951315,49.42166140904311,439.25233644859816,93.77494014365523,290.12345679012344,6.366493281317728,44.915902140672785,1340.952220159797,130
8455,UNKNOWN,49.91503823279525,20.851818988464952,66.66666666666667,6.397168912481284,32.86713286713287,8.670306965761512,19.99319380636379,1108.4905660377358,24.117405582922828,1337.969298060325,131
6285,UNKNOWN,46.042319749216304,198.64750633981407,238.0952380952381,51.19825708061003,88.34586466165415,33.107917723302336,19.18523961139685,339.5953757225434,323.69146005509646,1337.9091790388716,132
2264,UNKNOWN,48.94303863376028,390.36544850498336,40.65040650406504,47.91029561671763,9.468170829975826,106.2386980108499,303.6175710594315,362.65432098765433,24.117405582922828,1333.965355730361,133
6846,UNKNOWN,48.66431973493477,20.851818988464952,39.8406374501992,77.55775577557756,439.25233644859816,8.670306965761512,11.432185250048647,362.65432098765433,323.69146005509646,1332.6151416563355,134
2565,UNKNOWN,46.392261375974726,27.608082706766915,33.222591362126245,6.397168912481284,9.468170829975826,63.342318059299195,19.99319380636379,1108.4905660377358,17.334218484915542,1332.2485715756393,135
4156,UNKNOWN,47.42205630107961,23.996732359848874,68.4931506849315,27.53368482718219,9.468170829975826,8.670306965761512,11.432185250048647,1108.4905660377358,24.117405582922828,1329.6242588394869,136
9092,UNKNOWN,49.91503823279525,72.66542980828696,33.222591362126245,30.01277139208173,44.847328244274806,16.521372328458945,414.4620811287478,339.5953757225434,323.69146005509646,1324.9334482744116,137
9694,UNKNOWN,48.94303863376028,23.297313373649253,68.4931506849315,29.50408035153798,100.2132196162047,33.107917723302336,43.66406540319584,652.7777777777778,323.69146005509646,1323.6920236194562,138
2715,UNKNOWN,48.94303863376028,23.297313373649253,39.8406374501992,39.763113367174284,195.02074688796682,58.6913086913087,23.587272909766135,570.3883495145631,323.69146005509646,1323.223240883484,139
6130,UNKNOWN,47.79336994102095,27.608082706766915,83.33333333333333,6.397168912481284,9.468170829975826,8.670306965761512,11.432185250048647,1108.4905660377358,17.334218484915542,1320.5274024620396,140
5271,UNKNOWN,43.02847203149318,42.65746959520784,204.08163265306123,113.52657004830918,9.468170829975826,215.2014652014652,11.432185250048647,652.7777777777778,24.117405582922828,1316.2911489702617,141
5342,UNKNOWN,48.388757335529704,364.9068322981367,5.595970900951315,217.59259259259258,9.468170829975826,33.107917723302336,290.12345679012344,6.366493281317728,333.33333333333337,1308.883525085263,142
9139,UNKNOWN,46.392261375974726,37.93381759483455,60.975609756097555,30.01277139208173,195.02074688796682,22.028496437945254,19.99319380636379,570.3883495145631,323.69146005509646,1306.436706820924,143
3930,UNKNOWN,44.69379992392544,27.608082706766915,68.9655172413793,75.68438003220612,115.76354679802957,16.521372328458945,62.169312169312164,570.3883495145631,323.69146005509646,1305.485820769738,144
892,UNKNOWN,49.91503823279525,72.66542980828696,53.191489361702125,27.53368482718219,44.847328244274806,38.062844185293166,42.3194669547992,652.7777777777778,323.69146005509646,1305.004519447208,145
8068,UNKNOWN,46.5946267472985,310.8465608465608,45.662100456621005,74.6031746031746,88.34586466165415,22.994129158512724,52.43195002231147,339.5953757225434,323.69146005509646,1304.765242273773,146
4019,UNKNOWN,48.94303863376028,29.500376600552347,43.10344827586207,51.19825708061003,85.76642335766424,16.521372328458945,52.43195002231147,652.7777777777778,323.69146005509646,1303.9341041320936,147
2795,UNKNOWN,48.388757335529704,27.608082706766915,5.595970900951315,6.397168912481284,9.468170829975826,8.670306965761512,43.66406540319584,1108.4905660377358,44.915902140672785,1303.1989912330712,148
