TOKEN_ID,TOKEN_NAME,background,fur,expression,eyes,clothing,clothing_color,joint_count,last_metadata_update,extras,First 100 Cats,rarity_score,rarity_rank,bcmd_version,paid_endorsement,sneaky_custom,sneaky_custom_date,collaborator,on-contract_collaboration,NUM_TRAITS,RARITY_SCORE,Rank
901,Blazed Cat #901,9054.656485090183,7666.924405218727,12860.456359423273,19115.96345197091,6546.528505897772,11066.802370665779,4540.703831644017,10458.54533082077,10730.400107411388,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139076.2599920505,3133
9021,Blazed Cat #9021,7505.636739293764,5216.711488250653,12588.208795362903,6766.460647520997,15658.311128526648,5538.923541805278,16575.41480006637,13944.72710776103,10008.016930474856,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139065.15616754082,3134
2177,Blazed Cat #2177,10499.214398318445,5373.858257127488,9114.965784671533,6766.460647520997,6546.528505897772,23270.44607500582,12551.831260208568,10458.54533082077,4493.523974451242,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139064.87697031265,3135
9516,Blazed Cat #9516,43662.59833916084,5216.711488250653,9871.543972332016,6766.460647520997,6546.528505897772,11066.802370665779,4884.131465727975,5976.311617611869,3346.958757705709,2549.770929045431,3545.0683108587655,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139055.72384249314,3136
6823,Blazed Cat #6823,7505.636739293764,7666.924405218727,8831.331771570014,19115.96345197091,7389.055103550296,5538.923541805278,10869.331411163095,5976.311617611869,10252.465619868639,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139043.8935831072,3137
846,Blazed Cat #846,7089.633453977716,7516.931903686984,12860.456359423273,19115.96345197091,15658.311128526648,5538.923541805278,12551.831260208568,8366.836264656618,7107.286923733637,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139043.16595597722,3138
1481,Blazed Cat #1481,12526.648902821316,5216.711488250653,9114.965784671533,6766.460647520997,17775.80516014235,5538.923541805278,10869.331411163095,13944.72710776103,10252.465619868639,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139041.31880791258,3139
4624,Blazed Cat #4624,5270.934680525511,5373.858257127488,9672.736735089078,19115.96345197091,7389.055103550296,5538.923541805278,4540.703831644017,8366.836264656618,31160.332189644418,2549.770929045431,4431.335388573456,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139033.28781134784,3140
927,Blazed Cat #927,7089.633453977716,7666.924405218727,12860.456359423273,19115.96345197091,3715.1366679062853,7124.520396519754,4540.703831644017,20917.09066164154,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139023.57432419193,3141
4520,Blazed Cat #4520,5270.934680525511,5216.711488250653,12588.208795362903,6766.460647520997,19743.087944664032,7124.520396519754,16575.41480006637,10458.54533082077,10008.016930474856,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,139014.64600268417,3142
6449,Blazed Cat #6449,8732.519667832168,5216.711488250653,9672.736735089078,6766.460647520997,7389.055103550296,11408.019298846637,10869.331411163095,13944.72710776103,14991.000150060026,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138980.064346364,3143
4817,Blazed Cat #4817,5270.934680525511,7516.931903686984,5977.74204164672,19115.96345197091,3715.1366679062853,7124.520396519754,4540.703831644017,10458.54533082077,31160.332189644418,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138961.86604589075,3144
9607,Blazed Cat #9607,8749.345331932036,9652.176328502417,5977.74204164672,19115.96345197091,7389.055103550296,11408.019298846637,12551.831260208568,6972.363553880515,7107.286923733637,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138913.28603056175,3145
1363,Blazed Cat #1363,5270.934680525511,7516.931903686984,8831.331771570014,19115.96345197091,5333.690603310198,5538.923541805278,4540.703831644017,8366.836264656618,31160.332189644418,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138912.63990680152,3146
2928,Blazed Cat #2928,7089.633453977716,18500.00462962963,9672.736735089078,6766.460647520997,7389.055103550296,11408.019298846637,10869.331411163095,6972.363553880515,10252.465619868639,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138909.5731898166,3147
2784,Blazed Cat #2784,7089.633453977716,18500.00462962963,9871.543972332016,6766.460647520997,6546.528505897772,7124.520396519754,10869.331411163095,5976.311617611869,10252.465619868639,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138894.7501755761,3148
8195,Blazed Cat #8195,9054.656485090183,9652.176328502417,8831.331771570014,19115.96345197091,3715.1366679062853,4503.043723236421,10869.331411163095,6972.363553880515,10252.465619868639,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138864.4189342431,3149
7378,Blazed Cat #7378,9054.656485090183,7666.924405218727,5977.74204164672,19115.96345197091,5333.690603310198,11066.802370665779,12551.831260208568,13944.72710776103,7107.286923733637,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138854.90379351345,3150
328,Blazed Cat #328,43662.59833916084,5216.711488250653,9114.965784671533,6766.460647520997,6546.528505897772,7124.520396519754,4884.131465727975,10458.54533082077,3346.958757705709,2549.770929045431,3545.0683108587655,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138839.09739389556,3151
1408,Blazed Cat #1408,5270.934680525511,7516.931903686984,12588.208795362903,6766.460647520997,15633.806729264476,9076.044789679294,16575.41480006637,8366.836264656618,10008.016930474856,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138837.9346851457,3152
2615,Blazed Cat #2615,7089.633453977716,9207.375576036866,8831.331771570014,19115.96345197091,17775.80516014235,5538.923541805278,12551.831260208568,8366.836264656618,7107.286923733637,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138821.97907208954,3153
6253,Blazed Cat #6253,7089.633453977716,9652.176328502417,12860.456359423273,19115.96345197091,15658.311128526648,5538.923541805278,4540.703831644017,8366.836264656618,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138816.14945639658,3154
6242,Blazed Cat #6242,7089.633453977716,9652.176328502417,12860.456359423273,19115.96345197091,15658.311128526648,5538.923541805278,4540.703831644017,8366.836264656618,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138816.14945639658,3155
6443,Blazed Cat #6443,5270.934680525511,7666.924405218727,8831.331771570014,6766.460647520997,15633.806729264476,9076.044789679294,24819.881987577643,6972.363553880515,3787.535069760389,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138814.78637128757,3156
6980,Blazed Cat #6980,8749.345331932036,5216.711488250653,20708.96040630182,19115.96345197091,5333.690603310198,5538.923541805278,10869.331411163095,5976.311617611869,10252.465619868639,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138796.9826161222,3157
7143,Blazed Cat #7143,7505.636739293764,9207.375576036866,9114.965784671533,6766.460647520997,5333.690603310198,5538.923541805278,4884.131465727975,41834.18132328308,3346.958757705709,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138795.06942783372,3158
543,Blazed Cat #543,7089.633453977716,9652.176328502417,12860.456359423273,19115.96345197091,15633.806729264476,5538.923541805278,4540.703831644017,8366.836264656618,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138791.64505713442,3159
6312,Blazed Cat #6312,7505.636739293764,5373.858257127488,5977.74204164672,19115.96345197091,3715.1366679062853,7124.520396519754,4884.131465727975,6972.363553880515,4493.523974451242,2549.770929045431,35450.68310858765,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138786.1680238731,3160
6190,Blazed Cat #6190,11409.322179077204,7666.924405218727,9114.965784671533,6766.460647520997,6546.528505897772,23270.44607500582,12551.831260208568,6972.363553880515,4493.523974451242,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138781.8691222224,3161
7761,Blazed Cat #7761,7089.633453977716,7516.931903686984,12860.456359423273,19115.96345197091,19743.087944664032,7124.520396519754,4540.703831644017,5976.311617611869,10730.400107411388,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138779.06461843534,3162
5503,Blazed Cat #5503,7089.633453977716,18500.00462962963,20708.96040630182,6766.460647520997,5333.690603310198,11066.802370665779,4540.703831644017,13944.72710776103,3787.535069760389,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138773.79726447928,3163
7473,Blazed Cat #7473,5270.934680525511,9207.375576036866,12860.456359423273,19115.96345197091,3715.1366679062853,7124.520396519754,4540.703831644017,20917.09066164154,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138745.32672155788,3164
2292,Blazed Cat #2292,11409.322179077204,9652.176328502417,8831.331771570014,19115.96345197091,5333.690603310198,11066.802370665779,4884.131465727975,13944.72710776103,4493.523974451242,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138721.17198932677,3165
6293,Blazed Cat #6293,8749.345331932036,5216.711488250653,8831.331771570014,19115.96345197091,7389.055103550296,4503.043723236421,4540.703831644017,5976.311617611869,31160.332189644418,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138719.79017739822,3166
8318,Blazed Cat #8318,10499.214398318445,7516.931903686984,9672.736735089078,6766.460647520997,17775.80516014235,4503.043723236421,16575.41480006637,8366.836264656618,10008.016930474856,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138719.73970709983,3167
8498,Blazed Cat #8498,10499.214398318445,7516.931903686984,8831.331771570014,6766.460647520997,7389.055103550296,11408.019298846637,10869.331411163095,10458.54533082077,14991.000150060026,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138719.39275182728,3168
4744,Blazed Cat #4744,8749.345331932036,14011.223702664798,5977.74204164672,6766.460647520997,19743.087944664032,7124.520396519754,10869.331411163095,5229.272665410385,10252.465619868639,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138712.95249768047,3169
9838,Blazed Cat #9838,5270.934680525511,14011.223702664798,9871.543972332016,6766.460647520997,5333.690603310198,4503.043723236421,16575.41480006637,10458.54533082077,10008.016930474856,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138696.82431200656,3170
7266,Blazed Cat #7266,12526.648902821316,7516.931903686984,5977.74204164672,19115.96345197091,15658.311128526648,5538.923541805278,10869.331411163095,5976.311617611869,10252.465619868639,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138695.37460757978,3171
6632,Blazed Cat #6632,7089.633453977716,5216.711488250653,5977.74204164672,6766.460647520997,5333.690603310198,5538.923541805278,4884.131465727975,20917.09066164154,3346.958757705709,2549.770929045431,35450.68310858765,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138694.63413693523,3172
8955,Blazed Cat #8955,8732.519667832168,5373.858257127488,9871.543972332016,6766.460647520997,3715.1366679062853,7124.520396519754,4884.131465727975,41834.18132328308,3346.958757705709,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138684.59029986316,3173
1783,Blazed Cat #1783,7089.633453977716,5373.858257127488,9114.965784671533,19115.96345197091,5333.690603310198,4503.043723236421,4540.703831644017,8366.836264656618,31160.332189644418,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138680.08311176472,3174
2646,Blazed Cat #2646,9054.656485090183,9207.375576036866,5977.74204164672,19115.96345197091,3715.1366679062853,9076.044789679294,12551.831260208568,6972.363553880515,7107.286923733637,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138676.3506712076,3175
2325,Blazed Cat #2325,12526.648902821316,5373.858257127488,8831.331771570014,19115.96345197091,6546.528505897772,23270.44607500582,4884.131465727975,8366.836264656618,4493.523974451242,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138672.0136577075,3176
4063,Blazed Cat #4063,8732.519667832168,7516.931903686984,12588.208795362903,6766.460647520997,5333.690603310198,11066.802370665779,24819.881987577643,13944.72710776103,3787.535069760389,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138637.81370500347,3177
6984,Blazed Cat #6984,7089.633453977716,5216.711488250653,12860.456359423273,6766.460647520997,15633.806729264476,9076.044789679294,16575.41480006637,8366.836264656618,10008.016930474856,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138628.66060722194,3178
5957,Blazed Cat #5957,8732.519667832168,7516.931903686984,12860.456359423273,6766.460647520997,7389.055103550296,4503.043723236421,16575.41480006637,8366.836264656618,10008.016930474856,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138616.6853215026,3179
4165,Blazed Cat #4165,5270.934680525511,5373.858257127488,9114.965784671533,19115.96345197091,6546.528505897772,7124.520396519754,24819.881987577643,5229.272665410385,10730.400107411388,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138589.07082559072,3180
972,Blazed Cat #972,10499.214398318445,7666.924405218727,9871.543972332016,6766.460647520997,3715.1366679062853,7124.520396519754,16575.41480006637,10458.54533082077,10008.016930474856,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138583.7274702328,3181
4615,Blazed Cat #4615,5270.934680525511,9652.176328502417,12860.456359423273,6766.460647520997,3715.1366679062853,4503.043723236421,4884.131465727975,13944.72710776103,3346.958757705709,2549.770929045431,35450.68310858765,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138567.31721365804,3182
1606,Blazed Cat #1606,5270.934680525511,18500.00462962963,12588.208795362903,6766.460647520997,6546.528505897772,11066.802370665779,4540.703831644017,20917.09066164154,7107.286923733637,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138566.76603510013,3183
528,Blazed Cat #528,10499.214398318445,5216.711488250653,12588.208795362903,6766.460647520997,19743.087944664032,4503.043723236421,4540.703831644017,20917.09066164154,3787.535069760389,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138551.5592966894,3184
4720,Blazed Cat #4720,7089.633453977716,14011.223702664798,5977.74204164672,6766.460647520997,6546.528505897772,11066.802370665779,4884.131465727975,5229.272665410385,3346.958757705709,2549.770929045431,35450.68310858765,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138542.04508656627,3185
6683,Blazed Cat #6683,10499.214398318445,9652.176328502417,12588.208795362903,6766.460647520997,6546.528505897772,23270.44607500582,4884.131465727975,13944.72710776103,3346.958757705709,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138534.13122571076,3186
9558,Blazed Cat #9558,9054.656485090183,9207.375576036866,12860.456359423273,19115.96345197091,6546.528505897772,11066.802370665779,4540.703831644017,8366.836264656618,10730.400107411388,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138525.00209670453,3187
7172,Blazed Cat #7172,8749.345331932036,14011.223702664798,9114.965784671533,6766.460647520997,6546.528505897772,23270.44607500582,12551.831260208568,5976.311617611869,4493.523974451242,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138515.9160438723,3188
8452,Blazed Cat #8452,7505.636739293764,7666.924405218727,12588.208795362903,6766.460647520997,19743.087944664032,7124.520396519754,10869.331411163095,5976.311617611869,10252.465619868639,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138482.45031351378,3189
3933,Blazed Cat #3933,12526.648902821316,7516.931903686984,9672.736735089078,19115.96345197091,3715.1366679062853,7124.520396519754,4540.703831644017,20917.09066164154,10730.400107411388,2549.770929045431,4431.335388573456,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138464.0764140255,3190
4058,Blazed Cat #4058,10499.214398318445,5216.711488250653,9114.965784671533,19115.96345197091,7389.055103550296,11408.019298846637,4540.703831644017,10458.54533082077,10730.400107411388,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138463.08153177466,3191
8548,Blazed Cat #8548,7505.636739293764,5373.858257127488,9114.965784671533,6766.460647520997,6546.528505897772,23270.44607500582,10869.331411163095,6972.363553880515,14991.000150060026,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138445.8702685287,3192
1191,Blazed Cat #1191,12526.648902821316,7666.924405218727,9871.543972332016,6766.460647520997,5333.690603310198,5538.923541805278,16575.41480006637,20917.09066164154,10008.016930474856,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138441.70613317887,3193
8145,Blazed Cat #8145,8732.519667832168,9652.176328502417,8831.331771570014,19115.96345197091,15658.311128526648,5538.923541805278,12551.831260208568,5976.311617611869,7107.286923733637,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138427.40068023984,3194
5839,Blazed Cat #5839,10499.214398318445,7516.931903686984,12860.456359423273,19115.96345197091,6546.528505897772,23270.44607500582,4884.131465727975,5976.311617611869,4493.523974451242,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138400.49942008188,3195
2144,Blazed Cat #2144,43662.59833916084,5373.858257127488,12860.456359423273,6766.460647520997,3715.1366679062853,9076.044789679294,4884.131465727975,6972.363553880515,3346.958757705709,2549.770929045431,3545.0683108587655,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138375.68551575192,3196
850,Blazed Cat #850,9054.656485090183,7666.924405218727,12860.456359423273,6766.460647520997,7389.055103550296,11408.019298846637,12551.831260208568,20917.09066164154,4493.523974451242,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138370.7631844298,3197
5797,Blazed Cat #5797,7505.636739293764,7666.924405218727,20708.96040630182,19115.96345197091,5333.690603310198,4503.043723236421,4884.131465727975,20917.09066164154,4493.523974451242,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138365.95709914019,3198
2352,Blazed Cat #2352,12526.648902821316,7666.924405218727,9114.965784671533,19115.96345197091,19743.087944664032,7124.520396519754,4884.131465727975,10458.54533082077,4493.523974451242,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138365.30332485383,3199
2914,Blazed Cat #2914,7505.636739293764,5373.858257127488,8831.331771570014,19115.96345197091,19743.087944664032,4503.043723236421,12551.831260208568,8366.836264656618,7107.286923733637,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138361.62132493977,3200
7151,Blazed Cat #7151,10499.214398318445,5216.711488250653,5977.74204164672,6766.460647520997,3715.1366679062853,9076.044789679294,4884.131465727975,41834.18132328308,3346.958757705709,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138351.86072394685,3201
5975,Blazed Cat #5975,9054.656485090183,9652.176328502417,9871.543972332016,6766.460647520997,6546.528505897772,11066.802370665779,10869.331411163095,8366.836264656618,10252.465619868639,2549.770929045431,17725.341554293824,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138344.75152675214,3202
8885,Blazed Cat #8885,7089.633453977716,5373.858257127488,20708.96040630182,6766.460647520997,7389.055103550296,11408.019298846637,4540.703831644017,20917.09066164154,7107.286923733637,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138336.34772825183,3203
4030,Blazed Cat #4030,12526.648902821316,9652.176328502417,12860.456359423273,19115.96345197091,15633.806729264476,5538.923541805278,4884.131465727975,8366.836264656618,4493.523974451242,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138335.21200710183,3204
6757,Blazed Cat #6757,12526.648902821316,9652.176328502417,8831.331771570014,19115.96345197091,5333.690603310198,5538.923541805278,4884.131465727975,20917.09066164154,4493.523974451242,2549.770929045431,8862.670777146912,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138328.75984570858,3205
8256,Blazed Cat #8256,7089.633453977716,9652.176328502417,12588.208795362903,6766.460647520997,15633.806729264476,5538.923541805278,24819.881987577643,8366.836264656618,3787.535069760389,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138324.51836995382,3206
756,Blazed Cat #756,11409.322179077204,14011.223702664798,12588.208795362903,6766.460647520997,7389.055103550296,11408.019298846637,10869.331411163095,8366.836264656618,10252.465619868639,2549.770929045431,7090.136621717531,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138323.6680111895,3207
4648,Blazed Cat #4648,8749.345331932036,9652.176328502417,8831.331771570014,19115.96345197091,19743.087944664032,4503.043723236421,4540.703831644017,8366.836264656618,10730.400107411388,2549.770929045431,5908.447184764609,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138313.94430711324,3208
3756,Blazed Cat #3756,5270.934680525511,9652.176328502417,9871.543972332016,6766.460647520997,7389.055103550296,11408.019298846637,12551.831260208568,20917.09066164154,4493.523974451242,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138310.13866386923,3209
934,Blazed Cat #934,7089.633453977716,9207.375576036866,9672.736735089078,6766.460647520997,6546.528505897772,11066.802370665779,12551.831260208568,20917.09066164154,4493.523974451242,2549.770929045431,11816.894369529218,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138301.48592177956,3210
9362,Blazed Cat #9362,43662.59833916084,7516.931903686984,9871.543972332016,6766.460647520997,7389.055103550296,5538.923541805278,4540.703831644017,5976.311617611869,3787.535069760389,2549.770929045431,5064.383301226807,9995.0,9995.0,5057.716940056704,2003.0080200501252,2503.760025062656,1999.8003202882596,1999.8003202882596,2068.7518119693523,138287.05569506026,3211
