TOKEN_ID,TOKEN_NAME,body,hats,shirt,face,tier,RARITY_SCORE,Rank
7628,Cool Cat #7628,95.0,142.91004089050432,88.6875,72.39240506329115,118.90561995967742,517.8955659134729,2130
3697,Cool Cat #3697,95.0,198.95319418089815,53.11764705882353,75.58149779735682,95.04784448025785,517.7001835173363,2131
2057,Cool Cat #2057,95.0,153.73655913978493,84.17796610169492,65.73563218390804,118.90561995967742,517.5557773850653,2132
202,Cool Cat #202,95.0,101.46612903225807,132.44,69.74390243902438,118.90561995967742,517.5556514309599,2133
1397,Cool Cat #1397,95.0,198.95319418089815,47.98550724637681,80.54929577464789,95.04784448025785,517.5358416821807,2134
7090,Cool Cat #7090,95.0,78.65591397849462,157.66666666666666,67.28235294117647,118.90561995967742,517.5105535460152,2135
708,Cool Cat #708,95.0,140.92517921146953,92.83177570093459,69.74390243902438,118.90561995967742,517.406477311106,2136
7777,Cool Cat #7777,95.0,198.95319418089815,50.16666666666667,77.98636363636363,95.04784448025785,517.1540689641863,2137
8051,Cool Cat #8051,95.0,110.289270687237,121.1341463414634,71.78661087866108,118.90561995967742,517.1156478670389,2138
4458,Cool Cat #4458,95.0,104.60425673428666,150.5,71.78661087866108,95.04784448025785,516.9387120932056,2139
3790,Cool Cat #3790,95.0,135.28817204301075,100.33333333333334,67.28235294117647,118.90561995967742,516.809478277198,2140
3130,Cool Cat #3130,95.0,153.73655913978493,78.21259842519686,70.60493827160494,118.90561995967742,516.4597157962642,2141
6024,Cool Cat #6024,95.0,198.95319418089815,47.98550724637681,79.43055555555556,95.04784448025785,516.4171014630883,2142
1863,Cool Cat #1863,95.0,142.91004089050432,89.48648648648648,70.02857142857142,118.90561995967742,516.3307187652396,2143
4706,Cool Cat #4706,95.0,135.28817204301075,101.35714285714286,65.73563218390804,118.90561995967742,516.2865670437391,2144
3125,Cool Cat #3125,95.0,198.95319418089815,48.93103448275862,77.98636363636363,95.04784448025785,515.9184367802783,2145
4983,Cool Cat #4983,95.0,112.74014336917563,116.85882352941177,72.39240506329115,118.90561995967742,515.8969919215559,2146
8157,Cool Cat #8157,95.0,97.56358560794044,157.66666666666666,70.60493827160494,95.04784448025785,515.8830350264699,2147
1304,Cool Cat #1304,95.0,100.4615138933248,134.22972972972974,67.28235294117647,118.90561995967742,515.8792165239084,2148
9672,Cool Cat #9672,95.0,93.95011947431303,132.44,75.58149779735682,118.90561995967742,515.8772372313472,2149
5532,Cool Cat #5532,95.0,83.85630498533725,165.54999999999998,76.25333333333333,95.04784448025785,515.7074827989284,2150
8491,Cool Cat #8491,95.0,97.56358560794044,132.44,71.78661087866108,118.90561995967742,515.6958164462789,2151
6974,Cool Cat #6974,95.0,120.79301075268816,100.33333333333334,80.54929577464789,118.90561995967742,515.5812598203468,2152
1482,Cool Cat #1482,95.0,202.93225806451613,50.16666666666667,72.39240506329115,95.04784448025785,515.5391742747319,2153
