,block_numbers,timestamps,base_fee
1109,13213977,2021-09-12 23:36:56,59.71878877
1110,13213978,2021-09-12 23:37:13,66.669297951
1111,13213979,2021-09-12 23:37:17,66.372502349
1112,13213980,2021-09-12 23:37:34,62.184838275
1113,13213981,2021-09-12 23:37:42,65.841763305
1114,13213982,2021-09-12 23:37:46,57.830459623
1115,13213983,2021-09-12 23:37:57,57.957841812
1116,13213984,2021-09-12 23:37:58,51.365655546
1117,13213985,2021-09-12 23:38:36,54.546136464
1118,13213986,2021-09-12 23:38:50,61.259657219
1119,13213987,2021-09-12 23:38:54,56.770537797
1120,13213988,2021-09-12 23:38:56,51.08607357
1121,13213989,2021-09-12 23:38:57,47.814526528
1122,13213990,2021-09-12 23:39:29,53.785058479
1123,13213991,2021-09-12 23:39:46,50.365280756
1124,13213992,2021-09-12 23:39:49,47.609107191
1125,13213993,2021-09-12 23:39:51,48.74798475
1126,13213994,2021-09-12 23:40:03,47.451601968
1127,13213995,2021-09-12 23:40:37,51.979182729
1128,13213996,2021-09-12 23:40:54,55.744486719
1129,13213997,2021-09-12 23:41:19,57.739442799
1130,13213998,2021-09-12 23:41:46,59.992591272
1131,13213999,2021-09-12 23:42:18,64.922224991
1132,13214000,2021-09-12 23:42:23,59.347594285
1133,13214001,2021-09-12 23:42:26,53.394421277
1134,13214002,2021-09-12 23:42:32,50.216375534
1135,13214003,2021-09-12 23:42:54,49.672271742
1136,13214004,2021-09-12 23:42:56,47.284678796
1137,13214005,2021-09-12 23:43:06,52.867303023
1138,13214006,2021-09-12 23:43:23,48.052075734
1139,13214007,2021-09-12 23:43:29,48.516482191
1140,13214008,2021-09-12 23:43:36,45.492459792
1141,13214009,2021-09-12 23:43:41,45.403301016
1142,13214010,2021-09-12 23:43:49,43.445723315
1143,13214011,2021-09-12 23:44:09,45.701941487
1144,13214012,2021-09-12 23:44:10,41.674206152
1145,13214013,2021-09-12 23:44:24,42.56064673
1146,13214014,2021-09-12 23:44:32,42.07271729
1147,13214015,2021-09-12 23:44:35,38.965205242
1148,13214016,2021-09-12 23:45:01,43.834172275
1149,13214017,2021-09-12 23:45:29,49.307511219
1150,13214018,2021-09-12 23:45:43,53.717913189
1151,13214019,2021-09-12 23:45:59,53.896022092
1152,13214020,2021-09-12 23:46:14,52.248524447
1153,13214021,2021-09-12 23:46:19,48.324449961
1154,13214022,2021-09-12 23:46:27,42.945226298
1155,13214023,2021-09-12 23:46:39,48.021092943
1156,13214024,2021-09-12 23:46:51,43.053272442
1157,13214025,2021-09-12 23:47:07,42.687972765
1158,13214026,2021-09-12 23:47:38,48.022877613
1159,13214027,2021-09-12 23:47:42,52.135271436
1160,13214028,2021-09-12 23:47:57,45.825282994
1161,13214029,2021-09-12 23:48:30,51.279005224
1162,13214030,2021-09-12 23:49:31,57.189331556
1163,13214031,2021-09-12 23:49:37,64.330563119
1164,13214032,2021-09-12 23:49:44,65.861943428
1165,13214033,2021-09-12 23:50:02,58.076079404
1166,13214034,2021-09-12 23:50:24,62.261348128
1167,13214035,2021-09-12 23:50:29,56.604216682
1168,13214036,2021-09-12 23:51:00,63.675515075
1169,13214037,2021-09-12 23:51:02,58.93768706
1170,13214038,2021-09-12 23:51:11,55.758491995
1171,13214039,2021-09-12 23:51:19,55.702770211
1172,13214040,2021-09-12 23:51:21,49.853011968
1173,13214041,2021-09-12 23:51:25,49.402152961
1174,13214042,2021-09-12 23:51:56,55.345687697
1175,13214043,2021-09-12 23:52:22,57.944670918
1176,13214044,2021-09-12 23:52:42,58.835367344
1177,13214045,2021-09-12 23:52:44,53.002979803
1178,13214046,2021-09-12 23:52:57,54.249356919
1179,13214047,2021-09-12 23:53:01,47.834420578
1180,13214048,2021-09-12 23:53:17,53.526438546
1181,13214049,2021-09-12 23:53:39,54.108794599
1182,13214050,2021-09-12 23:53:58,51.384185025
1183,13214051,2021-09-12 23:54:34,57.802096283
1184,13214052,2021-09-12 23:54:44,61.598923314
1185,13214053,2021-09-12 23:55:06,58.911785783
1186,13214054,2021-09-12 23:55:12,53.609978875
1187,13214055,2021-09-12 23:55:42,60.301857443
1188,13214056,2021-09-12 23:55:44,54.665470969
1189,13214057,2021-09-12 23:56:09,54.409697153
1190,13214058,2021-09-12 23:56:17,52.859156809
1191,13214059,2021-09-12 23:56:43,48.549902844
1192,13214060,2021-09-12 23:56:53,54.588727486
1193,13214061,2021-09-12 23:56:54,53.741509526
1194,13214062,2021-09-12 23:57:02,49.173992209
1195,13214063,2021-09-12 23:57:06,43.939726437
1196,13214064,2021-09-12 23:57:18,42.288260241
1197,13214065,2021-09-12 23:57:37,47.57401543
1198,13214066,2021-09-12 23:58:25,53.519221203
1199,13214067,2021-09-12 23:58:29,58.323557843
1200,13214068,2021-09-12 23:58:30,52.256187283
1201,13214069,2021-09-12 23:58:49,53.224780971
1202,13214070,2021-09-12 23:58:55,46.893677751
1203,13214071,2021-09-12 23:59:03,41.031968033
1204,13214072,2021-09-12 23:59:16,46.154252232
1205,13214073,2021-09-12 23:59:27,48.523625254
1206,13214074,2021-09-12 23:59:31,47.355235395
1207,13214075,2021-09-12 23:59:36,45.152160533
1208,13214076,2021-09-12 23:59:46,41.703237368
1209,13214077,2021-09-13 00:00:15,46.91393469
1210,13214078,2021-09-13 00:00:33,52.77722471
1211,13214079,2021-09-13 00:00:34,51.740150127
1212,13214080,2021-09-13 00:00:46,50.642204565
1213,13214081,2021-09-13 00:00:57,49.787984941
1214,13214082,2021-09-13 00:00:58,44.372910516
1215,13214083,2021-09-13 00:01:17,48.125137614
1216,13214084,2021-09-13 00:02:19,54.138767382
1217,13214085,2021-09-13 00:02:23,60.905337315
1218,13214086,2021-09-13 00:02:28,61.148525728
1219,13214087,2021-09-13 00:02:47,55.576692957
