Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3928.39/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x2d95642286d9db45fc0adea48f6e16d48c9627a48244f58826d3a4c64d422a71,13276878,1632331847,9/22/21 17:30,0x331bc116ebdffc5422d6dc4dbca9896cd11273e4,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa47cd27f57fea5606ec4e3bf6a1b77a6b7f9cf337c06d01fbe9886cc41b7f067,13276878,1632331847,9/22/21 17:30,0x70e23866ede30cb2b0889bdb15d87fb68a3463fc,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.16,0,628.5424,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x9a000fef11d5ccd4c7a2aaa76f141cf4b94100bfbeafd6d7b3c5884647feb900,13276878,1632331847,9/22/21 17:30,0xab0bfcafa3d6ec73344f195e98695965cd55f9ad,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x988e3dd1012e1260c2c4abb72e7ff4dbb87df5e5901af8a2e9aeaaa5260abef2,13276878,1632331847,9/22/21 17:30,0x9f188d837e4700598090150d73fc3e41c79b8931,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x2c6b149642e5b218a363ef51c7eed278deb69fd791262d72c31345ee74840b1f,13276878,1632331847,9/22/21 17:30,0x4041e9d98f794ee7d952d266c1a10707a0af5332,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x2194590a568ce5e5c4a9ad764f2e83cb0d6dc9ca1c558f3b2b5a9ece65f9085f,13276878,1632331847,9/22/21 17:30,0x5a169516d016b0ae5f7f98e5062aded10146a722,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x3592e0b713d676ee3ce74c47683f33c602b1f124463acd33050346ae457a8ab6,13276878,1632331847,9/22/21 17:30,0xd580b71e2094c8b89c5c15413c3638b94f3d166b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4a6820dde64b851654f59f83f836695f9780ff4201790a5cfd720d20505a24b9,13276878,1632331847,9/22/21 17:30,0x83d14f36b0f5f14f5287ea727b819fa92a9b2986,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x7dc4f0729821e672664bb19d81b00e6ce52a519ad980ec4cb6d186b6e9afbf78,13276878,1632331847,9/22/21 17:30,0x1961f00f2b53dfb0b41ceebee1610aafed52c26e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xeb7c1a68a0c032640597fa9896fc3a52481e2a353bdfdd2879df14947bacea61,13276878,1632331847,9/22/21 17:30,0x57ec0fe8aec7eeee3758ba74c9ce968f6f0617a3,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa8d77cee2a42cca175c836ef3000e1cd10f120049f401342112895298a4365e5,13276878,1632331847,9/22/21 17:30,0xdcc5801506124b414e70e1229dae631e77e5c7a9,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x35d2d9c6f9a2c51f43c75bf00c2586056df91cd20dba237b3c36504acd9866a6,13276878,1632331847,9/22/21 17:30,0xbbe104b9369e4e22efcaa68ef8e53882965e2bbf,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x9b9291e4d46d07c59a0a6d898dd82bc61611ac027a1ae1b1ab8cd8129ac88b90,13276878,1632331847,9/22/21 17:30,0xaa422b357a01c217b43ad0d46a6247d437d43805,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0a89ada9099b65bf21dcc0c75073b6047b2d43aa32e7f89b23cfa6d0b812e4d1,13276878,1632331847,9/22/21 17:30,0x66bc5f3133b8a5fbdb70c606dba757e4fd4eb191,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x53d384fb13d26c866ba929f2c813e87baa9900050cff332b837aa98caa4ca1de,13276878,1632331847,9/22/21 17:30,0xecb27a6edffcb3be11cc004868cc23fd19d9fde4,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x04ab35c714372fe93555ec9841452f8b5220838aa1abd9dcdb9e21b41dcff12c,13276878,1632331847,9/22/21 17:30,0xd76fe9c7d6683efb1f95381230f3e4ea2d644c9d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0624327a6c9cfd35c63f8e3c1d03e9410156a19878f8b035cad57620371e3b85,13276878,1632331847,9/22/21 17:30,0xf84f2f86be594dcccd4c192ab8058f9f73fb25e7,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.474,0,1862.05686,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4f2c2d34f96ed0365df1fb866d0e846226c30f6d62225f1cffaf7f6037544134,13276878,1632331847,9/22/21 17:30,0xe4ea6d7b1d4545d92306c17f6d8546489cf7a469,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xafd579c31d25189b18dd6db5919ab81db231d646a2a5d5a9ad37d24b98f8e9e0,13276878,1632331847,9/22/21 17:30,0x8df10f866ee9ab8d7d2bb394f32e4e14bc23844a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4cd5bbb04e752aca456ea161586eb03826f370c2aac14e407fddbf73f0016be6,13276878,1632331847,9/22/21 17:30,0x2d9c71ead15eaac00b5dbeab8e83e97763177bc6,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x068af846da2af00e9bb193f16c36bf94319dd926fd1bc3494afe9d25b626defb,13276878,1632331847,9/22/21 17:30,0xc59292b1caf144f2877a88b120b4e71e48385569,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x97b1a1873e0f4a76f02189a157090345619a460ac6d82e24a436e46de7186fb1,13276878,1632331847,9/22/21 17:30,0xbd79a271ab8ad98c7c203df5222eac83f81b1569,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xb4950946ea933528ad0e2c2083cb77a04366d14a9025d99b39d48827ff9cd412,13276878,1632331847,9/22/21 17:30,0x67a6019343626f3e519ea2bc724d54161f08669b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa13ec2027ed7aafb6d94b6743c24314913caf0c1bb2833f0bc9992668b875cd7,13276878,1632331847,9/22/21 17:30,0x5e27c347eca9dd3b1d4bf443c4c578676329a183,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xcd5a828040607e6a7ebe405ad1e255f70126570212f25216c1d0df4415a7a8a6,13276878,1632331847,9/22/21 17:30,0xac1bd907dcdf1aed13df7cf38f5e51e65a737387,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.273,0,1072.45047,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x2ed62beacea0e1da1b392572a6fc32b590112972537a82c8d77a9d2360ebe3c4,13276878,1632331847,9/22/21 17:30,0xe74acf3b57d092db0e2f71f0435bab6ed95c3a72,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xc97554b6bdeb7e71e03c873a304d7357078b0f62349c19cbc5f518e5914cbf77,13276878,1632331847,9/22/21 17:30,0x53cd80e82fccc06c949c8e0e8a53082852877f5e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x999104fd31613baf27eaf4ce089b98eb5a5b8b2b351149c176f2ffa33beb9056,13276878,1632331847,9/22/21 17:30,0x1a82bfbe74af12ca3aa589faa9a7940298c522ba,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x3482f590cb382ca50ff57495db3114395d62b5976d7e87e905776e489512a385,13276878,1632331847,9/22/21 17:30,0x7914cfdc0dd94b8c2ac417102d9d8e5977452c9d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.553,0,2172.39967,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x9c0b792dab3fabf059ec264946a06f4cf71cd198a5802b152ea776e52d8aa4ce,13276878,1632331847,9/22/21 17:30,0xf29d9bc8b46b2ff26867bed73ba2def0e160bbff,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x795ebadcd276b8eea26d00bd7eddc3dbc36dcdd3140b304624d7d3674828d86e,13276878,1632331847,9/22/21 17:30,0xf131640b01fd2d2c7c8cd7b33ed2ff88297a7fd5,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x20035fb3383748e7af966d4734fdb52a6cc758254869f085229a878be89132cc,13276878,1632331847,9/22/21 17:30,0xff9911abdbe9d1f7d1a19595b93905c2a9ad60f4,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x51e0833611eef9abb04e9ddec844f7a91b54a512bcca075d02998e0286254d40,13276878,1632331847,9/22/21 17:30,0xa3fe30c1066a6f0dfe5b7d98f814aa276f4e2c88,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x1697f0df97683a5eac2169ace1e8fa59b4a536852b19efd19dd526fcdd42eac6,13276878,1632331847,9/22/21 17:30,0x65cbd6decf896eb1dc281e014f0ad3bec2811a3c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4a7396b9283d93ff0b7de48bad5135c1ec01b9903e30bcedd80c14c35658635b,13276878,1632331847,9/22/21 17:30,0x30dcd1d4fd0094020cb022a09fb0d2d4ed574c9c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x8b5594c7372d22a917736d1023397f59572df4ae68ab4699e4bdaf5e28c98abf,13276878,1632331847,9/22/21 17:30,0xeef33ab2ca219b484d0c2d1571684c0950f7a671,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0,0,0,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xdb60edb8879479e8f2ddc4968d9a7d2b5bd06b6779da31102638ec5e24ca1f85,13276878,1632331847,9/22/21 17:30,0xaef106ae6c08db1168d115c8e20dbbcda3c7e7de,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x3583ec1ca2804b390540ce5bd510bff3a06691bb288ef71240cbc4846fcea59d,13276878,1632331847,9/22/21 17:30,0x4a1b53750ec3fe7a792f95e63c4532ddcb11373b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x63e910f67d66158fe9ff75f299147d3d12edeefbda326af118b31190329d680b,13276878,1632331847,9/22/21 17:30,0x2ea5c9f2bcc7d4d3f3616d4a11ad86b4e377f342,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.711,0,2793.08529,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0ef2f94d208266d7d56d534bce3f3f8d982a752f98603f9453dae979f14ba71c,13276878,1632331847,9/22/21 17:30,0xf81c87fbd6b5801bf3dab670783a4ac73546cf36,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xf34bb313addd3abeeb6f3f6e317f782145212c0c8fe0942981ea71e32b630cd7,13276878,1632331847,9/22/21 17:30,0x6078eaa05c9a253a22c4b0d24e895617616ea9d8,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xb479c202232e7a7de0d052cb312296af5437a3806b75fbe18604b55a4401647a,13276878,1632331847,9/22/21 17:30,0x4a4b9a1553dadb071fe6a53bfe909ec08cb6ce35,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x7203123764a9f2a6a7fb034db427d27f1c345065110ba9343f03e0bfe7ec7203,13276878,1632331847,9/22/21 17:30,0xf5e9440c9e59033d2b794a94673f540226f107e2,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xe6326d11ce7694fae9be38f661778e823ea60939c0b187532fe26022024d7cf7,13276878,1632331847,9/22/21 17:30,0xe3aeaf39d896b8ec38105e2900b8303434e77be7,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xdab858a99f0f7229d7bbdcd1182a8149fa22316424043461f7f29ba5d3a240e7,13276878,1632331847,9/22/21 17:30,0x50d6102774fe54dd7d073a27f45dffacb51fa667,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xbd9ffc3d98e5664fcefd379eb0ef9eb5803c1e4df6842baabc495fef53a6edd6,13276878,1632331847,9/22/21 17:30,0xa0d056a6865f0b212dea95dc2ddaa28883e4f62c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x8441a191ab435df8cdb19224af2c8b90a3df4780f7b6d1a818a274797aa05a18,13276878,1632331847,9/22/21 17:30,0x4096dbd5b756a514c2f57bc5dbc58506fe61b262,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4c2282bcc6f3579f999c21fc808fadef858da8c37cbe5a128c701bf52b48b869,13276878,1632331847,9/22/21 17:30,0xdcd59ce8f73a67bcfeadb5272b565c6cadbaf614,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xccf5e3a38d1f5242cfa9d0585d6be0434d41ce6ded5c7e2a48e86c9317c9563a,13276878,1632331847,9/22/21 17:30,0x54f2a20e81f826de41a3eba33c5a1a839b0cd5eb,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xe7da3adb1a16b651477bd3115316278d87ffa1aa5a57254e9f42d7645439cc62,13276878,1632331847,9/22/21 17:30,0x9e24184f3428b6b58eb9cd3344e075ea6cde3747,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x91d96171aa200a9e40438362a3db50c1428cd89c101d4e7673d278294ac246e0,13276878,1632331847,9/22/21 17:30,0xd9c9a016f6d6dafac4ae253df62762bff4bc9efc,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa261cbc15d784f060e6284b98164d918eda1ef0819ddf354a0459824f9063cee,13276878,1632331847,9/22/21 17:30,0xd396b4b319995b2227f3abe3c170b1affa16dde3,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.89,0,3496.2671,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x10fdd9d7de459fcab4ae4fe9ce56dff4a117b2494f191a77b4c8d8c01a179991,13276878,1632331847,9/22/21 17:30,0xb34512b86fb55a0c7fa6afadb9a84909ec81795f,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x6af676582e23caaf1a118bfd52524d00fa0b778a580cc09cde389388b5fdb1f8,13276878,1632331847,9/22/21 17:30,0x094ea0a9fab54fbb82b409046349e4c98c666099,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x2ed83ca4db5d3e537e1947ed6fc5590710f82da28c23fc9c54949363152a42e6,13276878,1632331847,9/22/21 17:30,0x2169c7ec10350e7f38603db8237f5fe4602b62e1,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xdd56ff21fe7f5f267472bd638cc786e7bc8c381e4ff7dec3651930ff9572deae,13276878,1632331847,9/22/21 17:30,0x8924ac1196e2ae89603925b6e001dd14e3f7fdff,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0dba5e4c94930f069dd86f96491d5442836c539500d50190cc536345e475fe14,13276878,1632331847,9/22/21 17:30,0x0a35b6361f2b78ed78fbedd6ea910f4bfe53e688,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.88,0,3456.9832,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x517e69bd53a0903b86b3969c4605cfec4b852d15aca1371129c6863f8039052d,13276878,1632331847,9/22/21 17:30,0x4cdd62ffba9a789676669c8d43c74c204de9f95a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xe280ffba3d6de63275bd0a27b2bfd127ecadeb08d607e7ef0a8e2bd6f87e235b,13276878,1632331847,9/22/21 17:30,0xc81efdfb56687a276935a15dfb08e33fa500db7e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xc211f0a41580d1b7ca45dd805daa4a57aeb33cb8113c902a7945a81c55860544,13276878,1632331847,9/22/21 17:30,0x2bb74b5affecbf1c41b396a2ff4ebee9582ace02,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x81e83400b55378d3628789fe296d248ed43ff5c1b30f5326e138ddc0f440d1d1,13276878,1632331847,9/22/21 17:30,0x7c17d8dfcfc5672df200acffe41fcd5c81252566,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0176d7fbf3b25874d691f16942273cc9a7ec5437eccafe605aae5a9eec67de21,13276878,1632331847,9/22/21 17:30,0x27066d336c9f25c2477cc5a319ab37ba5f5ca508,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x6d0d89b87dc16d1c3ff8ebc2d382b703d4cffb271b75b9a1a6b6fc8ae5af589e,13276878,1632331847,9/22/21 17:30,0x01fda9d69d6b170161efad2dc67202c9a63c62aa,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xc57424b0f7f0c80738aea51d8fb2a41f093d9f08d84fd8834126aed186945e09,13276878,1632331847,9/22/21 17:30,0x96cd55cdd63f1034591b11a9003eaf16e7fe715d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x63d3d5a2496187935bf3f609dd8131787b9cb9533c86868fa431757d1bfc73a4,13276878,1632331847,9/22/21 17:30,0x2a5ac02bcb01a44c661129625355ef91d608a29b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x25b22d8f9f6cfdae7fed712cc633d04a6881f056e20445a5d4a82f56908e58fe,13276878,1632331847,9/22/21 17:30,0xf9cfc1578609d140ed642a668a4779259a74fa3a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xd0649e206720bf9efe89db41125e2492cee6ddfecf7296b444a501277a7e1cde,13276878,1632331847,9/22/21 17:30,0x854781652ccd2ac84c90a88a2006643d7546e645,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xacaf01208721a33c127ccb94b010e416337235d06914d54ed2fe409be4a27a0d,13276878,1632331847,9/22/21 17:30,0x1babe34619caa02618a8be08abd9fbdfcc93b41c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x8144ae442b79d03fe122a5b81268a74a54e657420fd9955c16c00341a6fa9aca,13276878,1632331847,9/22/21 17:30,0xffc041b1c734f8bc0502a9fc0d7c35ab437c416d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,1,0,3928.39,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xab558795b9a72f245b63feaa9eb415814040245215a3770c100dcdc326874e35,13276878,1632331847,9/22/21 17:30,0xa7488e0d0db0914219ceafff555d6da4101265a7,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x568c502867ac97f6bdc62980d4618b30ec4202706b3f8b4f2a20475f823e5fb0,13276878,1632331847,9/22/21 17:30,0x534dbbadebaf16555c377ff444aa6bce3e546d1b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x68b8ea3aac19281c6062cad257d2336d2f3940197511070ada520563c16ee2e6,13276878,1632331847,9/22/21 17:30,0xf9cfc1578609d140ed642a668a4779259a74fa3a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xd95289dec558fc8864d72d43bd92e1f788770722fc854fb7e519104b75684fe7,13276878,1632331847,9/22/21 17:30,0x19308b90080ed48b2617db0943cc33482497c937,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x6c0182284108115d52a128fc189b7527807fd1ad39fa4ee7c6823a15f0108f9f,13276878,1632331847,9/22/21 17:30,0x27066d336c9f25c2477cc5a319ab37ba5f5ca508,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x7bfea6d67133d4bcd3828514c2de387f6567fff16a78bd0836e34ac3bc935785,13276878,1632331847,9/22/21 17:30,0xe2cdec5f33f08c0e14574b53e7be70338e5e8324,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x9094adb9e80748c92f665c783dbaa6e6048a3c24b94243de60c4c84bbf6ae040,13276878,1632331847,9/22/21 17:30,0xa26fc904f3a558c0321e2d893c3d0aacca987726,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x5e04fa0d3c859b7f2aa9cef1e6ff189119c054eacd64999bd050e4ed8f4a30fd,13276878,1632331847,9/22/21 17:30,0x003960e60110fbd8e2b790f1db1948a798258016,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xede99703e5ccd66cbe99c0b2a3871dd83230fa20d19657419d1977d603999c96,13276878,1632331847,9/22/21 17:30,0x9a1e3736851633e52c719c7b51c9820641af578a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x69e8f3720af75d661d531affec06e19f91e363aaf1181efc78212d0c1279f124,13276878,1632331847,9/22/21 17:30,0x9942a863992d4eebecd559403cb7c7fbcd342c23,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa0715c52d7fb432ad2bcbb809babc66b0d003ab8c1247a268b2063f611ff7485,13276878,1632331847,9/22/21 17:30,0xf9cfc1578609d140ed642a668a4779259a74fa3a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x39eb2e6d2fb25d6af8bf12b1bb381042313ca3010c7c196d40ee5ba04672d43a,13276878,1632331847,9/22/21 17:30,0x59b350a66837e5e130cde8f9f034f99d32a587c3,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x887626d52d2dbe03eb3efbd23fc45d14153aa520b7c8abfc687268935b41c897,13276878,1632331847,9/22/21 17:30,0xc5f2e1fc9f49b4199a59a8892f05c986d224bc40,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xc3cbf70c4d713a6ed9a8ebb21cd79329b0659967dee2bfd5636c6629d087e3bd,13276878,1632331847,9/22/21 17:30,0x25a940bc0cdf97b7a5ba9c76b6b048153f8ee247,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
