,txid,to_account,TOKEN_ID,current_owner,rank,time
9852,0x7c299ba51022996c2af8c297d35de54b39687f5acdf9f1256201b6548748205f,0xaf9c763c53e7f3e5df69a9b0f3bafdd8bc02c815,52,0x74468ba620cc65b513ed93fce22efd5571cf2f40,5404,2021-08-03T03:22:08
9845,0x384ade53dc0a9bb3743fb5754a9710a16fea82b05814135afaf3305585de1595,0x70cc40ff234f0bb22a1497e6e6d812a91c26d2a3,53,0x70cc40ff234f0bb22a1497e6e6d812a91c26d2a3,1693,2021-08-03T03:22:08
9853,0x048ec0830240c09d6a5d58e471803456894ced77355e642d5a8596524c2cf0ed,0x7ddf9beb649c25f74c5eac6ca8b4aa2dda3b028d,54,0x36644b371862434ef4c37353fa29c42f1729cb88,3913,2021-08-03T03:22:08
9849,0xb67a24f7a526edb6ae2b6610a50e5fa88492ca5892f94c9c7a10f3e9c9cf370c,0xcd741cb75cc34145b6437f5070906d5139b7fd54,55,0x2ad3d1c3a10101b2cfb2ade0999a8e1c41656f07,876,2021-08-03T03:22:08
9850,0x2140f90cf18243b928ba1695d6e90135d0391037d02f992fbd788b02c05b9244,0xbb0eeab18724e25d09e24a293b4c53823ceeae4f,56,0x1b50701edcf43eb9c76f08baf9eb7c5b6e8bc0e5,7094,2021-08-03T03:22:08
9854,0x80460f448b8ac75f1cfa5a9a91a39d7794e0282489a1f6228de3b9af3d39df2a,0x5faa31ea9a79a8e4fa391de7cae5adc9b4b02833,57,0x5faa31ea9a79a8e4fa391de7cae5adc9b4b02833,5584,2021-08-03T03:22:08
9847,0xd08d50a6d5d96e9def80bdc969a82275b50c4dce9c2ddd635705d6fe30e6b015,0x0e95ee3a584d95ce952f31b042ac0d5237644431,58,0xe3f27deff96fe178e87559f36cbf868b9e75967d,1307,2021-08-03T03:22:08
9855,0x7d748b3e5826b58b63b96b224be107f390ccd246d4b1c0d7b3a14e0464b77736,0xc8f1a199eeb0eccedfb0f401b828ee6fb894aaa7,59,0xd2670e52cf44bd7ec27c6e574c49fef211d34efc,9819,2021-08-03T03:22:08
9856,0x7ff6ac206b1be418056685d9fbf70c63757c493fbf2b2581700623a0b952a087,0x82fecf0919a2da6e68d7f63ae6bfd248a7b28a4e,60,0x46b2351bfd84f5446ae07ca432a6e64456f3e90d,4014,2021-08-03T03:22:08
9848,0xde5a1df05cda5ffbf2c7406c8302fa552f5853e077a0efa107647775b415e170,0xe8c6cee0408d8fcb1e09dc13149b6d516c32ff70,61,0x8f01ce31da22ee7182200428b36b5dec5bfdaebd,182,2021-08-03T03:22:08
9851,0x3fbc8bfb39b594e2621f476798abe34afc30439e6af53e5cc57de6d246675d5a,0x4cfd427ac7217ab1768f410efc33a37132b8f3c9,62,0x8b0c8071d8769754153a2f83d0d9eb8c49bed0d7,603,2021-08-03T03:22:08
9839,0x481214caa23772723a043b3a0d119b690d35af92d2c21697c83bb3a15a93d35c,0x57c1b5caad1e284bcbef90c2632fc52033187abb,63,0xf9f56b6dc4c297b0d942b0e03f7e67d6dd0ed7be,9123,2021-08-03T03:22:26
9842,0x05fcc1f0297929a7cf00df68a69954e0670650602b1e6e5926f2049677b658a5,0xbc5126ea9d3a9b7e8353051dc646bfc4fc65c1f7,64,0xb1ef9318e27116ca1d97466fef76ba66496dd558,1378,2021-08-03T03:22:26
