,txid,to_account,TOKEN_ID,current_owner,rank
61,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8823,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,5620
62,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8825,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,3364
63,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8826,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,3279
64,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8827,0x802ad093ae14f98a71da727468717c08027cebaa,4901
65,0x165a99bbfd51606e4c6f27d6ee3ff649dcc9ab0fe092c5f7e0275a5758ee3dbe,0xfbc3160f0ac3bec79a29642f00373213bd1d43eb,8828,0x435ea0fbf0c516ff31d88e990b773eb84e8cdbe5,6281
66,0x860c33085e60fa1db1d0935a7127458b1941f015b7a7ca27fd7ec5e66650b8ff,0x7abc1558ebf5f32ce53f23b0fd7de5d0bac9cd96,8818,0xa9a830ca64993e6960aa92eb18da29d5aedf7784,4539
67,0xedadc400b447b0e72077598fa8880aa446ba21ef1f20054a21cc08798f73fe74,0x851242d6bdc176dd25f8534f054b65701ab15121,8821,0xa5e852734e8dbb37f5dd443a47dc464919133875,209
68,0xdc78933c137a1e9773caeedfdbb493ef370bd8a4d43b1bd4aca19cd41976e1c1,0x4106f1dbab74ce794582f44afd68058d1b98fbe7,8819,0x4106f1dbab74ce794582f44afd68058d1b98fbe7,6774
69,0xedadc400b447b0e72077598fa8880aa446ba21ef1f20054a21cc08798f73fe74,0x851242d6bdc176dd25f8534f054b65701ab15121,8820,0xcabf24e38f5cb605a62f529b851294f959d70d82,608
70,0xe26264de80d62d2dc14ff3cadfd3134bfa4a6fc8fcc8408fbf965eb80f0ef439,0x7130485dda5488bc7326904aea82d9f030668c66,8815,0x7130485dda5488bc7326904aea82d9f030668c66,3573
71,0x0a635d4b9b1901c561a3b4c657e7c7059c388cb0af67d3a6f2cc4f8625130a9d,0x767ac0eb397cd19c69fcf0d5ee9c2366226263bc,8816,0x767ac0eb397cd19c69fcf0d5ee9c2366226263bc,47
72,0x0a635d4b9b1901c561a3b4c657e7c7059c388cb0af67d3a6f2cc4f8625130a9d,0x767ac0eb397cd19c69fcf0d5ee9c2366226263bc,8817,0x767ac0eb397cd19c69fcf0d5ee9c2366226263bc,1253
73,0x005cb7c313d0a121bba7c82495bcbc068c849f3b36110ae853b67209b7ce3387,0xd665b2c7fd357b283d19eec7bf00edf53e7cf4a8,8814,0xed4a1f6eb9104ec48a1723bd968660a2eacda22a,8645
74,0x00d32e3b7a08a7a44f2305aac2794ea8a6d79f30de28ad4866832f65d19bc168,0x0956a3be4ee4bc6df9713cc8f400fe9b9bd8f1aa,8813,0xd2f443e977bcfdb9b5be8d918b2573ef346abcf0,6139
75,0x93a99038b57ebebafd5b87f299b75dd841ed1881776033ff3749d669b443a40b,0x7abc1558ebf5f32ce53f23b0fd7de5d0bac9cd96,8812,0x7f81ce3c058b71da37777e47e6db927047981af6,6904
76,0x3034b0beb519fe7339d12b9038a0d1ecf099866b929b9602fb873d23e6c052c1,0x63d81387c906c0434910442b55187ecaa8c48eaa,8811,0x63d81387c906c0434910442b55187ecaa8c48eaa,8481
77,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8801,0x5b061336ae6d79c254111199edda5e18dac6d8c0,4598
78,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8802,0x5b061336ae6d79c254111199edda5e18dac6d8c0,5259
79,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8803,0x5b061336ae6d79c254111199edda5e18dac6d8c0,2527
80,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8804,0x5b061336ae6d79c254111199edda5e18dac6d8c0,4146
81,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8805,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8689
82,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8806,0x5b061336ae6d79c254111199edda5e18dac6d8c0,2999
83,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8807,0x5b061336ae6d79c254111199edda5e18dac6d8c0,2227
84,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8808,0x5b061336ae6d79c254111199edda5e18dac6d8c0,3503
85,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8809,0x5b061336ae6d79c254111199edda5e18dac6d8c0,1629
86,0xe6c4835e4e062580c5081122769b4e0d02dfc2bd6bb1642dfd141960c19ab043,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8810,0x5b061336ae6d79c254111199edda5e18dac6d8c0,4433
87,0x94a9dac3d85d0353025fc797b86894bda23d4916490884f4154897880b036b90,0x8c74a8398035551eaff2cdecd8d471341c4b4e4b,8800,0x8c74a8398035551eaff2cdecd8d471341c4b4e4b,2603
88,0x8e29b66416fc796ae3c1f1964355c53ea1baf9e2dcfa7e32ade4933028be58bb,0x79593b91f2c6661a270cb61b059b7793235bc544,8799,0x79593b91f2c6661a270cb61b059b7793235bc544,2056
89,0x991df93b6cf6b2ba498befc1760fee38f5028edf8a5ec4ae01b6c5131ba7409c,0x544d1fcb475a8e6c4a31db25179db678047d377d,8797,0x544d1fcb475a8e6c4a31db25179db678047d377d,869
90,0x8e29b66416fc796ae3c1f1964355c53ea1baf9e2dcfa7e32ade4933028be58bb,0x79593b91f2c6661a270cb61b059b7793235bc544,8798,0x79593b91f2c6661a270cb61b059b7793235bc544,6153
91,0x6beeae62dacbdf2aa0238a71ab77fb06ea9e34b6da015b038ccdf028991e14a3,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,8790,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,6657
92,0x6beeae62dacbdf2aa0238a71ab77fb06ea9e34b6da015b038ccdf028991e14a3,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,8791,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,2883
93,0x6beeae62dacbdf2aa0238a71ab77fb06ea9e34b6da015b038ccdf028991e14a3,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,8792,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,441
94,0xb1e7ee161a5470069247dc262050873c9bf97014aa2f5ee8b553a5c5e3a294aa,0x508ed8545360a1fedf2ac62aced0eeefe4707c3c,8794,0x77a3d8dc4ec023b05cf1f9499cdf0f4bf073968f,5379
95,0x6beeae62dacbdf2aa0238a71ab77fb06ea9e34b6da015b038ccdf028991e14a3,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,8793,0x0f4e347030d3de29c72f63a8daf73a22781f9ff3,53
96,0x712eead69af90af1060c553a710794919561ee28788cabb5cf61d42a85a0f2db,0x7056b5aa19ce3dd1eff86ddaa96c9e25028c9e15,8795,0x7056b5aa19ce3dd1eff86ddaa96c9e25028c9e15,1296
97,0xb5a8071ac4fac76fdd241cc703a72fd489b6ae2c687c39aea90c890bcc549952,0x93131803c966f774613314c154d388e318496788,8796,0x93131803c966f774613314c154d388e318496788,6828
98,0x926af842908a6fd76117111b6f2aa9856fd4b04958bd4e5d5ec1685300794c4d,0x9da5a878b6b14d8d9f0ffc53a30005f28a5eb265,8788,0x9da5a878b6b14d8d9f0ffc53a30005f28a5eb265,7033
99,0x926af842908a6fd76117111b6f2aa9856fd4b04958bd4e5d5ec1685300794c4d,0x9da5a878b6b14d8d9f0ffc53a30005f28a5eb265,8789,0x9da5a878b6b14d8d9f0ffc53a30005f28a5eb265,4434
100,0xbe892b8bccba0dde33be798bd577e3869b21fe39a1814f7c09f512bfc7776c37,0x6f4ca5ad61fbf939e810070c92a988937470e31b,8781,0xc549d519b47bddffc2c9f3063ab729669c9d44c8,5287
101,0xd391d788a82639f3557b50e7c06f9333305e73d67bfdbd4b490a918b2a07ee45,0x3efb89b0d65ffa3cf15f9fe9d8872cbbfa220d7c,8784,0x3efb89b0d65ffa3cf15f9fe9d8872cbbfa220d7c,7468
102,0xbe892b8bccba0dde33be798bd577e3869b21fe39a1814f7c09f512bfc7776c37,0x6f4ca5ad61fbf939e810070c92a988937470e31b,8782,0x56ac79deca54ec3e6374e3ca8db2e05813381066,939
103,0xbe892b8bccba0dde33be798bd577e3869b21fe39a1814f7c09f512bfc7776c37,0x6f4ca5ad61fbf939e810070c92a988937470e31b,8780,0xa5002ed92ef333ef54db1741d430675a6cc71758,414
104,0xbe892b8bccba0dde33be798bd577e3869b21fe39a1814f7c09f512bfc7776c37,0x6f4ca5ad61fbf939e810070c92a988937470e31b,8783,0xd44549227101c5e59657b39c6d75dac23fc7d07b,3205
105,0x05607745471b0983ce30bdea64d82c995f16013248d92ae02b1b97b2767e5145,0x9bd990e370e8dfabc8deceb11c91f7c99fa5437e,8786,0x9bd990e370e8dfabc8deceb11c91f7c99fa5437e,8244
106,0xfc903bf420880afdc871a3ca8a41592a9efc0a207cbfdf3b0bfbdd6d7cabfa1d,0x478d8d2452643527876ae5172c9f919669d16f65,8785,0x478d8d2452643527876ae5172c9f919669d16f65,81
107,0x05607745471b0983ce30bdea64d82c995f16013248d92ae02b1b97b2767e5145,0x9bd990e370e8dfabc8deceb11c91f7c99fa5437e,8787,0x9bd990e370e8dfabc8deceb11c91f7c99fa5437e,5449
108,0x216cd52f3c192ef8058fa349732a3696dab2de880f20578ac091e78602087a2d,0x0e9e8b41e2439bd9b66dc73bb8566f8ac96e1c34,8779,0x0e9e8b41e2439bd9b66dc73bb8566f8ac96e1c34,2010
109,0x83a9dce0e444111a03b77aa6cea38cb40c9b92568e20709a13f3f156087903f9,0xf0ef2352cfbe7d7fd786a41fb5837062a0b04c37,8778,0xa5e852734e8dbb37f5dd443a47dc464919133875,1749
110,0x8bf9c93392556216f1f8bb591c5b76e8ceab39314d721a91d683e0ca9761e56a,0xe3bacee084aa8cd5d55e4ee4d79d0567c0ebd2ad,8775,0xe3bacee084aa8cd5d55e4ee4d79d0567c0ebd2ad,1304
111,0x8bf9c93392556216f1f8bb591c5b76e8ceab39314d721a91d683e0ca9761e56a,0xe3bacee084aa8cd5d55e4ee4d79d0567c0ebd2ad,8776,0xe3bacee084aa8cd5d55e4ee4d79d0567c0ebd2ad,663
112,0x216b980de3bc587201709826251167fe1efdaf048a6273d9e9787323cb45cc3b,0xde0d660b20fa4984c5c96a1583611223ac094c87,8777,0xde0d660b20fa4984c5c96a1583611223ac094c87,6571
113,0x63c30e14c39db09452124088ba5faacfc9f8a87f9debb40549957dade48369d4,0xb727149698cf9162fef4680b463f513dcbac3014,8772,0xb727149698cf9162fef4680b463f513dcbac3014,7919
114,0x63c30e14c39db09452124088ba5faacfc9f8a87f9debb40549957dade48369d4,0xb727149698cf9162fef4680b463f513dcbac3014,8773,0xb727149698cf9162fef4680b463f513dcbac3014,1660
115,0x63c30e14c39db09452124088ba5faacfc9f8a87f9debb40549957dade48369d4,0xb727149698cf9162fef4680b463f513dcbac3014,8774,0xb727149698cf9162fef4680b463f513dcbac3014,2485
116,0x216d4a4bae2aa9b2dafd21344e88fc389a45d2f2242fe47a18970f1cf7061342,0xc6b519d229b09b40207c7cdd216b5c2bff6859a4,8771,0xe7d9661aac1b494baec453651c34a23699439154,6703
117,0xa61458a255d557d9865824fd0e470f52903cb9f08b10d1bba263a2ae82f3ef0a,0xb32b5487ffbaacc32d1df3f92eb59f24949b9813,8770,0xb32b5487ffbaacc32d1df3f92eb59f24949b9813,8270
118,0xed674d6ec7aca3c90e84d45ba3f2128f0168d7c0dfc674bb818ea6974cd32dfb,0x1413a3c6f0dc323389e92e84f3a0a28342ec17d6,8768,0x1413a3c6f0dc323389e92e84f3a0a28342ec17d6,6305
119,0x3b4b3270e4dce9482e52f792886818d2ad2105a103c2c08aee1890d56fe3aee6,0xe98b6c22e1ee531e2c654286b506b0484a3f7e97,8769,0xe98b6c22e1ee531e2c654286b506b0484a3f7e97,2954
120,0x1cad17086e547790ced8a749b53dd0488a53e902fb74abc4092cc4f5efa6e0b7,0x274b9806d5f268496442ad7d69b50b60c1724ef2,8767,0x274b9806d5f268496442ad7d69b50b60c1724ef2,516
121,0x1ebc55e6c6022ac3a16e05b43bebe2907e364c1dacd35172f46df407a0ee05c9,0x91160102ed951942d4b2d9eb7c1ae3e447edc4a4,8766,0x91160102ed951942d4b2d9eb7c1ae3e447edc4a4,8839
122,0xc65bd2f7e780c02bc3b3b1971369f04796b4ec4e8a35f4ebdb4a6d641f5aeec1,0x7532d8632237aee08cd342ca12a38b5365950999,8764,0x7532d8632237aee08cd342ca12a38b5365950999,6639
123,0x19c7c68f080b9a3a9d4b5b6ad13ab356fbc3e81788cda306b3c0505e491ab3d9,0x7abc1558ebf5f32ce53f23b0fd7de5d0bac9cd96,8763,0x7abc1558ebf5f32ce53f23b0fd7de5d0bac9cd96,4405
