TOKEN_ID,TOKEN_NAME,Background,Skin Tone,Eyes,Facial Features,Hairstyle,Clothes,Necklace,Earrings,Mouth,Lips Color,Face Accessories,NUM_TRAITS,RARITY_SCORE,Rank
5278,Woman #5278,29.054794520547944,19.58667972575906,24.38780487804878,7.876772451046591,16.490281540817527,19.454659161976235,5.813372093023256,6.934462773071778,17.950375072129255,64.30225080385853,3.970220369267421,903.1354838709676,1118.957157260514,48
4389,Woman #4389,28.061742006615216,20.51076923076923,23.03917050691244,7.876772451046591,26.392533936651585,52.37037037037037,5.813372093023256,6.934462773071778,17.950375072129255,20.04812030075188,3.970220369267421,903.1354838709676,1116.1033929815767,49
7324,Woman #7324,28.406250000000004,20.058174523570713,23.03917050691244,7.876772451046591,26.136295743091857,52.37037037037037,5.813372093023256,6.934462773071778,17.950375072129255,20.333502796136248,3.970220369267421,903.1354838709676,1116.0244505695875,50
2583,Woman #2583,28.406250000000004,21.342582710779084,11.401368301026226,7.876772451046591,17.710779352226716,53.727115716753026,5.813372093023256,6.934462773071778,18.739759036144576,36.42622950819672,3.970220369267421,903.1354838709676,1115.484396182503,51
6913,Woman #6913,27.846827133479213,19.58667972575906,24.210653753026634,7.876772451046591,17.946923076923074,55.749103942652326,5.813372093023256,6.934462773071778,17.950375072129255,20.333502796136248,3.970220369267421,903.1354838709676,1111.3543770574825,52
3192,Woman #3192,29.978798586572438,20.51076923076923,23.092378752886837,7.876772451046591,52.527579737335834,19.381931464174453,5.813372093023256,6.934462773071778,17.950375072129255,20.04812030075188,3.970220369267421,903.1354838709676,1111.2202647019965,53
423,Woman #423,29.054794520547944,19.10028653295129,23.03917050691244,7.876772451046591,25.88498520710059,52.37037037037037,5.813372093023256,6.934462773071778,17.950375072129255,13.29654255319149,3.970220369267421,903.1354838709676,1108.4268363205802,54
2666,Woman #2666,27.54545454545455,19.39670223084384,24.56756756756757,7.876772451046591,25.88498520710059,26.318104906937393,5.813372093023256,6.934462773071778,17.950375072129255,35.90305206463196,3.970220369267421,903.1354838709676,1105.2965531520417,55
7959,Woman #7959,28.12375690607735,20.07831325301205,23.03917050691244,7.876772451046591,27.82468694096601,18.2880658436214,5.813372093023256,6.934462773071778,17.950375072129255,36.42622950819672,3.970220369267421,903.1354838709676,1099.460909588292,56
1873,Woman #1873,27.755725190839694,19.58667972575906,24.036057692307693,7.876772451046591,25.88498520710059,26.318104906937393,5.813372093023256,6.934462773071778,33.55771305285869,13.29654255319149,3.970220369267421,903.1354838709676,1098.1661198863712,57
5826,Woman #5826,27.54545454545455,20.058174523570713,11.493103448275862,7.876772451046591,17.946923076923074,17.575141242937853,5.813372093023256,6.934462773071778,61.96812749003984,13.29654255319149,3.970220369267421,903.1354838709676,1097.61377843777,58
1884,Woman #1884,29.054794520547944,20.51076923076923,24.210653753026634,7.876772451046591,18.8914979757085,19.131611316113162,5.813372093023256,6.934462773071778,33.55771305285869,20.333502796136248,3.970220369267421,903.1354838709676,1093.4208542025372,59
347,Woman #347,28.12375690607735,39.13502935420743,11.401368301026226,7.876772451046591,19.160416096359157,26.318104906937393,5.813372093023256,6.934462773071778,17.950375072129255,20.333502796136248,3.970220369267421,903.1354838709676,1090.1528649902498,60
5588,Woman #5588,28.406250000000004,19.10028653295129,23.582547169811324,37.875,52.020066889632105,26.185185185185183,5.813372093023256,740.6666666666666,18.739759036144576,20.04812030075188,95.68421052631578,20.51828508611213,1088.6397494865942,61
4205,Woman #4205,27.54545454545455,19.49122807017544,70.91489361702128,7.876772451046591,17.59502262443439,26.318104906937393,5.813372093023256,740.6666666666666,18.739759036144576,64.30225080385853,3.970220369267421,83.8239520958084,1087.0576972798383,62
640,Woman #640,29.978798586572438,20.51076923076923,11.401368301026226,7.876772451046591,25.88498520710059,26.318104906937393,5.813372093023256,6.934462773071778,18.739759036144576,20.04812030075188,3.970220369267421,903.1354838709676,1080.612217126679,63
3413,Woman #3413,25.892166836215665,19.58667972575906,24.036057692307693,7.876772451046591,17.59502262443439,26.318104906937393,5.813372093023256,6.934462773071778,18.739759036144576,20.04812030075188,3.970220369267421,903.1354838709676,1079.9462226799274,64
7284,Woman #7284,28.12375690607735,19.39670223084384,11.349602724177071,7.876772451046591,26.136295743091857,26.318104906937393,5.813372093023256,6.934462773071778,17.950375072129255,20.333502796136248,3.970220369267421,903.1354838709676,1077.3386519367696,65
4093,Woman #4093,29.054794520547944,20.058174523570713,21.503225806451614,7.876772451046591,19.194570135746606,18.09656777196044,5.813372093023256,6.934462773071778,18.739759036144576,13.29654255319149,3.970220369267421,903.1354838709676,1067.67394590499,66
7342,Woman #7342,25.892166836215665,20.058174523570713,11.349602724177071,7.876772451046591,19.025006795324817,26.185185185185183,5.813372093023256,6.934462773071778,18.672268907563023,13.29654255319149,3.970220369267421,903.1354838709676,1062.2092590826046,67
4694,Woman #4694,28.406250000000004,41.14814814814815,23.582547169811324,38.5,27.82468694096601,19.381931464174453,603.3879310344828,19.94102564102564,18.739759036144576,20.04812030075188,172.39655172413794,24.645422535211267,1038.002373994854,68
7864,Woman #7864,29.054794520547944,19.49122807017544,23.03917050691244,19.738578680203045,52.020066889632105,19.131611316113162,36.378898128898136,740.6666666666666,33.55771305285869,20.04812030075188,27.852367688022284,13.119587628865977,1034.0988034496477,69
2973,Woman #2973,28.061742006615216,20.058174523570713,12.593198992443325,20.07831325301205,26.136295743091857,19.381931464174453,35.49340770791075,740.6666666666666,17.950375072129255,36.42622950819672,51.276923076923076,24.645422535211267,1032.7686805499452,70
3338,Woman #3338,25.892166836215665,19.10028653295129,24.56756756756757,20.07831325301205,26.136295743091857,21.07588075880759,38.97160356347439,740.6666666666666,18.739759036144576,20.04812030075188,48.30434782608695,24.645422535211267,1028.2264306199818,71
3616,Woman #3616,28.12375690607735,19.39670223084384,24.38780487804878,38.37335526315789,57.58371040723981,21.07588075880759,23.97020547945205,740.6666666666666,18.739759036144576,35.90305206463196,3.970220369267421,13.119587628865977,1025.3107016892038,72
5520,Woman #5520,27.846827133479213,19.49122807017544,24.56756756756757,56.35507246376812,17.59502262443439,26.185185185185183,5.813372093023256,740.6666666666666,17.950375072129255,64.30225080385853,3.970220369267421,20.51828508611213,1025.2620731356672,73
6007,Woman #6007,27.846827133479213,20.058174523570713,24.093975903614457,20.182525951557096,27.82468694096601,21.07588075880759,35.71071428571429,740.6666666666666,61.47826086956521,20.333502796136248,3.970220369267421,13.119587628865977,1016.3610238282108,74
5515,Woman #5515,25.892166836215665,20.058174523570713,11.493103448275862,7.876772451046591,26.136295743091857,25.923333333333332,5.813372093023256,740.6666666666666,18.739759036144576,35.90305206463196,3.970220369267421,83.8239520958084,1006.2968686610764,75
1687,Woman #1687,28.12375690607735,20.07831325301205,21.975824175824176,7.876772451046591,17.739956912938787,28.17753623188406,5.813372093023256,740.6666666666666,18.672268907563023,20.333502796136248,3.970220369267421,83.8239520958084,997.2521428592479,76
4154,Woman #4154,28.061742006615216,19.58667972575906,24.56756756756757,38.5,27.05566293003479,55.749103942652326,5.813372093023256,740.6666666666666,18.672268907563023,13.29654255319149,3.970220369267421,20.51828508611213,996.4581118484529,77
3854,Woman #3854,28.061742006615216,21.342582710779084,24.093975903614457,39.277777777777786,19.194570135746606,21.07588075880759,24.785056657223798,740.6666666666666,17.950375072129255,35.90305206463196,3.970220369267421,13.119587628865977,989.4414877521258,78
2942,Woman #2942,28.12375690607735,19.58667972575906,24.210653753026634,20.04381443298969,17.739956912938787,53.727115716753026,5.813372093023256,740.6666666666666,18.739759036144576,13.29654255319149,27.852367688022284,13.119587628865977,982.9202731134586,79
3980,Woman #3980,27.54545454545455,21.342582710779084,70.91489361702128,7.876772451046591,26.392533936651585,24.630245447347583,603.3879310344828,6.934462773071778,76.99999999999999,20.333502796136248,3.970220369267421,83.8239520958084,974.1525517770673,80
3335,Woman #3335,28.406250000000004,19.49122807017544,24.036057692307693,7.876772451046591,27.05566293003479,26.52003410059676,36.378898128898136,740.6666666666666,17.950375072129255,20.333502796136248,3.970220369267421,20.51828508611213,973.203953363371,81
9725,Woman #9725,28.406250000000004,20.07831325301205,12.593198992443325,19.186677631578945,17.59502262443439,23.728451563691834,38.97160356347439,740.6666666666666,33.55771305285869,20.333502796136248,3.970220369267421,13.119587628865977,972.2072081424299,82
8852,Woman #8852,25.892166836215665,20.058174523570713,24.210653753026634,19.50752508361204,19.194570135746606,19.381931464174453,5.813372093023256,740.6666666666666,35.83870967741935,13.29654255319149,28.40625,13.119587628865977,965.3861504155127,83
5470,Woman #5470,27.54545454545455,19.49122807017544,11.349602724177071,117.83333333333334,16.490281540817527,23.728451563691834,603.3879310344828,38.98245614035087,17.950375072129255,13.29654255319149,50.246231155778894,24.645422535211267,964.9473102687945,84
3738,Woman #3738,27.755725190839694,39.13502935420743,78.1171875,20.182525951557096,17.59502262443439,19.381931464174453,603.3879310344828,6.934462773071778,61.47826086956521,20.04812030075188,48.30434782608695,13.119587628865977,955.4401325180377,85
4847,Woman #4847,27.846827133479213,19.58667972575906,11.349602724177071,117.83333333333334,52.527579737335834,25.923333333333332,603.3879310344828,6.934462773071778,33.55771305285869,13.29654255319149,28.774100719424457,13.119587628865977,954.137693749313,86
6010,Woman #6010,25.892166836215665,39.13502935420743,23.092378752886837,19.50752508361204,52.527579737335834,25.666666666666664,603.3879310344828,18.899149453219927,61.96812749003984,64.30225080385853,3.970220369267421,13.119587628865977,951.4686132106589,87
6788,Woman #6788,27.54545454545455,19.39670223084384,24.38780487804878,20.07831325301205,26.136295743091857,23.728451563691834,5.813372093023256,740.6666666666666,18.739759036144576,20.04812030075188,3.970220369267421,20.51828508611213,951.0294457661088,88
4116,Woman #4116,27.54545454545455,19.39670223084384,11.349602724177071,19.186677631578945,17.59502262443439,53.727115716753026,5.813372093023256,740.6666666666666,17.950375072129255,13.29654255319149,3.970220369267421,20.51828508611213,951.016037313632,89
4173,Woman #4173,27.755725190839694,19.39670223084384,70.91489361702128,7.876772451046591,52.020066889632105,27.72549019607843,603.3879310344828,20.043814432989688,17.950375072129255,13.29654255319149,3.970220369267421,83.8239520958084,948.162486133331,90
7420,Woman #7420,28.061742006615216,41.14814814814815,70.91489361702128,19.186677631578945,27.82468694096601,21.07588075880759,603.3879310344828,42.49726775956283,18.739759036144576,20.333502796136248,28.774100719424457,24.645422535211267,946.5900129840995,91
4373,Woman #4373,27.846827133479213,20.058174523570713,11.349602724177071,19.772033898305086,27.82468694096601,19.454659161976235,603.3879310344828,40.82414698162729,76.99999999999999,20.333502796136248,51.276923076923076,24.645422535211267,943.773910806855,92
952,Woman #952,25.892166836215665,20.51076923076923,11.349602724177071,19.772033898305086,18.8914979757085,21.07588075880759,24.785056657223798,740.6666666666666,18.739759036144576,20.333502796136248,3.970220369267421,13.119587628865977,939.1067445782877,93
4821,Woman #4821,25.892166836215665,19.39670223084384,70.91489361702128,37.875,17.59502262443439,19.131611316113162,603.3879310344828,37.47951807228915,76.99999999999999,13.29654255319149,3.970220369267421,13.119587628865977,939.059196282725,94
68,Woman #68,28.406250000000004,19.10028653295129,24.036057692307693,39.277777777777786,60.495246326707,19.454659161976235,603.3879310344828,37.47951807228915,33.55771305285869,20.04812030075188,3.970220369267421,13.119587628865977,902.3333679502358,95
5771,Woman #5771,28.406250000000004,20.51076923076923,11.493103448275862,39.277777777777786,16.490281540817527,25.666666666666664,603.3879310344828,6.934462773071778,35.83870967741935,64.30225080385853,28.40625,13.119587628865977,893.8340405820055,96
3567,Woman #3567,29.054794520547944,20.07831325301205,71.93525179856115,52.07812500000001,19.160416096359157,18.2880658436214,603.3879310344828,6.934462773071778,17.950375072129255,20.04812030075188,3.970220369267421,20.51828508611213,883.4043611479169,97
896,Woman #896,28.406250000000004,21.342582710779084,24.56756756756757,19.772033898305086,17.739956912938787,18.2880658436214,603.3879310344828,18.92214111922141,76.99999999999999,35.90305206463196,3.970220369267421,13.119587628865977,882.4193891496815,98
895,Woman #895,29.054794520547944,19.10028653295129,22.776765375854215,52.07812500000001,17.739956912938787,18.2880658436214,603.3879310344828,18.899149453219927,61.47826086956521,20.333502796136248,3.970220369267421,13.119587628865977,880.2266463374513,99
3649,Woman #3649,29.054794520547944,41.14814814814815,24.036057692307693,18.84571890145396,27.05566293003479,21.07588075880759,603.3879310344828,37.47951807228915,18.672268907563023,35.90305206463196,3.970220369267421,13.119587628865977,873.7488410284003,100
5704,Woman #5704,25.892166836215665,21.342582710779084,24.56756756756757,19.738578680203045,19.160416096359157,25.666666666666664,603.3879310344828,18.92214111922141,17.950375072129255,20.04812030075188,49.6228287841191,24.645422535211267,870.944797403707,101
8263,Woman #8263,27.755725190839694,20.51076923076923,11.349602724177071,7.876772451046591,25.88498520710059,17.575141242937853,603.3879310344828,6.934462773071778,18.672268907563023,36.42622950819672,3.970220369267421,83.8239520958084,864.1680607352611,102
5101,Woman #5101,27.54545454545455,20.058174523570713,21.975824175824176,19.50752508361204,27.05566293003479,19.131611316113162,603.3879310344828,18.899149453219927,61.96812749003984,20.333502796136248,3.970220369267421,13.119587628865977,856.9527713466215,103
5694,Woman #5694,27.755725190839694,20.07831325301205,12.593198992443325,37.875,17.710779352226716,19.381931464174453,603.3879310344828,6.934462773071778,18.672268907563023,20.333502796136248,48.30434782608695,13.119587628865977,846.1470492189029,104
7635,Woman #7635,28.061742006615216,19.58667972575906,23.092378752886837,37.875,26.392533936651585,19.381931464174453,603.3879310344828,37.47951807228915,17.950375072129255,13.29654255319149,3.970220369267421,13.119587628865977,843.5944406163131,105
4342,Woman #4342,28.406250000000004,235.27058823529413,11.493103448275862,7.876772451046591,97.89230769230768,28.17753623188406,301.6939655172414,6.934462773071778,17.950375072129255,35.90305206463196,50.246231155778894,20.51828508611213,842.3629297277738,106
457,Woman #457,28.12375690607735,21.342582710779084,23.092378752886837,18.84571890145396,19.194570135746606,26.52003410059676,603.3879310344828,6.934462773071778,33.55771305285869,20.333502796136248,27.852367688022284,13.119587628865977,842.3046064809784,107
8859,Woman #8859,27.755725190839694,19.10028653295129,22.776765375854215,20.04381443298969,17.739956912938787,19.381931464174453,603.3879310344828,6.934462773071778,61.96812749003984,13.29654255319149,3.970220369267421,20.51828508611213,836.8740492159135,108
9647,Woman #9647,28.406250000000004,20.07831325301205,23.03917050691244,7.876772451046591,17.59502262443439,21.07588075880759,603.3879310344828,20.043814432989688,33.55771305285869,35.90305206463196,3.970220369267421,20.51828508611213,835.4524256345558,109
2507,Woman #2507,28.406250000000004,19.49122807017544,12.593198992443325,20.04381443298969,18.8914979757085,19.131611316113162,603.3879310344828,20.199999999999996,17.950375072129255,13.29654255319149,28.774100719424457,24.645422535211267,826.8119727018695,110
8810,Woman #8810,27.54545454545455,19.39670223084384,11.493103448275862,19.772033898305086,25.822910902047592,28.17753623188406,603.3879310344828,6.934462773071778,18.672268907563023,20.04812030075188,28.40625,13.119587628865977,822.7763619015464,111
3480,Woman #3480,27.755725190839694,19.58667972575906,22.776765375854215,18.84571890145396,16.490281540817527,26.52003410059676,603.3879310344828,6.934462773071778,17.950375072129255,36.42622950819672,3.970220369267421,20.51828508611213,821.1627086785812,112
5970,Woman #5970,27.54545454545455,19.39670223084384,23.092378752886837,19.50752508361204,17.710779352226716,18.85333333333333,603.3879310344828,18.92214111922141,18.672268907563023,20.333502796136248,3.970220369267421,13.119587628865977,804.5118251538943,113
2602,Woman #2602,25.892166836215665,235.27058823529413,23.03917050691244,52.78506787330318,18.8914979757085,17.575141242937853,301.6939655172414,6.934462773071778,17.950375072129255,36.42622950819672,51.276923076923076,13.119587628865977,800.8551762467998,114
2595,Woman #2595,25.892166836215665,19.49122807017544,63.28481012658228,19.738578680203045,57.58371040723981,17.81672394043528,301.6939655172414,18.899149453219927,18.739759036144576,205.1076923076923,3.970220369267421,13.119587628865977,765.3375923732831,115
2701,Woman #2701,27.54545454545455,235.27058823529413,11.493103448275862,20.07831325301205,17.946923076923074,18.85333333333333,24.785056657223798,68.82300884955751,35.83870967741935,36.42622950819672,240.9397590361446,24.645422535211267,762.6459021560463,116
8300,Woman #8300,28.12375690607735,21.342582710779084,70.91489361702128,55.550000000000004,57.89330024813896,17.81672394043528,301.6939655172414,74.06666666666666,33.55771305285869,13.29654255319149,51.276923076923076,24.645422535211267,750.1784908245446,117
5539,Woman #5539,27.54545454545455,235.27058823529413,63.28481012658228,97.2125,26.136295743091857,24.630245447347583,36.68396226415094,75.50485436893203,61.47826086956521,36.42622950819672,27.852367688022284,24.645422535211267,736.6709913318488,118
1339,Woman #1339,28.154867256637168,19.39670223084384,24.210653753026634,19.50752508361204,27.82468694096601,54.006944444444436,24.64542253521127,40.82414698162729,17.950375072129255,205.1076923076923,240.9397590361446,24.645422535211267,727.2141981775462,119
