TOKEN_ID,TOKEN_NAME,Background,Fur,Torso,Eyes,Head,Nose,Earring,Cake's Special Batch,NUM_TRAITS,RARITY_SCORE,Rank
5070,Caked Apes #5070,47.003846153846155,36.88523353203049,45.68598130841122,86.44385499557913,47.52941176470588,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,352.4446977565755,2898
7111,Caked Apes #7111,46.64503816793893,106.6870362287211,40.06885245901639,42.63387406244549,44.663316582914575,37.82420303311668,9.26254358041534,6.116616616616617,18.541951145501443,352.44343187668665,2899
797,Caked Apes #797,41.3570219966159,49.57809330628804,101.84166666666667,44.448081469358065,43.14563106796117,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,352.4345521665269,2900
3352,Caked Apes #3352,45.685981308411215,40.039315259234996,42.14137931034483,46.59613001620436,93.55789473684212,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,352.42095282445905,2901
3732,Caked Apes #3732,43.49110320284697,43.221927497789565,42.14137931034483,46.769996172981244,91.62886597938144,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,352.41547365262807,2902
6719,Caked Apes #6719,38.98245614035088,49.57809330628804,49.628426395939094,51.37032366540563,93.55789473684212,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,352.39999540217406,2903
5163,Caked Apes #5163,43.49110320284697,46.56506001143075,44.44,42.489352455454146,103.34883720930233,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,352.39841053867127,2904
7861,Caked Apes #7861,46.55619047619048,37.54243145687735,47.230917874396134,86.44385499557913,50.21468926553672,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,352.38833626200136,2905
6191,Caked Apes #6191,37.37308868501529,46.56506001143075,41.78119658119658,46.25224713785599,105.80952380952381,40.655355954757155,9.26254358041534,6.116616616616617,18.541951145501443,352.357583522313,2906
3515,Caked Apes #3515,46.467680608365015,41.62111536824181,88.07927927927929,48.771824802953205,49.37777777777778,44.08730158730158,9.26254358041534,6.116616616616617,18.541951145501443,352.3260907664521,2907
2106,Caked Apes #2106,86.36749116607773,42.24699680235071,39.4225806451613,51.16064887493459,44.21890547263681,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,352.31299296316377,2908
2660,Caked Apes #2660,38.98245614035088,99.15618661257608,39.4225806451613,44.765567765567766,44.21890547263681,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,352.29462816542514,2909
5852,Caked Apes #5852,47.003846153846155,43.669823119528324,40.06885245901639,46.25224713785599,104.56470588235294,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,352.279742975591,2910
756,Caked Apes #756,43.49110320284697,92.11230450348597,55.550000000000004,48.209072978303745,41.14814814814815,37.82420303311668,9.26254358041534,6.116616616616617,18.541951145501443,352.255943208435,2911
358,Caked Apes #358,80.93377483443707,43.669823119528324,45.68598130841122,47.478632478632484,45.579487179487174,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,352.2440689224989,2912
8743,Caked Apes #8743,46.55619047619048,40.039315259234996,88.07927927927929,45.25039340923818,47.52941176470588,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,352.2329632873204,2913
2930,Caked Apes #2930,89.53113553113552,40.23043370915975,42.14137931034483,51.16064887493459,44.0,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,352.2257989148587,2914
199,Caked Apes #199,41.3570219966159,45.80584707646177,49.881632653061224,92.16440422322776,51.674418604651166,37.407407407407405,9.26254358041534,6.116616616616617,18.541951145501443,352.21184330395863,2915
6496,Caked Apes #6496,38.674050632911396,99.15618661257608,41.25232067510549,54.73519202776844,46.291666666666664,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,352.1734742746651,2916
1349,Caked Apes #1349,45.685981308411215,106.6870362287211,43.452444444444446,42.489352455454146,42.73076923076923,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,352.16913032235794,2917
8477,Caked Apes #8477,43.49110320284697,42.353145035522445,44.44,47.84106478762967,88.88,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,352.167514515283,2918
5564,Caked Apes #5564,38.98245614035088,37.54243145687735,57.17426900584795,48.02436388643285,81.54128440366972,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,352.1611748951814,2919
1985,Caked Apes #1985,41.3570219966159,41.11354079058032,55.867428571428576,78.83244637961619,46.05181347150259,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,352.11862121174624,2920
4786,Caked Apes #4786,37.14589665653495,106.6870362287211,40.06885245901639,48.02436388643285,46.77894736842106,39.47351421188631,9.26254358041534,6.116616616616617,18.541951145501443,352.0997221535461,2921
422,Caked Apes #422,38.674050632911396,43.00140745953554,44.23891402714932,50.13743589743589,105.80952380952381,36.307189542483655,9.26254358041534,6.116616616616617,18.541951145501443,352.089632711573,2922
4003,Caked Apes #4003,86.36749116607773,41.62111536824181,41.25232067510549,45.414344109996286,51.674418604651166,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,352.07862145320473,2923
4919,Caked Apes #4919,38.674050632911396,99.15618661257608,44.23891402714932,46.25224713785599,51.674418604651166,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,352.059874674781,2924
6762,Caked Apes #6762,38.674050632911396,42.567049808429125,105.1268817204301,54.73519202776844,40.4,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,352.0250642083229,2925
6025,Caked Apes #6025,46.467680608365015,45.80584707646177,52.28235294117647,86.44385499557913,50.5,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,352.0216256403662,2926
5004,Caked Apes #5004,46.467680608365015,41.62111536824181,48.6407960199005,95.68212957525934,49.37777777777778,36.307189542483655,9.26254358041534,6.116616616616617,18.541951145501443,352.0178002345616,2927
4820,Caked Apes #4820,38.98245614035088,43.221927497789565,42.14137931034483,95.68212957525934,46.77894736842106,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,351.96904138144964,2928
3522,Caked Apes #3522,37.14589665653495,40.52055702917772,52.56344086021505,45.414344109996286,104.56470588235294,37.82420303311668,9.26254358041534,6.116616616616617,18.541951145501443,351.95425891392705,2929
6919,Caked Apes #6919,37.14589665653495,41.4165890027959,45.68598130841122,44.135066811123146,46.77894736842106,102.87037037037038,9.26254358041534,6.116616616616617,18.541951145501443,351.95396286019013,2930
6691,Caked Apes #6691,47.003846153846155,49.57809330628804,45.68598130841122,43.98020692757535,94.55319148936171,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,351.9248658400403,2931
2164,Caked Apes #2164,43.49110320284697,36.88523353203049,45.68598130841122,47.84106478762967,91.62886597938144,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,351.8815025809756,2932
7244,Caked Apes #7244,89.53113553113552,43.221927497789565,41.25232067510549,48.771824802953205,44.663316582914575,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,351.8407772833199,2933
7499,Caked Apes #7499,45.26296296296296,40.23043370915975,89.6954128440367,48.209072978303745,44.0,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,351.79813468788467,2934
7409,Caked Apes #7409,46.64503816793893,40.039315259234996,44.23891402714932,45.57948717948718,104.56470588235294,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,351.7877287391545,2935
8406,Caked Apes #8406,47.64522417153996,99.15618661257608,40.06885245901639,45.414344109996286,50.21468926553672,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,351.7820977760137,2936
5460,Caked Apes #5460,46.64503816793893,42.24699680235071,45.05437788018433,86.44385499557913,41.33953488372093,56.11111111111111,9.26254358041534,6.116616616616617,18.541951145501443,351.76202518341853,2937
1296,Caked Apes #1296,38.98245614035088,42.24699680235071,101.84166666666667,50.13743589743589,46.77894736842106,37.82420303311668,9.26254358041534,6.116616616616617,18.541951145501443,351.73281725087537,2938
5258,Caked Apes #5258,46.64503816793893,37.54243145687735,57.85088757396449,79.33138591366439,44.0,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,351.718996883121,2939
3371,Caked Apes #3371,46.55619047619048,42.24699680235071,101.84166666666667,47.84106478762967,41.14814814814815,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.6981245406227,2940
8597,Caked Apes #8597,43.49110320284697,42.24699680235071,108.63111111111112,42.63387406244549,43.56862745098039,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,351.6952592842925,2941
5474,Caked Apes #5474,47.003846153846155,49.57809330628804,76.38125000000001,42.63387406244549,46.05181347150259,56.11111111111111,9.26254358041534,6.116616616616617,18.541951145501443,351.6810994477268,2942
5775,Caked Apes #5775,45.26296296296296,43.669823119528324,51.45684210526316,79.33138591366439,47.52941176470588,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,351.65067805954624,2943
4692,Caked Apes #4692,86.36749116607773,45.80584707646177,54.61899441340782,47.65915959832309,46.05181347150259,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,351.62685238033083,2944
4768,Caked Apes #4768,86.36749116607773,39.8500040759762,44.44,47.84106478762967,44.21890547263681,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,351.61383550432305,2945
4794,Caked Apes #4794,41.3570219966159,42.567049808429125,49.628426395939094,42.63387406244549,103.34883720930233,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.599267132369,2946
6729,Caked Apes #6729,46.204158790170126,40.52055702917772,101.84166666666667,47.478632478632484,44.21890547263681,37.407407407407405,9.26254358041534,6.116616616616617,18.541951145501443,351.5924391872246,2947
6825,Caked Apes #6825,46.467680608365015,43.00140745953554,42.14137931034483,44.448081469358065,103.34883720930233,38.25039123630673,9.26254358041534,6.116616616616617,18.541951145501443,351.57888863574595,2948
7645,Caked Apes #7645,43.49110320284697,103.41442775544745,41.25232067510549,50.13743589743589,44.0,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,351.5780886881841,2949
5157,Caked Apes #5157,45.26296296296296,49.57809330628804,55.867428571428576,78.83244637961619,48.568306010928964,39.47351421188631,9.26254358041534,6.116616616616617,18.541951145501443,351.50386278564446,2950
750,Caked Apes #750,46.55619047619048,42.567049808429125,101.84166666666667,47.121650279545015,41.33953488372093,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.49014977418926,2951
2501,Caked Apes #2501,46.64503816793893,48.71835758421368,43.842152466367715,95.68212957525934,46.05181347150259,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,351.4613812840661,2952
6084,Caked Apes #6084,43.49110320284697,103.41442775544745,42.14137931034483,50.13743589743589,41.14814814814815,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,351.4560409687811,2953
4837,Caked Apes #4837,38.674050632911396,43.221927497789565,105.1268817204301,45.57948717948718,46.77894736842106,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.4453520586764,2954
7650,Caked Apes #7650,43.49110320284697,43.00140745953554,41.78119658119658,44.448081469358065,93.55789473684212,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,351.4418849390633,2955
7069,Caked Apes #7069,38.98245614035088,43.221927497789565,41.78119658119658,43.98020692757535,94.55319148936171,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,351.4153486382767,2956
6340,Caked Apes #6340,45.26296296296296,42.24699680235071,101.84166666666667,45.25039340923818,47.52941176470588,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,351.41423276327265,2957
4309,Caked Apes #4309,43.49110320284697,41.11354079058032,101.84166666666667,51.37032366540563,41.532710280373834,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.41340226551046,2958
1667,Caked Apes #1667,86.36749116607773,41.62111536824181,57.510588235294115,51.37032366540563,41.14814814814815,39.47351421188631,9.26254358041534,6.116616616616617,18.541951145501443,351.41229213758714,2959
2755,Caked Apes #2755,37.14589665653495,103.41442775544745,47.230917874396134,46.59613001620436,46.291666666666664,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,351.3993071922407,2960
1537,Caked Apes #1537,46.204158790170126,46.56506001143075,44.44,47.478632478632484,81.54128440366972,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,351.3913371731871,2961
2462,Caked Apes #2462,45.26296296296296,41.62111536824181,101.84166666666667,50.13743589743589,41.14814814814815,37.407407407407405,9.26254358041534,6.116616616616617,18.541951145501443,351.3398477933963,2962
8520,Caked Apes #8520,86.36749116607773,45.80584707646177,44.44,43.98020692757535,45.579487179487174,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,351.335233838886,2963
435,Caked Apes #435,89.53113553113552,42.24699680235071,41.78119658119658,47.84106478762967,43.56862745098039,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,351.3182749239687,2964
5837,Caked Apes #5837,46.55619047619048,42.24699680235071,44.44,86.44385499557913,42.73076923076923,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,351.3141815068922,2965
1943,Caked Apes #1943,47.003846153846155,40.52055702917772,89.6954128440367,43.67372464933441,44.663316582914575,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,351.3057887884419,2966
7433,Caked Apes #7433,46.55619047619048,43.221927497789565,55.867428571428576,46.25224713785599,88.88,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,351.2996837020484,2967
497,Caked Apes #497,37.14589665653495,39.8500040759762,48.6407960199005,43.52207977207977,40.4,107.76895943562612,9.26254358041534,6.116616616616617,18.541951145501443,351.248847302651,2968
4259,Caked Apes #4259,38.98245614035088,43.669823119528324,45.68598130841122,46.25224713785599,104.56470588235294,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.2192712481364,2969
5158,Caked Apes #5158,46.204158790170126,41.62111536824181,101.84166666666667,44.135066811123146,46.291666666666664,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,351.2172209574262,2970
6607,Caked Apes #6607,46.55619047619048,39.8500040759762,41.78119658119658,45.25039340923818,88.88,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,351.21415454460407,2971
1141,Caked Apes #1141,45.685981308411215,40.52055702917772,41.78119658119658,46.59613001620436,104.56470588235294,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,351.2126284769799,2972
4736,Caked Apes #4736,89.53113553113552,41.4165890027959,44.23891402714932,42.489352455454146,47.784946236559136,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,351.2098687822263,2973
3775,Caked Apes #3775,46.204158790170126,99.15618661257608,44.23891402714932,42.63387406244549,46.77894736842106,38.25039123630673,9.26254358041534,6.116616616616617,18.541951145501443,351.1835834396022,2974
4002,Caked Apes #4002,80.93377483443707,43.669823119528324,47.230917874396134,43.67372464933441,46.77894736842106,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,351.1835578481197,2975
2384,Caked Apes #2384,80.93377483443707,48.71835758421368,55.867428571428576,45.414344109996286,48.04324324324324,38.25039123630673,9.26254358041534,6.116616616616617,18.541951145501443,351.148650922159,2976
5063,Caked Apes #5063,47.64522417153996,49.57809330628804,45.05437788018433,79.33138591366439,43.14563106796117,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,351.10396611031376,2977
5074,Caked Apes #5074,47.64522417153996,36.88523353203049,101.84166666666667,43.98020692757535,49.93258426966292,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,351.0051837904665,2978
6916,Caked Apes #6916,47.003846153846155,41.62111536824181,105.1268817204301,45.57948717948718,41.14814814814815,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,351.0013685889373,2979
1925,Caked Apes #1925,86.36749116607773,43.221927497789565,44.23891402714932,47.84106478762967,43.56862745098039,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,350.986956458759,2980
8744,Caked Apes #8744,46.467680608365015,45.80584707646177,41.60340425531915,43.52207977207977,103.34883720930233,36.307189542483655,9.26254358041534,6.116616616616617,18.541951145501443,350.9761498065451,2981
1112,Caked Apes #1112,43.49110320284697,41.62111536824181,101.84166666666667,42.63387406244549,50.21468926553672,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.9259952202955,2982
4598,Caked Apes #4598,80.93377483443707,43.669823119528324,48.6407960199005,47.84106478762967,44.663316582914575,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,350.9109768336941,2983
5842,Caked Apes #5842,46.64503816793893,42.353145035522445,52.56344086021505,92.16440422322776,46.05181347150259,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.9013884129646,2984
7864,Caked Apes #7864,86.36749116607773,45.80584707646177,49.628426395939094,44.765567765567766,46.291666666666664,44.08730158730158,9.26254358041534,6.116616616616617,18.541951145501443,350.86741200054803,2985
3327,Caked Apes #3327,86.36749116607773,41.4165890027959,46.33554502369668,42.489352455454146,44.21890547263681,56.11111111111111,9.26254358041534,6.116616616616617,18.541951145501443,350.8601055743058,2986
5793,Caked Apes #5793,46.204158790170126,99.15618661257608,47.230917874396134,43.52207977207977,44.21890547263681,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,350.85413854064274,2987
2137,Caked Apes #2137,43.49110320284697,42.567049808429125,43.842152466367715,92.16440422322776,44.0,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,350.84308279954314,2988
4058,Caked Apes #4058,37.14589665653495,37.54243145687735,41.25232067510549,54.73519202776844,43.35609756097561,102.87037037037038,9.26254358041534,6.116616616616617,18.541951145501443,350.82342009016565,2989
3812,Caked Apes #3812,89.53113553113552,42.24699680235071,43.842152466367715,42.489352455454146,47.52941176470588,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,350.8012505092979,2990
6847,Caked Apes #6847,37.37308868501529,103.41442775544745,42.14137931034483,48.771824802953205,48.568306010928964,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,350.7909165834736,2991
4678,Caked Apes #4678,47.003846153846155,40.23043370915975,54.61899441340782,92.16440422322776,46.05181347150259,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.7897601941352,2992
8032,Caked Apes #8032,80.93377483443707,46.56506001143075,41.78119658119658,51.58172417431677,43.56862745098039,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,350.77963682303744,2993
2172,Caked Apes #2172,38.674050632911396,106.6870362287211,45.05437788018433,45.414344109996286,44.21890547263681,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.76898254744106,2994
551,Caked Apes #551,43.49110320284697,40.52055702917772,89.6954128440367,42.489352455454146,49.37777777777778,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,350.73640479857727,2995
7729,Caked Apes #7729,89.53113553113552,41.4165890027959,40.06885245901639,51.37032366540563,43.56862745098039,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,350.7339012080054,2996
5155,Caked Apes #5155,38.674050632911396,43.669823119528324,39.4225806451613,46.59613001620436,45.579487179487174,102.87037037037038,9.26254358041534,6.116616616616617,18.541951145501443,350.73355330619637,2997
8782,Caked Apes #8782,43.49110320284697,43.669823119528324,41.25232067510549,47.84106478762967,103.34883720930233,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.7266956489706,2998
257,Caked Apes #257,37.14589665653495,43.669823119528324,44.23891402714932,43.67372464933441,41.14814814814815,106.92038495188102,9.26254358041534,6.116616616616617,18.541951145501443,350.71800289510963,2999
3906,Caked Apes #3906,38.98245614035088,41.4165890027959,45.68598130841122,92.16440422322776,43.56862745098039,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,350.71442812776877,3000
105,Caked Apes #105,47.64522417153996,41.11354079058032,101.84166666666667,44.765567765567766,44.21890547263681,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.70845152154936,3001
1779,Caked Apes #1779,86.36749116607773,41.62111536824181,43.842152466367715,51.58172417431677,41.532710280373834,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,350.69412498451015,3002
1747,Caked Apes #1747,37.14589665653495,37.54243145687735,41.78119658119658,51.37032366540563,41.14814814814815,107.76895943562612,9.26254358041534,6.116616616616617,18.541951145501443,350.67806728632223,3003
6990,Caked Apes #6990,37.37308868501529,40.039315259234996,41.60340425531915,47.84106478762967,105.80952380952381,44.08730158730158,9.26254358041534,6.116616616616617,18.541951145501443,350.6748097265579,3004
3092,Caked Apes #3092,38.98245614035088,40.23043370915975,45.68598130841122,45.25039340923818,91.62886597938144,54.97525865946919,9.26254358041534,6.116616616616617,18.541951145501443,350.6745005485441,3005
2541,Caked Apes #2541,46.55619047619048,42.24699680235071,41.25232067510549,43.67372464933441,105.80952380952381,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.6623030670627,3006
1702,Caked Apes #1702,47.64522417153996,40.039315259234996,51.45684210526316,47.65915959832309,94.55319148936171,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,350.6365337810712,3007
1311,Caked Apes #1311,46.64503816793893,46.56506001143075,44.23891402714932,95.68212957525934,46.77894736842106,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.6303573731905,3008
685,Caked Apes #685,38.98245614035088,46.56506001143075,52.28235294117647,92.16440422322776,46.05181347150259,40.655355954757155,9.26254358041534,6.116616616616617,18.541951145501443,350.6225540849791,3009
6404,Caked Apes #6404,86.36749116607773,40.52055702917772,47.230917874396134,47.478632478632484,44.21890547263681,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,350.59487711959247,3010
5973,Caked Apes #5973,37.14589665653495,37.54243145687735,39.4225806451613,46.769996172981244,103.34883720930233,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,350.57899591153307,3011
3842,Caked Apes #3842,46.467680608365015,39.8500040759762,89.6954128440367,47.65915959832309,41.14814814814815,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,350.5693368039814,3012
2443,Caked Apes #2443,86.36749116607773,45.80584707646177,49.881632653061224,46.25224713785599,50.5,37.82420303311668,9.26254358041534,6.116616616616617,18.541951145501443,350.55253240910685,3013
1476,Caked Apes #1476,46.467680608365015,46.56506001143075,39.4225806451613,51.37032366540563,94.55319148936171,38.25039123630673,9.26254358041534,6.116616616616617,18.541951145501443,350.55033899856454,3014
5192,Caked Apes #5192,45.26296296296296,40.23043370915975,101.84166666666667,43.52207977207977,46.291666666666664,39.47351421188631,9.26254358041534,6.116616616616617,18.541951145501443,350.54343533195555,3015
1834,Caked Apes #1834,47.003846153846155,92.11230450348597,45.05437788018433,46.769996172981244,47.52941176470588,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,350.53399413484067,3016
4562,Caked Apes #4562,41.3570219966159,40.23043370915975,41.78119658119658,92.16440422322776,50.21468926553672,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,350.52611887440827,3017
5512,Caked Apes #5512,37.37308868501529,42.24699680235071,57.85088757396449,48.771824802953205,93.55789473684212,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.5209608241169,3018
8303,Caked Apes #8303,37.37308868501529,42.24699680235071,89.6954128440367,47.84106478762967,48.568306010928964,50.85726175613816,9.26254358041534,6.116616616616617,18.541951145501443,350.5032422286329,3019
5761,Caked Apes #5761,45.685981308411215,42.24699680235071,51.729100529100535,92.16440422322776,49.37777777777778,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,350.48706179821625,3020
6715,Caked Apes #6715,47.64522417153996,40.23043370915975,105.1268817204301,43.52207977207977,44.663316582914575,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,350.4707371134724,3021
5698,Caked Apes #5698,89.53113553113552,42.24699680235071,41.60340425531915,44.135066811123146,47.784946236559136,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,350.46375112577164,3022
4489,Caked Apes #4489,38.98245614035088,36.88523353203049,105.1268817204301,51.37032366540563,47.52941176470588,36.60077867625038,9.26254358041534,6.116616616616617,18.541951145501443,350.41619684170684,3023
6326,Caked Apes #6326,37.37308868501529,37.54243145687735,76.38125000000001,79.33138591366439,50.5,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,350.4109572129053,3024
4818,Caked Apes #4818,80.93377483443707,42.353145035522445,46.33554502369668,54.73519202776844,48.04324324324324,44.08730158730158,9.26254358041534,6.116616616616617,18.541951145501443,350.40931309450286,3025
7304,Caked Apes #7304,86.36749116607773,42.353145035522445,52.28235294117647,47.84106478762967,50.21468926553672,37.407407407407405,9.26254358041534,6.116616616616617,18.541951145501443,350.3872619458839,3026
5426,Caked Apes #5426,80.93377483443707,43.221927497789565,44.23891402714932,47.65915959832309,49.93258426966292,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,350.3866124207835,3027
1432,Caked Apes #1432,47.003846153846155,43.00140745953554,40.06885245901639,46.25224713785599,88.88,51.24109014675052,9.26254358041534,6.116616616616617,18.541951145501443,350.36855469953804,3028
4282,Caked Apes #4282,38.674050632911396,42.567049808429125,105.1268817204301,48.771824802953205,43.14563106796117,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,350.349495692322,3029
718,Caked Apes #718,89.53113553113552,39.8500040759762,41.78119658119658,48.771824802953205,44.663316582914575,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,350.34640910330836,3030
8729,Caked Apes #8729,38.98245614035088,46.56506001143075,108.63111111111112,42.63387406244549,44.21890547263681,35.36168981481482,9.26254358041534,6.116616616616617,18.541951145501443,350.31420795532335,3031
5169,Caked Apes #5169,38.674050632911396,43.221927497789565,41.78119658119658,47.478632478632484,104.56470588235294,40.655355954757155,9.26254358041534,6.116616616616617,18.541951145501443,350.29698037017357,3032
6438,Caked Apes #6438,89.53113553113552,40.039315259234996,54.61899441340782,47.84106478762967,47.52941176470588,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.280189979105,3033
7846,Caked Apes #7846,37.14589665653495,45.80584707646177,52.28235294117647,95.68212957525934,41.33953488372093,44.08730158730158,9.26254358041534,6.116616616616617,18.541951145501443,350.2641740629885,3034
3563,Caked Apes #3563,46.204158790170126,48.71835758421368,44.23891402714932,45.414344109996286,94.55319148936171,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.2525126554489,3035
5167,Caked Apes #5167,45.685981308411215,37.54243145687735,39.4225806451613,45.414344109996286,41.33953488372093,106.92038495188102,9.26254358041534,6.116616616616617,18.541951145501443,350.24636869858153,3036
8229,Caked Apes #8229,45.26296296296296,41.62111536824181,89.6954128440367,47.65915959832309,41.532710280373834,50.479140850888065,9.26254358041534,6.116616616616617,18.541951145501443,350.1716132473599,3037
8226,Caked Apes #8226,80.93377483443707,46.56506001143075,41.25232067510549,47.84106478762967,47.784946236559136,51.827820186598814,9.26254358041534,6.116616616616617,18.541951145501443,350.1260980742944,3038
5767,Caked Apes #5767,47.003846153846155,36.88523353203049,101.84166666666667,47.65915959832309,44.663316582914575,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,350.117280193418,3039
1492,Caked Apes #1492,43.49110320284697,42.24699680235071,43.842152466367715,45.25039340923818,104.56470588235294,36.799156880457694,9.26254358041534,6.116616616616617,18.541951145501443,350.11561998614764,3040
3648,Caked Apes #3648,38.674050632911396,43.669823119528324,44.23891402714932,47.84106478762967,104.56470588235294,37.20243531202435,9.26254358041534,6.116616616616617,18.541951145501443,350.11210510412945,3041
8591,Caked Apes #8591,47.003846153846155,42.567049808429125,88.07927927927929,44.135066811123146,56.25316455696203,38.142946317103615,9.26254358041534,6.116616616616617,18.541951145501443,350.1024642692768,3042
8192,Caked Apes #8192,47.003846153846155,41.11354079058032,44.23891402714932,42.489352455454146,88.88,52.42814242814242,9.26254358041534,6.116616616616617,18.541951145501443,350.0749071977058,3043
