TOKEN_ID,TOKEN_NAME,Origin,Legendary,Trait Count,Advocate,Background,Body,Neck,Eyes,Hat,Mouth,Special,Nosering,RARITY_SCORE,Rank
0,kaiju-kingz #0,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,1
1,kaiju-kingz #1,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,2
2,kaiju-kingz #2,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,3
2887,kaiju-kingz #2887,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,4
3,kaiju-kingz #3,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,5
4,kaiju-kingz #4,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,6
5,kaiju-kingz #5,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,7
6,kaiju-kingz #6,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,8
7,kaiju-kingz #7,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,9
8,kaiju-kingz #8,25.002500250025005,7575.757575757576,462.96296296296293,8.38447865311735,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,8515.43505729592,10
1273,kaiju-kingz #1273,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,10.947626554562971,12.378688849277085,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,6944.444444444444,6.449948400412797,7151.075610543677,11
10,kaiju-kingz #10,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,12
11,kaiju-kingz #11,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,13
12,kaiju-kingz #12,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,14
13,kaiju-kingz #13,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,15
14,kaiju-kingz #14,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,16
15,kaiju-kingz #15,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,17
16,kaiju-kingz #16,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,18
17,kaiju-kingz #17,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,19
18,kaiju-kingz #18,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,20
19,kaiju-kingz #19,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,21
20,kaiju-kingz #20,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,22
21,kaiju-kingz #21,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,23
22,kaiju-kingz #22,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,24
23,kaiju-kingz #23,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,25
24,kaiju-kingz #24,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,26
25,kaiju-kingz #25,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,27
26,kaiju-kingz #26,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,28
27,kaiju-kingz #27,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,29
28,kaiju-kingz #28,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,30
9,kaiju-kingz #9,25.002500250025005,2.2797946360991803,462.96296296296293,2777.777777777778,126.26262626262627,252.52525252525254,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,3711.3505752991036,31
2691,kaiju-kingz #2691,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,11.9115685153421,32.93807641633728,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,3472.222222222222,6.449948400412797,3700.3767178492935,32
457,kaiju-kingz #457,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,14.081333783936014,15.555970381432394,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,3472.222222222222,6.449948400412797,3685.1643770829824,33
3257,kaiju-kingz #3257,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,19.13070094888277,14.18681193962093,3.4756979201423652,30.8641975308642,0.8056901058032246,3.4735247940199803,3472.222222222222,6.449948400412797,3597.996148742044,34
2102,kaiju-kingz #2102,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,8.093758093758094,14.18681193962093,3.4756979201423652,28.93518518518519,0.8056901058032246,3.4735247940199803,3472.222222222222,6.449948400412797,3585.030193541241,35
57,kaiju-kingz #57,25.002500250025005,2.2797946360991803,1157.4074074074074,8.38447865311735,17.95203217004165,15.555970381432394,33.54804079441761,16.89645850229792,86.2663906142167,67.04210244033253,2.1094910220062104,1736.1111111111113,3168.5557779825053,36
352,kaiju-kingz #352,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,16.910173160173162,28.696051423324153,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2543.725890093704,37
2529,kaiju-kingz #2529,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,8.093758093758094,32.93807641633728,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2539.151500020302,38
823,kaiju-kingz #823,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,11.9115685153421,25.002500250025005,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2535.033734275574,39
1015,kaiju-kingz #1015,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,17.95203217004165,14.18681193962093,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2530.2585096198695,40
2145,kaiju-kingz #2145,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,16.910173160173162,12.378688849277085,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2527.408527519657,41
1741,kaiju-kingz #1741,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,8.093758093758094,14.003248753710862,3.4756979201423652,48.22530864197532,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2520.2166723576756,42
353,kaiju-kingz #353,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,8.093758093758094,14.18681193962093,67.09608158883522,28.57796067672611,0.8056901058032246,3.4735247940199803,2314.814814814815,6.449948400412797,2488.393861553823,43
