TOKEN_ID,TOKEN_NAME,Background,Eyes,Clothes,Fur,Mouth,Hat-Hair,Item,Glasses,Ninja Clothes,Hat,Unique,NUM_TRAITS,RARITY_SCORE,Rank
4944,Ape Kids Club #4944,50.33739895050347,37.345223063973066,80.62903225806451,57.23738106756975,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.30281679004077,8184
3290,Ape Kids Club #3290,48.08684460100258,40.95177108572747,69.91608391608392,56.761394530625296,58.748489613506585,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.2322358752279,8185
1455,Ape Kids Club #1455,53.42098133654425,37.345223063973066,79.34920634920634,54.71388931709572,49.574551295481534,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.17150349058295,8186
8790,Ape Kids Club #8790,49.94779059949339,41.20852200162545,69.91608391608392,56.17742956631845,57.122233845658656,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.1397120574619,8187
8662,Ape Kids Club #8662,53.777121212121216,33.70645773979108,78.7244094488189,59.742299276216116,48.411511968901316,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.1294517741307,8188
2495,Ape Kids Club #2495,49.94779059949339,41.599742147210506,86.93913043478261,59.742299276216116,36.12325072515394,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.1198653111386,8189
2097,Ape Kids Club #2097,49.79363075196409,41.599742147210506,71.92805755395683,64.39205370101595,46.633688083037704,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.11482436546714,8190
5906,Ape Kids Club #5906,50.893174648695165,40.82459167241776,79.34920634920634,59.35267558528428,43.90512122711529,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.09242161100093,8191
2404,Ape Kids Club #2404,48.08684460100258,41.53402375519279,77.50387596899225,59.742299276216116,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.07241291760346,8192
8040,Ape Kids Club #8040,49.79363075196409,41.53402375519279,71.92805755395683,64.39205370101595,46.633688083037704,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.04910597344946,8193
