TOKEN_ID,TOKEN_NAME,Eyes,Hair,Lips,Shirt,Skin,Trait Count,Glasses,Headwear,Iconic,RARITY_SCORE,Rank
1243,1989-sisters #1243,159.41335883947076,83.29168748958855,77.80890133831312,75.58578987150416,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.3230994321058,292
1263,1989-sisters #1263,145.24328249818447,109.46907498631637,89.89572096368214,51.440329218107,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.2717695595192,293
366,1989-sisters #366,176.6472354707649,63.85696040868455,85.73388203017834,51.440329218107,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.2421240902381,294
595,1989-sisters #595,159.41335883947076,87.07767328456984,85.73388203017834,66.13756613756615,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.1664761971525,295
1216,1989-sisters #1216,167.58840288252054,98.24147755182238,76.52280379553108,60.71645415907712,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.1450019066117,296
275,1989-sisters #275,181.5541031227306,73.6811081638668,77.80890133831312,62.774639045825495,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,537.0421135639651,297
204,1989-sisters #204,151.99878400972793,95.78544061302684,72.33796296296298,56.980056980056986,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,536.665961528278,298
1827,1989-sisters #1827,133.38668800853677,98.24147755182238,81.94034742707309,62.774639045825495,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.906868995761,299
266,1989-sisters #266,139.06271728549578,95.78544061302684,89.89572096368214,51.440329218107,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.747925042815,300
428,1989-sisters #428,167.58840288252054,83.29168748958855,85.73388203017834,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.7077046658869,301
563,1989-sisters #563,167.58840288252054,87.07767328456984,81.94034742707309,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.700155857763,302
464,1989-sisters #464,176.6472354707649,73.6811081638668,77.80890133831312,62.774639045825495,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.4731187523957,303
1896,1989-sisters #1896,181.5541031227306,81.5195239259803,72.33796296296298,58.788947677836575,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.4238995827395,304
1270,1989-sisters #1270,128.15583749839806,95.78544061302684,101.75010175010176,50.050050050050054,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,535.3051468740799,305
1065,1989-sisters #1065,10.749914000687996,89.10273545397844,77.80890133831312,58.788947677836575,78.80220646178094,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,535.2462662279169,306
454,1989-sisters #454,10.749914000687996,89.10273545397844,84.1750841750842,56.980056980056986,74.07407407407408,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,535.0754259792016,307
461,1989-sisters #461,176.6472354707649,72.2908985758693,76.52280379553108,64.97725795971411,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.9994305355049,308
1443,1989-sisters #1443,128.15583749839806,95.78544061302684,94.4822373393802,56.980056980056986,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.9672893933654,309
1132,1989-sisters #1132,151.99878400972793,98.24147755182238,94.4822373393802,50.050050050050054,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.9410852279806,310
606,1989-sisters #606,181.5541031227306,81.5195239259803,72.33796296296298,60.71645415907712,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.9320400761184,311
513,1989-sisters #513,167.58840288252054,98.24147755182238,72.33796296296298,57.87037037037038,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.8422096730437,312
770,1989-sisters #770,167.58840288252054,87.07767328456984,81.94034742707309,56.980056980056986,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.8098424674496,313
1857,1989-sisters #1857,10.749914000687996,89.10273545397844,76.52280379553108,57.87037037037038,80.16674683341351,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,534.4061317493013,314
1951,1989-sisters #1951,10.749914000687996,89.10273545397844,76.52280379553108,57.87037037037038,80.16674683341351,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,534.4061317493013,315
431,1989-sisters #431,181.5541031227306,78.19219641879741,85.73388203017834,50.050050050050054,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.3342275271239,316
925,1989-sisters #925,176.6472354707649,73.6811081638668,85.73388203017834,57.87037037037038,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,534.1011323121804,317
1342,1989-sisters #1342,133.38668800853677,95.78544061302684,101.75010175010176,62.774639045825495,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,533.8654056944908,318
1597,1989-sisters #1597,133.38668800853677,93.44921035417252,101.75010175010176,60.71645415907712,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,533.8636890055136,319
585,1989-sisters #585,128.15583749839806,95.78544061302684,84.1750841750842,66.13756613756615,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,533.8176453865784,320
886,1989-sisters #886,10.749914000687996,89.10273545397844,72.33796296296298,56.980056980056986,84.5594452900389,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,533.7236759830452,321
611,1989-sisters #611,10.749914000687996,89.10273545397844,77.80890133831312,51.440329218107,84.5594452900389,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,533.6548865964453,322
705,1989-sisters #705,181.5541031227306,78.19219641879741,72.33796296296298,56.980056980056986,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,533.6255542181734,323
1086,1989-sisters #1086,151.99878400972793,87.07767328456984,83.41675008341676,51.440329218107,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,533.4972535583248,324
788,1989-sisters #788,181.5541031227306,73.6811081638668,81.94034742707309,56.980056980056986,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,532.959611599095,325
1116,1989-sisters #1116,181.5541031227306,76.62835249042146,72.33796296296298,57.87037037037038,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,532.9520236801109,326
353,1989-sisters #353,167.58840288252054,78.19219641879741,94.4822373393802,51.440329218107,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,532.9265277520343,327
816,1989-sisters #816,159.41335883947076,81.5195239259803,94.4822373393802,56.980056980056986,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,532.5637133618883,328
973,1989-sisters #973,139.06271728549578,73.6811081638668,89.89572096368214,69.88120195667366,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,532.0844653322217,329
1359,1989-sisters #1359,125.6913021618904,85.14261387824607,101.75010175010176,59.737156511350065,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,531.8848912640916,330
697,1989-sisters #697,145.24328249818447,73.6811081638668,77.80890133831312,75.58578987150416,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,531.8827988343719,331
1476,1989-sisters #1476,10.749914000687996,89.10273545397844,72.33796296296298,60.71645415907712,78.80220646178094,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,531.7028343338073,332
401,1989-sisters #401,10.749914000687996,89.10273545397844,77.80890133831312,59.737156511350065,74.07407407407408,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,531.4663426737236,333
1307,1989-sisters #1307,181.5541031227306,75.125835774923,72.33796296296298,57.87037037037038,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,531.4495069646124,334
1151,1989-sisters #1151,139.06271728549578,109.46907498631637,83.41675008341676,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,531.0422746188285,335
753,1989-sisters #753,167.58840288252054,73.6811081638668,72.33796296296298,57.87037037037038,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,531.041561342224,336
1556,1989-sisters #1556,142.08581983518047,89.10273545397844,94.4822373393802,60.71645415907712,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.9484815212417,337
1930,1989-sisters #1930,145.24328249818447,98.24147755182238,94.4822373393802,58.788947677836575,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.8318085848842,338
907,1989-sisters #907,139.06271728549578,109.46907498631637,72.33796296296298,64.97725795971411,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.4082479281146,339
300,1989-sisters #300,151.99878400972793,78.19219641879741,77.80890133831312,62.774639045825495,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.3382377751673,340
1436,1989-sisters #1436,151.99878400972793,63.85696040868455,89.89572096368214,64.97725795971411,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.2924403043121,341
916,1989-sisters #916,10.749914000687996,89.10273545397844,72.33796296296298,57.87037037037038,80.16674683341351,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,530.2212909167332,342
1623,1989-sisters #1623,159.41335883947076,72.2908985758693,81.94034742707309,56.980056980056986,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.1883787849735,343
78,1989-sisters #78,139.06271728549578,95.78544061302684,84.1750841750842,51.440329218107,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,530.0272882542172,344
950,1989-sisters #950,151.99878400972793,81.5195239259803,101.75010175010176,54.46623093681918,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.9031768996292,345
200,1989-sisters #200,151.99878400972793,73.6811081638668,101.75010175010176,57.87037037037038,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.8615990276923,346
1418,1989-sisters #1418,159.41335883947076,93.44921035417252,77.80890133831312,58.788947677836575,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.6289544867931,347
1038,1989-sisters #1038,181.5541031227306,73.6811081638668,83.41675008341676,52.16484089723527,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.6207981726169,348
1465,1989-sisters #1465,10.749914000687996,89.10273545397844,72.33796296296298,56.980056980056986,80.16674683341351,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,529.3309775264198,349
867,1989-sisters #867,159.41335883947076,78.19219641879741,84.1750841750842,66.13756613756615,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.1415674641477,350
1350,1989-sisters #1350,181.5541031227306,83.29168748958855,72.33796296296298,57.87037037037038,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,529.1299874633131,351
1532,1989-sisters #1532,10.749914000687996,89.10273545397844,76.52280379553108,51.440329218107,81.22157244964264,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,529.030916213267,352
84,1989-sisters #84,181.5541031227306,73.6811081638668,83.41675008341676,51.440329218107,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.8962864934887,353
1285,1989-sisters #1285,167.58840288252054,85.14261387824607,84.1750841750842,57.87037037037038,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.8523348238818,354
502,1989-sisters #502,10.749914000687996,89.10273545397844,77.80890133831312,56.980056980056986,74.07407407407408,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,528.7092431424305,355
1074,1989-sisters #1074,159.41335883947076,81.5195239259803,83.41675008341676,59.737156511350065,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.6480240938433,356
52,1989-sisters #52,159.41335883947076,78.19219641879741,85.73388203017834,60.71645415907712,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.617126181149,357
1722,1989-sisters #1722,167.58840288252054,95.78544061302684,72.33796296296298,58.788947677836575,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.5766176540076,358
412,1989-sisters #412,139.06271728549578,85.14261387824607,84.1750841750842,75.58578987150416,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.5274399439556,359
1224,1989-sisters #1224,181.5541031227306,79.8212005108557,72.33796296296298,60.71645415907712,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.505584273287,360
373,1989-sisters #373,181.5541031227306,73.6811081638668,72.33796296296298,60.71645415907712,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.4581646856376,361
1975,1989-sisters #1975,167.58840288252054,81.5195239259803,77.80890133831312,56.980056980056986,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.4581198604964,362
1789,1989-sisters #1789,10.749914000687996,98.24147755182238,101.75010175010176,69.88120195667366,99.56192751891678,23.967021378583073,94.4822373393802,8.35421888053467,21.20441051738762,528.1925108940882,363
1791,1989-sisters #1791,159.41335883947076,81.5195239259803,76.52280379553108,66.13756613756615,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.1544874321737,364
359,1989-sisters #359,128.15583749839806,109.46907498631637,94.4822373393802,51.440329218107,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,528.108713775827,365
1415,1989-sisters #1415,145.24328249818447,76.62835249042146,101.75010175010176,59.737156511350065,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.9201279836832,366
711,1989-sisters #711,176.6472354707649,79.8212005108557,72.33796296296298,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.9001312081831,367
1440,1989-sisters #1440,176.6472354707649,72.2908985758693,89.89572096368214,50.050050050050054,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.6879009657339,368
795,1989-sisters #795,10.749914000687996,89.10273545397844,76.52280379553108,50.050050050050054,81.22157244964264,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,527.64063704521,369
509,1989-sisters #509,151.99878400972793,83.29168748958855,89.89572096368214,57.87037037037038,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.6177975669945,370
1382,1989-sisters #1382,128.15583749839806,93.44921035417252,76.52280379553108,69.88120195667366,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.5727705672787,371
1032,1989-sisters #1032,181.5541031227306,75.125835774923,72.33796296296298,59.737156511350065,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.5590542773341,372
830,1989-sisters #830,128.15583749839806,95.78544061302684,77.80890133831312,66.13756613756615,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.4514625498075,373
1696,1989-sisters #1696,159.41335883947076,63.85696040868455,85.73388203017834,58.788947677836575,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.3568659186735,374
574,1989-sisters #574,142.08581983518047,100.82677959265982,84.1750841750842,66.13756613756615,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.3011132581513,375
554,1989-sisters #554,139.06271728549578,100.82677959265982,77.80890133831312,64.97725795971411,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.2368909098083,376
1464,1989-sisters #1464,176.6472354707649,78.19219641879741,76.52280379553108,56.980056980056986,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,527.1462885705179,377
287,1989-sisters #287,145.24328249818447,87.07767328456984,72.33796296296298,62.774639045825495,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.9972747540461,378
530,1989-sisters #530,142.08581983518047,100.82677959265982,76.52280379553108,62.774639045825495,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.7712770028223,379
1201,1989-sisters #1201,159.41335883947076,95.78544061302684,72.33796296296298,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.6304946790601,380
1920,1989-sisters #1920,181.5541031227306,63.85696040868455,72.33796296296298,69.88120195667366,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.4342243564193,381
12,1989-sisters #12,151.99878400972793,85.14261387824607,84.1750841750842,66.13756613756615,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.2580441059919,382
220,1989-sisters #220,151.99878400972793,78.19219641879741,94.4822373393802,56.980056980056986,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.2145094815879,383
250,1989-sisters #250,142.08581983518047,81.5195239259803,84.1750841750842,58.788947677836575,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.1330925765849,384
1661,1989-sisters #1661,139.06271728549578,89.10273545397844,77.80890133831312,75.58578987150416,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.1213786829169,385
944,1989-sisters #944,167.58840288252054,79.8212005108557,81.94034742707309,57.87037037037038,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,526.0243170961872,386
1343,1989-sisters #1343,116.71335200746967,109.46907498631637,101.75010175010176,57.87037037037038,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.9714353912583,387
902,1989-sisters #902,128.15583749839806,95.78544061302684,101.75010175010176,66.13756613756615,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.9048095167534,388
323,1989-sisters #323,167.58840288252054,79.8212005108557,85.73388203017834,51.440329218107,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.8071765348908,389
1834,1989-sisters #1834,151.99878400972793,81.5195239259803,77.80890133831312,69.88120195667366,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.7696459643204,390
619,1989-sisters #619,142.08581983518047,81.5195239259803,94.4822373393802,62.774639045825495,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.4234548799919,391
1763,1989-sisters #1763,145.24328249818447,87.07767328456984,101.75010175010176,50.050050050050054,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.3444694761353,392
1111,1989-sisters #1111,159.41335883947076,87.07767328456984,77.80890133831312,59.737156511350065,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.260451866933,393
221,1989-sisters #221,167.58840288252054,63.85696040868455,84.1750841750842,50.050050050050054,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.2342144788427,394
1514,1989-sisters #1514,133.38668800853677,109.46907498631637,84.1750841750842,57.87037037037038,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.0697538173077,395
1744,1989-sisters #1744,133.38668800853677,72.2908985758693,84.1750841750842,75.58578987150416,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,525.0021775934978,396
1019,1989-sisters #1019,176.6472354707649,73.6811081638668,77.80890133831312,62.774639045825495,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.9877475364309,397
1682,1989-sisters #1682,139.06271728549578,98.24147755182238,85.73388203017834,60.71645415907712,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.9778929198028,398
824,1989-sisters #824,176.6472354707649,78.19219641879741,72.33796296296298,58.788947677836575,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.7703384357294,399
466,1989-sisters #466,10.749914000687996,109.46907498631637,89.89572096368214,59.737156511350065,99.56192751891678,23.967021378583073,101.75010175010175,8.35421888053467,21.20441051738762,524.6895465075605,400
1138,1989-sisters #1138,167.58840288252054,81.5195239259803,76.52280379553108,54.46623093681918,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.6581962744765,401
847,1989-sisters #847,167.58840288252054,81.5195239259803,83.41675008341676,57.87037037037038,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.4709107799486,402
355,1989-sisters #355,167.58840288252054,73.6811081638668,89.89572096368214,54.46623093681918,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.4354588522561,403
599,1989-sisters #599,167.58840288252054,79.8212005108557,77.80890133831312,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.3122369952889,404
91,1989-sisters #91,139.06271728549578,81.5195239259803,83.41675008341676,60.71645415907712,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.2791624164732,405
1961,1989-sisters #1961,139.06271728549578,72.2908985758693,101.75010175010176,69.88120195667366,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.2082814613697,406
503,1989-sisters #503,151.99878400972793,95.78544061302684,77.80890133831312,59.737156511350065,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.1342783777854,407
1223,1989-sisters #1223,139.06271728549578,73.6811081638668,81.94034742707309,69.88120195667366,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,524.1290917956127,408
1637,1989-sisters #1637,151.99878400972793,87.07767328456984,81.94034742707309,62.774639045825495,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.9599800441964,409
1604,1989-sisters #1604,145.24328249818447,93.44921035417252,85.73388203017834,60.71645415907712,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.94682494698,410
1608,1989-sisters #1608,176.6472354707649,63.85696040868455,89.89572096368214,52.16484089723527,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.788119633596,411
1371,1989-sisters #1371,151.99878400972793,95.78544061302684,85.73388203017834,51.440329218107,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.7624317764077,412
120,1989-sisters #120,139.06271728549578,81.5195239259803,85.73388203017834,57.87037037037038,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.7502105745281,413
26,1989-sisters #26,145.24328249818447,76.62835249042146,94.4822373393802,62.774639045825495,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.689746107437,414
874,1989-sisters #874,159.41335883947076,81.5195239259803,83.41675008341676,57.87037037037038,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.4433651124674,415
1087,1989-sisters #1087,159.41335883947076,76.62835249042146,85.73388203017834,56.980056980056986,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.3168850737529,416
1265,1989-sisters #1265,181.5541031227306,79.8212005108557,77.80890133831312,50.050050050050054,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.3101185396101,417
951,1989-sisters #951,142.08581983518047,93.44921035417252,85.73388203017834,60.71645415907712,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,523.2087282718376,418
843,1989-sisters #843,145.24328249818447,95.78544061302684,77.80890133831312,62.774639045825495,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.8356253885792,419
178,1989-sisters #178,128.15583749839806,95.78544061302684,94.4822373393802,59.737156511350065,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.7219066957806,420
150,1989-sisters #150,133.38668800853677,109.46907498631637,77.80890133831312,60.71645415907712,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.6044803854725,421
998,1989-sisters #998,151.99878400972793,98.24147755182238,72.33796296296298,58.788947677836575,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.5905340955791,422
1461,1989-sisters #1461,159.41335883947076,89.10273545397844,77.80890133831312,51.440329218107,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.3265595834948,423
810,1989-sisters #810,145.24328249818447,87.07767328456984,72.33796296296298,57.87037037037038,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,522.093006078591,424
1717,1989-sisters #1717,151.99878400972793,81.5195239259803,72.33796296296298,75.58578987150416,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,521.6105970471755,425
285,1989-sisters #285,159.41335883947076,81.5195239259803,76.52280379553108,64.97725795971411,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,521.2369404260637,426
423,1989-sisters #423,10.749914000687996,89.10273545397844,72.33796296296298,50.050050050050054,78.80220646178094,183.95879323031642,6.47613866708114,8.35421888053467,21.20441051738762,521.0364302247802,427
209,1989-sisters #209,128.15583749839806,100.82677959265982,85.73388203017834,66.13756613756615,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,521.0226015358024,428
1686,1989-sisters #1686,133.38668800853677,95.78544061302684,72.33796296296298,59.737156511350065,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.81096505838,429
1105,1989-sisters #1105,10.749914000687996,100.82677959265982,101.75010175010176,66.13756613756615,99.56192751891678,23.967021378583073,88.18342151675485,8.35421888053467,21.20441051738762,520.7353612931928,430
1245,1989-sisters #1245,133.38668800853677,95.78544061302684,81.94034742707309,50.050050050050054,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.7262430611901,431
1943,1989-sisters #1943,142.08581983518047,87.07767328456984,89.89572096368214,56.980056980056986,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.6005057971148,432
1472,1989-sisters #1472,142.08581983518047,81.5195239259803,85.73388203017834,69.88120195667366,81.22157244964264,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.4437896412419,433
1400,1989-sisters #1400,139.06271728549578,81.5195239259803,101.75010175010176,57.87037037037038,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.3712496089482,434
1380,1989-sisters #1380,133.38668800853677,78.19219641879741,94.4822373393802,54.46623093681918,99.56192751891678,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,520.0910696660369,435
1504,1989-sisters #1504,159.41335883947076,78.19219641879741,72.33796296296298,69.88120195667366,80.16674683341351,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,519.9932564549049,436
1909,1989-sisters #1909,181.5541031227306,63.85696040868455,81.94034742707309,57.87037037037038,74.07407407407408,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,519.2976448465192,437
116,1989-sisters #116,139.06271728549578,78.19219641879741,94.4822373393802,62.774639045825495,84.5594452900389,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,519.0730248231243,438
1662,1989-sisters #1662,159.41335883947076,81.5195239259803,76.52280379553108,62.774639045825495,78.80220646178094,23.967021378583073,6.47613866708114,8.35421888053467,21.20441051738762,519.0343215121751,439
