TOKEN_ID,TOKEN_NAME,Background,Clothes,Mouth,Eyes,Fur,Hat,Earring,NUM_TRAITS,RARITY_SCORE,Rank
4384,Superlative Apes #4384,132.9102564102564,29.230263157894736,29.131697264893216,28.407928388746804,40.48555063785473,30.77478725509598,396.6964285714286,32.70347003154575,720.3403817177162,58
4358,Superlative Apes #4358,63.99382716049384,8.527831094049905,53.807958477508656,40.00643169539491,45.37642252699154,6.843506579236897,6.2142343350383635,493.66666666666663,718.4368785353807,59
3003,Superlative Apes #3003,132.9102564102564,8.527831094049905,21.573945615982243,28.770582793709526,19.76926010678871,6.843506579236897,6.2142343350383635,493.66666666666663,718.2762836017287,60
2446,Superlative Apes #2446,44.99565972222223,8.527831094049905,86.29578246392897,30.872543180464564,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,717.9017746794623,61
3532,Superlative Apes #3532,14.667515563101302,8.527831094049905,114.34191176470588,30.872543180464564,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,715.1406408786584,62
3625,Superlative Apes #3625,61.70833333333334,8.527831094049905,93.34033613445379,27.04434782608696,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,713.1421881102718,63
150,Superlative Apes #150,53.00102249488753,8.527831094049905,71.46369485294117,26.10458284371328,43.06424813071171,6.843506579236897,6.2142343350383635,493.66666666666663,708.8857869972455,64
680,Superlative Apes #680,63.99382716049384,8.527831094049905,52.5709939148073,28.407928388746804,48.640913356271504,6.843506579236897,6.2142343350383635,493.66666666666663,708.8659014953113,65
3388,Superlative Apes #3388,14.667515563101302,8.527831094049905,73.76897533206831,18.780797101449277,85.58337919647771,6.843506579236897,6.2142343350383635,493.66666666666663,708.0529058680884,66
287,Superlative Apes #287,14.185823754789274,8.527831094049905,69.29812834224599,18.780797101449277,88.9616704805492,6.843506579236897,6.2142343350383635,493.66666666666663,706.4786583540256,67
4441,Superlative Apes #4441,49.08617424242424,32.91111111111111,103.94719251336898,27.04434782608696,307.32213438735175,14.885134488369868,133.13784246575344,32.70347003154575,701.0374070660121,68
1813,Superlative Apes #1813,14.185823754789274,8.527831094049905,18.51690878780662,127.56767842493848,19.76926010678871,6.843506579236897,6.2142343350383635,493.66666666666663,695.2919097493149,69
4233,Superlative Apes #4233,63.059610705596114,35.26190476190476,84.69771241830067,19.262356001486438,21.128396739130434,36.88448766603416,396.6964285714286,32.70347003154575,689.6943668954269,70
4298,Superlative Apes #4298,13.43571798859513,8.527831094049905,93.34033613445379,22.095055413469737,45.37642252699154,6.843506579236897,6.2142343350383635,493.66666666666663,689.499770738502,71
2016,Superlative Apes #2016,132.9102564102564,27.943396226415096,99.4277493606138,157.23458038422652,45.993788819875775,6.843506579236897,206.78856382978725,11.74509063444109,688.8869322448529,72
1529,Superlative Apes #1529,63.99382716049384,30.641379310344824,13.257033248081841,127.56767842493848,307.32213438735175,55.73655913978495,55.06550991501416,32.70347003154575,686.2875916175556,73
1430,Superlative Apes #1430,13.43571798859513,33.65909090909091,147.53795066413662,96.58695652173914,116.5704647676162,36.88448766603416,206.78856382978725,32.70347003154575,684.1667023785451,74
632,Superlative Apes #632,44.99565972222223,33.65909090909091,22.868382352941175,18.780797101449277,48.640913356271504,82.23426758328925,396.6964285714286,32.70347003154575,680.5790096282387,75
2135,Superlative Apes #2135,13.43571798859513,28.850649350649352,130.6764705882353,28.770582793709526,18.273207990599296,29.335031126202605,396.6964285714286,32.70347003154575,678.7415584409656,76
920,Superlative Apes #920,14.185823754789274,8.527831094049905,86.29578246392897,18.780797101449277,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,675.000192633014,77
2714,Superlative Apes #2714,63.059610705596114,35.26190476190476,69.29812834224599,28.770582793709526,15.796932141405934,33.00191001697793,396.6964285714286,32.70347003154575,674.5889673648146,78
2482,Superlative Apes #2482,14.185823754789274,8.527831094049905,6.919329002402777,96.58695652173914,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,673.4298985917777,79
1088,Superlative Apes #1088,14.843928980526918,8.527831094049905,69.29812834224599,30.872543180464564,41.73510466988728,6.843506579236897,6.2142343350383635,493.66666666666663,672.0019438481165,80
4063,Superlative Apes #4063,13.22996426748341,31.069930069930074,114.34191176470588,27.823403113258184,18.174964936886397,36.88448766603416,396.6964285714286,32.70347003154575,670.9245604212724,81
1274,Superlative Apes #1274,13.22996426748341,8.527831094049905,95.28492647058823,27.37282168632283,18.938618925831204,6.843506579236897,6.2142343350383635,493.66666666666663,670.0785700252175,82
3495,Superlative Apes #3495,13.22996426748341,27.596273291925467,111.55308464849355,18.780797101449277,19.76926010678871,49.17931688804555,396.6964285714286,32.70347003154575,669.5085949071604,83
3405,Superlative Apes #3405,13.22996426748341,31.069930069930074,114.34191176470588,27.823403113258184,18.174964936886397,30.77478725509598,396.6964285714286,32.70347003154575,664.8148600103343,84
21,Superlative Apes #21,14.185823754789274,47.265957446808514,111.55308464849355,27.823403113258184,48.640913356271504,6.843506579236897,396.6964285714286,11.74509063444109,664.7542081047277,85
1400,Superlative Apes #1400,14.667515563101302,8.527831094049905,13.257033248081841,77.71364317841079,43.06424813071171,6.843506579236897,6.2142343350383635,493.66666666666663,663.9546787952975,86
2842,Superlative Apes #2842,191.9814814814815,32.91111111111111,34.649064171122994,27.262447405329592,85.58337919647771,49.17931688804555,206.78856382978725,32.70347003154575,661.0588341149014,87
1454,Superlative Apes #1454,13.43571798859513,66.31343283582089,73.76897533206831,28.407928388746804,18.174964936886397,31.351814516129036,396.6964285714286,32.70347003154575,660.8527326012209,88
2447,Superlative Apes #2447,49.08617424242424,8.527831094049905,34.649064171122994,20.99716446124764,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,659.9910732451816,89
3624,Superlative Apes #3624,14.185823754789274,34.7109375,13.257033248081841,18.780797101449277,116.5704647676162,33.00191001697793,396.6964285714286,32.70347003154575,659.9068649918888,90
214,Superlative Apes #214,14.185823754789274,8.527831094049905,84.69771241830067,22.095055413469737,20.86755233494364,6.843506579236897,6.2142343350383635,493.66666666666663,657.0983825964951,91
3919,Superlative Apes #3919,14.667515563101302,8.527831094049905,86.29578246392897,18.780797101449277,20.86755233494364,6.843506579236897,6.2142343350383635,493.66666666666663,655.863886138415,92
3641,Superlative Apes #3641,63.99382716049384,8.527831094049905,6.919329002402777,27.04434782608696,41.73510466988728,6.843506579236897,6.2142343350383635,493.66666666666663,654.9448473338626,93
2852,Superlative Apes #2852,14.185823754789274,76.60344827586208,18.51690878780662,40.00643169539491,40.48555063785473,31.950893774399013,396.6964285714286,32.70347003154575,651.1489555290809,94
601,Superlative Apes #601,14.667515563101302,8.527831094049905,22.868382352941175,28.770582793709526,68.99068322981367,6.843506579236897,6.2142343350383635,493.66666666666663,650.5494026145575,95
1328,Superlative Apes #1328,13.43571798859513,8.527831094049905,6.919329002402777,27.37282168632283,85.58337919647771,6.843506579236897,6.2142343350383635,493.66666666666663,648.5634865487903,96
4354,Superlative Apes #4354,14.667515563101302,30.641379310344824,4.855282877482203,26.004180602006688,307.32213438735175,24.469708890637293,206.78856382978725,32.70347003154575,647.452235492257,97
1725,Superlative Apes #1725,14.843928980526918,8.527831094049905,73.76897533206831,22.095055413469737,18.273207990599296,6.843506579236897,6.2142343350383635,493.66666666666663,644.233406391656,98
2786,Superlative Apes #2786,44.99565972222223,8.527831094049905,18.51690878780662,19.262356001486438,43.06424813071171,6.843506579236897,6.2142343350383635,493.66666666666663,641.0914113172188,99
2674,Superlative Apes #2674,14.185823754789274,28.29936305732484,13.257033248081841,20.80334448160535,45.37642252699154,88.00509337860781,396.6964285714286,32.70347003154575,639.326979050375,100
2110,Superlative Apes #2110,14.667515563101302,28.850649350649352,29.507590132827325,27.04434782608696,20.86755233494364,88.00509337860781,396.6964285714286,32.70347003154575,638.3426471891908,101
1319,Superlative Apes #1319,14.667515563101302,69.421875,34.649064171122994,28.770582793709526,21.128396739130434,33.00191001697793,396.6964285714286,32.70347003154575,631.0392428870166,102
272,Superlative Apes #272,14.667515563101302,29.230263157894736,6.919329002402777,96.58695652173914,20.86755233494364,33.00191001697793,396.6964285714286,32.70347003154575,630.6734252000339,103
780,Superlative Apes #780,14.185823754789274,8.527831094049905,95.28492647058823,20.80334448160535,45.993788819875775,37.157706093189965,396.6964285714286,11.74509063444109,630.3949399199682,104
2663,Superlative Apes #2663,44.99565972222223,32.91111111111111,114.34191176470588,77.71364317841079,307.32213438735175,6.843506579236897,6.2142343350383635,39.87307692307693,630.2152780011539,105
1545,Superlative Apes #1545,63.99382716049384,8.527831094049905,4.855282877482203,27.262447405329592,18.273207990599296,6.843506579236897,6.2142343350383635,493.66666666666663,629.6370041088967,106
308,Superlative Apes #308,13.43571798859513,87.11764705882354,13.257033248081841,77.71364317841079,21.128396739130434,6.843506579236897,396.6964285714286,11.74509063444109,627.9374639981484,107
4138,Superlative Apes #4138,14.843928980526918,8.527831094049905,29.507590132827325,27.823403113258184,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,627.4335925969991,108
3611,Superlative Apes #3611,14.843928980526918,29.230263157894736,4.855282877482203,26.10458284371328,88.9616704805492,33.00191001697793,396.6964285714286,32.70347003154575,626.3975369601187,109
843,Superlative Apes #843,63.99382716049384,8.527831094049905,4.855282877482203,26.10458284371328,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,626.002863698087,110
2824,Superlative Apes #2824,14.185823754789274,8.527831094049905,34.649064171122994,20.99716446124764,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,625.5698417000065,111
2788,Superlative Apes #2788,14.185823754789274,8.527831094049905,52.5709939148073,27.04434782608696,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,624.8503363120813,112
11,Superlative Apes #11,13.22996426748341,138.84375,29.507590132827325,233.1409295352324,88.9616704805492,100.3258064516129,6.2142343350383635,11.74509063444109,621.9690358371847,113
3847,Superlative Apes #3847,14.843928980526918,8.527831094049905,18.51690878780662,18.780797101449277,52.820991847826086,6.843506579236897,6.2142343350383635,493.66666666666663,620.2148653926007,114
1762,Superlative Apes #1762,14.667515563101302,27.25766871165644,4.855282877482203,19.262356001486438,68.99068322981367,54.524894810659184,396.6964285714286,32.70347003154575,618.9582997971736,115
1167,Superlative Apes #1167,13.22996426748341,8.527831094049905,22.868382352941175,18.780797101449277,48.640913356271504,6.843506579236897,6.2142343350383635,493.66666666666663,618.7722957531372,116
3053,Superlative Apes #3053,63.99382716049384,27.596273291925467,13.257033248081841,30.872543180464564,21.128396739130434,31.950893774399013,396.6964285714286,32.70347003154575,618.1988659974695,117
3823,Superlative Apes #3823,14.843928980526918,8.527831094049905,18.51690878780662,27.37282168632283,41.73510466988728,6.843506579236897,6.2142343350383635,493.66666666666663,617.7210027995354,118
2976,Superlative Apes #2976,191.9814814814815,31.069930069930074,130.6764705882353,135.22173913043477,15.796932141405934,24.469708890637293,55.06550991501416,32.70347003154575,616.9852422486849,119
2247,Superlative Apes #2247,49.08617424242424,32.19565217391305,6.919329002402777,28.407928388746804,40.00643169539491,30.964755077658307,396.6964285714286,32.70347003154575,616.9801691835144,120
3836,Superlative Apes #3836,14.843928980526918,8.527831094049905,6.919329002402777,27.04434782608696,52.820991847826086,6.843506579236897,6.2142343350383635,493.66666666666663,616.8808363318345,121
397,Superlative Apes #397,44.99565972222223,54.851851851851855,13.257033248081841,18.780797101449277,68.99068322981367,6.843506579236897,396.6964285714286,11.74509063444109,616.1610509385255,122
85,Superlative Apes #85,159.9845679012346,66.31343283582089,4.855282877482203,26.10458284371328,85.58337919647771,33.00191001697793,206.78856382978725,32.70347003154575,615.3351895330396,123
1506,Superlative Apes #1506,14.843928980526918,8.527831094049905,22.868382352941175,19.262356001486438,41.73510466988728,6.843506579236897,6.2142343350383635,493.66666666666663,613.9620106798336,124
2886,Superlative Apes #2886,14.843928980526918,8.527831094049905,4.855282877482203,26.10458284371328,48.640913356271504,6.843506579236897,6.2142343350383635,493.66666666666663,609.6969467329857,125
1513,Superlative Apes #1513,14.185823754789274,8.527831094049905,34.649064171122994,27.04434782608696,18.174964936886397,6.843506579236897,6.2142343350383635,493.66666666666663,609.3064393638774,126
3457,Superlative Apes #3457,13.22996426748341,8.527831094049905,4.855282877482203,26.10458284371328,48.640913356271504,6.843506579236897,6.2142343350383635,493.66666666666663,608.0829820199422,127
441,Superlative Apes #441,44.99565972222223,41.13888888888889,21.573945615982243,19.262356001486438,19.76926010678871,29.50759013282733,396.6964285714286,32.70347003154575,605.6475990711701,128
492,Superlative Apes #492,55.37927350427351,28.29936305732484,69.29812834224599,18.780797101449277,18.273207990599296,6.843506579236897,396.6964285714286,11.74509063444109,605.3157957809996,129
2942,Superlative Apes #2942,107.98958333333334,31.069930069930074,86.29578246392897,127.56767842493848,45.993788819875775,33.00191001697793,139.84262589928056,32.70347003154575,604.4647690598109,130
3942,Superlative Apes #3942,13.43571798859513,31.069930069930074,52.5709939148073,233.1409295352324,157.23458038422652,29.335031126202605,54.90995762711865,32.70347003154575,604.4006106776584,131
1296,Superlative Apes #1296,13.43571798859513,30.43150684931507,52.5709939148073,20.99716446124764,21.128396739130434,35.078953304759764,396.6964285714286,32.70347003154575,603.0426318608297,132
3928,Superlative Apes #3928,61.70833333333334,8.527831094049905,22.868382352941175,27.823403113258184,40.00643169539491,33.441935483870964,396.6964285714286,11.74509063444109,602.8178362787182,133
941,Superlative Apes #941,107.98958333333334,69.421875,29.507590132827325,233.1409295352324,40.00643169539491,34.83534946236559,55.06550991501416,32.70347003154575,602.6707391057134,134
2869,Superlative Apes #2869,13.43571798859513,8.527831094049905,4.855282877482203,28.407928388746804,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,602.4367185676707,135
2256,Superlative Apes #2256,13.22996426748341,8.527831094049905,4.855282877482203,28.407928388746804,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,601.7518459040991,136
4406,Superlative Apes #4406,14.185823754789274,8.527831094049905,4.855282877482203,27.262447405329592,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,601.5622244079877,137
1152,Superlative Apes #1152,13.22996426748341,30.43150684931507,22.868382352941175,28.770582793709526,19.76926010678871,53.93860561914672,396.6964285714286,32.70347003154575,598.408200592359,138
266,Superlative Apes #266,14.185823754789274,8.527831094049905,6.919329002402777,19.262356001486438,40.48555063785473,6.843506579236897,6.2142343350383635,493.66666666666663,596.105298071525,139
1345,Superlative Apes #1345,63.99382716049384,31.069930069930074,4.855282877482203,26.004180602006688,15.796932141405934,24.469708890637293,396.6964285714286,32.70347003154575,595.5897603449304,140
3215,Superlative Apes #3215,13.43571798859513,8.527831094049905,4.855282877482203,20.99716446124764,40.00643169539491,6.843506579236897,6.2142343350383635,493.66666666666663,594.5468356977117,141
1309,Superlative Apes #1309,13.22996426748341,8.527831094049905,27.552267895109846,22.095055413469737,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,593.9264583924607,142
2658,Superlative Apes #2658,55.37927350427351,31.069930069930074,114.34191176470588,77.71364317841079,88.9616704805492,50.669599217986324,139.84262589928056,32.70347003154575,590.6821241466821,143
1809,Superlative Apes #1809,13.43571798859513,8.527831094049905,13.257033248081841,28.407928388746804,19.76926010678871,6.843506579236897,6.2142343350383635,493.66666666666663,590.1221784072043,144
4225,Superlative Apes #4225,13.22996426748341,27.943396226415096,27.552267895109846,157.23458038422652,68.99068322981367,53.93860561914672,206.78856382978725,32.70347003154575,588.3815314835282,145
2485,Superlative Apes #2485,13.43571798859513,8.527831094049905,18.51690878780662,18.780797101449277,19.76926010678871,6.843506579236897,6.2142343350383635,493.66666666666663,585.7549226596316,146
2284,Superlative Apes #2284,14.667515563101302,41.13888888888889,6.919329002402777,28.770582793709526,48.640913356271504,14.885134488369868,396.6964285714286,32.70347003154575,584.4222626957182,147
1398,Superlative Apes #1398,13.43571798859513,37.97435897435897,198.8554987212276,233.1409295352324,40.00643169539491,42.87427626137303,6.2142343350383635,11.74509063444109,584.2465381456615,148
1704,Superlative Apes #1704,14.185823754789274,41.13888888888889,6.919329002402777,18.780797101449277,307.32213438735175,53.93860561914672,107.98958333333334,32.70347003154575,582.9786321189077,149
1526,Superlative Apes #1526,14.185823754789274,8.527831094049905,4.855282877482203,27.04434782608696,18.938618925831204,6.843506579236897,6.2142343350383635,493.66666666666663,580.2763120591815,150
2106,Superlative Apes #2106,13.22996426748341,8.527831094049905,6.919329002402777,28.770582793709526,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,579.9690468799935,151
3516,Superlative Apes #3516,13.22996426748341,8.527831094049905,4.855282877482203,27.04434782608696,18.174964936886397,6.843506579236897,6.2142343350383635,493.66666666666663,578.5567985829308,152
2951,Superlative Apes #2951,13.43571798859513,8.527831094049905,4.855282877482203,27.04434782608696,15.796932141405934,6.843506579236897,6.2142343350383635,493.66666666666663,576.384519508562,153
665,Superlative Apes #665,14.843928980526918,32.91111111111111,22.868382352941175,20.99716446124764,68.99068322981367,6.843506579236897,396.6964285714286,11.74509063444109,575.8962959207471,154
895,Superlative Apes #895,159.9845679012346,34.7109375,103.94719251336898,30.872543180464564,40.48555063785473,30.964755077658307,139.84262589928056,32.70347003154575,573.5116427414075,155
4178,Superlative Apes #4178,14.667515563101302,8.527831094049905,4.855282877482203,18.780797101449277,18.938618925831204,6.843506579236897,6.2142343350383635,493.66666666666663,572.4944531428558,156
3461,Superlative Apes #3461,14.843928980526918,35.26190476190476,29.507590132827325,18.780797101449277,19.76926010678871,24.469708890637293,396.6964285714286,32.70347003154575,572.0330885771086,157
