TOKEN_ID,TOKEN_NAME,Background,Body,Eyes,Clothes,Head,Mouth,RARITY_SCORE,Rank
8746,Wicked Cranium #8746,37.05252747252747,31.582802547770697,24.914630541871922,46.99126637554585,31.314903101975116,152.1103759398496,323.96650597954067,1845
1621,Wicked Cranium #1621,48.04017857142858,69.83802816901408,52.6895509948953,46.99126637554585,49.89316365788695,56.51027932960894,323.9624670983797,1846
10098,Wicked Cranium #10098,52.50903239202658,42.99277456647398,24.87908898617738,78.54744525547444,70.6279849183075,54.38354838709677,323.93987450555665,1847
3772,Wicked Cranium #3772,90.54189044038668,56.99425287356321,73.89932787843367,40.91634980988593,44.455216665201725,17.130127011007623,323.93716467847884,1848
9327,Wicked Cranium #9327,48.491562799616496,39.88069705093834,68.93376039253101,53.272277227722775,64.48642101236773,48.86637681159421,323.93109529477056,1849
2911,Wicked Cranium #2911,99.52125147579694,37.65949367088607,44.490411681914146,83.4186046511628,36.336446583806314,22.50353726362625,323.9297453271925,1850
1700,Wicked Cranium #1700,45.96210468920393,96.59415584415584,46.50731034482758,42.2,75.53270609318997,17.130127011007623,323.92640398238495,1851
10082,Wicked Cranium #10082,46.5543998527246,100.51013513513514,96.89022988505748,35.16666666666667,27.6526517222526,17.130127011007623,323.9042102728441,1852
9259,Wicked Cranium #9259,45.96210468920393,66.70627802690582,73.89932787843367,44.65145228215768,75.53270609318997,17.130127011007623,323.8819959808987,1853
1226,Wicked Cranium #1226,45.96210468920393,36.28170731707317,96.89022988505748,44.65145228215768,55.11846120313863,44.95706666666667,323.8610220432975,1854
6090,Wicked Cranium #6090,48.04017857142858,123.96249999999999,44.490411681914146,29.726519337016573,55.11846120313863,22.50353726362625,323.8416080571242,1855
7037,Wicked Cranium #7037,37.05252747252747,100.51013513513514,45.18197248525996,62.202312138728324,38.56989247311828,40.3001593625498,323.816999067319,1856
6809,Wicked Cranium #6809,37.05252747252747,29.456435643564355,40.843656626019545,41.388461538461534,52.460014521315216,122.61018181818181,323.81127762007,1857
7871,Wicked Cranium #7871,48.168285714285716,123.96249999999999,44.490411681914146,34.938311688311686,55.11846120313863,17.130127011007623,323.8080972986578,1858
9978,Wicked Cranium #9978,44.164076143905,12.16312346688471,42.33068295949113,29.726519337016573,43.27603319928126,152.1103759398496,323.7708110464283,1859
2318,Wicked Cranium #2318,48.168285714285716,29.456435643564355,54.84352635003253,80.90977443609022,71.55730050933786,38.830479846449144,323.7658024997598,1860
3299,Wicked Cranium #3299,90.54189044038668,28.388358778625953,40.843656626019545,61.142045454545446,63.98064516129033,38.830479846449144,323.7270763073171,1861
10699,Wicked Cranium #10699,34.870863210148926,29.456435643564355,46.50731034482758,36.35472972972973,131.57310093652447,44.95706666666667,323.7195065314617,1862
8048,Wicked Cranium #8048,40.22963728921413,69.51168224299064,69.48303338370656,46.18454935622317,81.16947520462206,17.130127011007623,323.70850448776423,1863
3291,Wicked Cranium #3291,35.3485462678222,12.16312346688471,36.871546256470076,41.388461538461534,175.43080124869928,22.50353726362625,323.70601604196406,1864
710,Wicked Cranium #710,44.164076143905,36.28170731707317,47.135787511649575,34.938311688311686,38.56989247311828,122.61018181818181,323.6999569522395,1865
9676,Wicked Cranium #9676,34.870863210148926,12.16312346688471,20.96182858090186,80.90977443609022,118.22510518934082,56.51027932960894,323.64097421297544,1866
10658,Wicked Cranium #10658,46.5543998527246,96.59415584415584,67.07785145888593,43.044000000000004,17.393458972419012,52.95989528795811,323.6237614161435,1867
6906,Wicked Cranium #6906,48.04017857142858,69.83802816901408,36.871546256470076,41.8715953307393,54.74853864472829,72.25242857142857,323.6223155438089,1868
4003,Wicked Cranium #4003,90.54189044038668,42.99277456647398,49.54614028213165,29.726519337016573,75.53270609318997,35.24508710801394,323.58511782721285,1869
8672,Wicked Cranium #8672,35.3485462678222,41.78511235955056,41.22988505747126,46.18454935622317,36.417554723502306,122.61018181818181,323.57582958275134,1870
2963,Wicked Cranium #2963,45.96210468920393,42.99277456647398,46.50731034482758,29.563186813186814,118.22510518934082,40.3001593625498,323.5506409655829,1871
10002,Wicked Cranium #10002,35.3485462678222,28.388358778625953,67.07785145888593,81.52272727272728,70.6279849183075,40.54244488977956,323.50791358614845,1872
3294,Wicked Cranium #3294,45.96210468920393,54.489010989010985,68.93376039253101,53.272277227722775,51.95880419149374,48.86637681159421,323.48233430155665,1873
9399,Wicked Cranium #9399,40.22963728921413,69.83802816901408,107.65581098339719,43.391129032258064,17.393458972419012,44.95706666666667,323.4651311129691,1874
7623,Wicked Cranium #7623,44.164076143905,36.639162561576356,47.135787511649575,76.31914893617021,41.095880393272125,78.11073359073359,323.46478913730687,1875
7350,Wicked Cranium #7350,40.22963728921413,29.053710937499996,40.843656626019545,83.4186046511628,75.53270609318997,54.38354838709677,323.4618639841832,1876
9823,Wicked Cranium #9823,48.04017857142858,36.639162561576356,42.33068295949113,46.18454935622317,27.6526517222526,122.61018181818181,323.4574069891536,1877
3210,Wicked Cranium #3210,48.491562799616496,71.17464114832535,40.843656626019545,43.044000000000004,51.95880419149374,67.88818791946308,323.4008526849182,1878
8622,Wicked Cranium #8622,35.3485462678222,44.140949554896146,52.6895509948953,61.142045454545446,81.16947520462206,48.86637681159421,323.35694428837536,1879
7225,Wicked Cranium #7225,48.491562799616496,31.853319057815845,107.65581098339719,34.49038461538461,51.95880419149374,48.86637681159421,323.31625845930205,1880
8620,Wicked Cranium #8620,35.3485462678222,31.582802547770697,24.87908898617738,83.4186046511628,27.6526517222526,120.4207142857143,323.3024084609,1881
8064,Wicked Cranium #8064,45.96210468920393,37.65949367088607,107.65581098339719,36.35472972972973,55.11846120313863,40.54244488977956,323.29304516613513,1882
2606,Wicked Cranium #2606,45.96210468920393,123.96249999999999,24.914630541871922,40.91634980988593,38.56989247311828,48.86637681159421,323.1918543256743,1883
8374,Wicked Cranium #8374,48.491562799616496,70.83571428571427,20.96182858090186,78.54744525547444,36.417554723502306,67.88818791946308,323.1422935646724,1884
6869,Wicked Cranium #6869,52.50903239202658,100.51013513513514,41.22988505747126,41.8715953307393,34.06067748669944,52.95989528795811,323.1412206900298,1885
10022,Wicked Cranium #10022,37.05252747252747,100.51013513513514,46.50731034482758,29.563186813186814,55.11846120313863,54.38354838709677,323.1351693559124,1886
6980,Wicked Cranium #6980,46.5543998527246,28.388358778625953,42.33068295949113,40.60754716981132,131.57310093652447,33.66169717138103,323.1157868685585,1887
2461,Wicked Cranium #2461,48.491562799616496,36.28170731707317,36.871546256470076,61.142045454545446,63.98064516129033,76.34218867924528,323.1096956682408,1888
8777,Wicked Cranium #8777,44.164076143905,54.489010989010985,42.33068295949113,41.388461538461534,118.22510518934082,22.50353726362625,323.1008740838357,1889
4273,Wicked Cranium #4273,47.97638019351167,36.28170731707317,37.586727110582636,84.73228346456693,71.55730050933786,44.95706666666667,323.09146526173896,1890
9547,Wicked Cranium #9547,48.168285714285716,69.51168224299064,46.50731034482758,43.044000000000004,75.53270609318997,40.3001593625498,323.06414375784374,1891
1978,Wicked Cranium #1978,37.05252747252747,107.79347826086956,41.22988505747126,46.18454935622317,36.417554723502306,54.38354838709677,323.0615432576905,1892
3565,Wicked Cranium #3565,47.97638019351167,66.70627802690582,57.36921506352087,41.8715953307393,54.74853864472829,54.38354838709677,323.05555564650274,1893
8002,Wicked Cranium #8002,45.96210468920393,47.677884615384606,36.871546256470076,81.52272727272728,70.6279849183075,40.3001593625498,322.9624071146432,1894
4431,Wicked Cranium #4431,44.164076143905,36.28170731707317,24.87908898617738,51.24285714285714,45.95792821444799,120.4207142857143,322.9463720901749,1895
9142,Wicked Cranium #9142,40.22963728921413,70.83571428571427,42.33068295949113,53.272277227722775,59.76214108472173,56.51027932960894,322.940732176473,1896
9737,Wicked Cranium #9737,48.168285714285716,69.51168224299064,57.36921506352087,49.58986175115208,81.16947520462206,17.130127011007623,322.938646987579,1897
2999,Wicked Cranium #2999,90.54189044038668,66.70627802690582,40.843656626019545,30.484419263456093,59.11255259467041,35.24508710801394,322.93388405945245,1898
3770,Wicked Cranium #3770,35.3485462678222,123.96249999999999,40.843656626019545,50.52112676056338,55.11846120313863,17.130127011007623,322.92441786855136,1899
4893,Wicked Cranium #4893,35.3485462678222,12.16312346688471,40.843656626019545,80.90977443609022,75.53270609318997,78.11073359073359,322.90854048074027,1900
6513,Wicked Cranium #6513,47.97638019351167,123.96249999999999,24.87908898617738,44.65145228215768,41.095880393272125,40.3001593625498,322.8654612176686,1901
8190,Wicked Cranium #8190,48.04017857142858,44.140949554896146,37.586727110582636,84.73228346456693,55.11846120313863,53.23863157894737,322.8572314835603,1902
3295,Wicked Cranium #3295,34.870863210148926,37.65949367088607,67.07785145888593,34.49038461538461,70.6279849183075,78.11073359073359,322.8373114643466,1903
4390,Wicked Cranium #4390,35.3485462678222,31.582802547770697,96.89022988505748,49.58986175115208,31.314903101975116,78.11073359073359,322.83707714451117,1904
8639,Wicked Cranium #8639,47.97638019351167,39.88069705093834,67.07785145888593,80.90977443609022,64.48642101236773,22.50353726362625,322.8346614154201,1905
8202,Wicked Cranium #8202,47.97638019351167,41.32083333333333,24.87908898617738,43.391129032258064,131.57310093652447,33.66169717138103,322.802229653186,1906
6859,Wicked Cranium #6859,48.491562799616496,12.16312346688471,46.50731034482758,56.636842105263156,38.56989247311828,120.4207142857143,322.7894454754245,1907
2785,Wicked Cranium #2785,40.22963728921413,57.43436293436293,86.33782861044726,34.49038461538461,70.6279849183075,33.66169717138103,322.78189553909743,1908
9204,Wicked Cranium #9204,52.50903239202658,69.51168224299064,53.00985221674877,40.91634980988593,71.55730050933786,35.24508710801394,322.74930427900375,1909
2686,Wicked Cranium #2686,90.54189044038668,28.388358778625953,37.586727110582636,46.18454935622317,81.16947520462206,38.830479846449144,322.70148073688966,1910
1602,Wicked Cranium #1602,99.52125147579694,36.639162561576356,36.871546256470076,41.8715953307393,31.43557710236808,76.34218867924528,322.68132140619605,1911
10451,Wicked Cranium #10451,40.22963728921413,54.489010989010985,37.345270619508234,31.557184750733136,36.417554723502306,122.61018181818181,322.6488401901506,1912
4229,Wicked Cranium #4229,90.54189044038668,41.32083333333333,42.12618690654673,44.65145228215768,64.48642101236773,39.513046875,322.63983084979213,1913
6126,Wicked Cranium #6126,40.22963728921413,37.65949367088607,86.33782861044726,80.90977443609022,38.66129032258065,38.830479846449144,322.6285041756675,1914
9188,Wicked Cranium #9188,90.54189044038668,29.456435643564355,40.843656626019545,51.24285714285714,70.6279849183075,39.902721893491126,322.6155466646263,1915
8272,Wicked Cranium #8272,99.52125147579694,41.78511235955056,52.6895509948953,40.91634980988593,47.15336565355212,40.54244488977956,322.6080751834604,1916
4872,Wicked Cranium #4872,90.54189044038668,28.388358778625953,73.89932787843367,46.18454935622317,49.89316365788695,33.66169717138103,322.5689872829374,1917
9231,Wicked Cranium #9231,47.97638019351167,31.853319057815845,40.843656626019545,61.142045454545446,118.22510518934082,22.50353726362625,322.5440437848596,1918
4352,Wicked Cranium #4352,35.3485462678222,69.51168224299064,49.54614028213165,80.90977443609022,51.95880419149374,35.24508710801394,322.5200345285424,1919
10508,Wicked Cranium #10508,40.22963728921413,36.018159806295394,45.18197248525996,31.557184750733136,17.393458972419012,152.1103759398496,322.49078924377125,1920
184,Wicked Cranium #184,37.05252747252747,69.51168224299064,47.135787511649575,81.52272727272728,51.95880419149374,35.24508710801394,322.42661579940267,1921
255,Wicked Cranium #255,35.3485462678222,69.83802816901408,53.994555353902,34.938311688311686,51.95880419149374,76.34218867924528,322.420434349789,1922
5460,Wicked Cranium #5460,46.5543998527246,107.79347826086956,42.12618690654673,37.23529411764706,71.55730050933786,17.130127011007623,322.39678665813346,1923
9432,Wicked Cranium #9432,99.52125147579694,39.88069705093834,54.84352635003253,40.60754716981132,38.66129032258065,48.86637681159421,322.38068918075396,1924
360,Wicked Cranium #360,48.04017857142858,65.820796460177,36.871546256470076,31.557184750733136,17.393458972419012,122.61018181818181,322.29334682940964,1925
8382,Wicked Cranium #8382,44.164076143905,69.51168224299064,36.871546256470076,76.31914893617021,55.11846120313863,40.3001593625498,322.2850741452243,1926
2290,Wicked Cranium #2290,37.05252747252747,69.51168224299064,69.48303338370656,46.99126637554585,63.98064516129033,35.24508710801394,322.26424174407475,1927
1957,Wicked Cranium #1957,99.52125147579694,36.639162561576356,36.871546256470076,83.4186046511628,43.27603319928126,22.50353726362625,322.2301354079137,1928
9020,Wicked Cranium #9020,99.52125147579694,44.140949554896146,40.843656626019545,30.058659217877096,31.314903101975116,76.34218867924528,322.22160865581014,1929
3549,Wicked Cranium #3549,52.50903239202658,36.639162561576356,20.96182858090186,84.73228346456693,55.11846120313863,72.25242857142857,322.2131967736389,1930
8233,Wicked Cranium #8233,47.97638019351167,66.70627802690582,36.871546256470076,61.142045454545446,55.11846120313863,54.38354838709677,322.19825952166843,1931
1425,Wicked Cranium #1425,40.22963728921413,65.820796460177,86.33782861044726,30.058659217877096,54.74853864472829,44.95706666666667,322.15252688911045,1932
2435,Wicked Cranium #2435,48.04017857142858,12.16312346688471,45.18197248525996,30.571022727272723,34.06067748669944,152.1103759398496,322.12735067739504,1933
9759,Wicked Cranium #9759,99.52125147579694,65.820796460177,54.84352635003253,40.91634980988593,17.393458972419012,43.600603448275855,322.0959865165873,1934
4723,Wicked Cranium #4723,35.3485462678222,41.32083333333333,53.994555353902,83.4186046511628,54.74853864472829,53.23863157894737,322.069709829896,1935
6625,Wicked Cranium #6625,37.05252747252747,70.83571428571427,52.6895509948953,34.49038461538461,59.11255259467041,67.88818791946308,322.0689178826551,1936
3906,Wicked Cranium #3906,99.52125147579694,47.677884615384606,24.914630541871922,49.58986175115208,45.95792821444799,54.38354838709677,322.0451049857503,1937
7992,Wicked Cranium #7992,52.50903239202658,123.96249999999999,20.96182858090186,42.2,47.15336565355212,35.24508710801394,322.03181373449445,1938
3160,Wicked Cranium #3160,48.491562799616496,96.59415584415584,20.96182858090186,34.49038461538461,81.16947520462206,40.3001593625498,322.0075664072306,1939
7187,Wicked Cranium #7187,34.870863210148926,69.83802816901408,68.93376039253101,49.58986175115208,49.89316365788695,48.86637681159421,321.99205399232727,1940
6073,Wicked Cranium #6073,37.05252747252747,47.677884615384606,44.490411681914146,129.65060240963857,45.95792821444799,17.130127011007623,321.9594814049204,1941
4488,Wicked Cranium #4488,48.491562799616496,69.51168224299064,54.84352635003253,41.388461538461534,54.74853864472829,52.95989528795811,321.9436668637876,1942
9662,Wicked Cranium #9662,35.3485462678222,36.639162561576356,67.07785145888593,56.636842105263156,49.89316365788695,76.34218867924528,321.9377547306799,1943
7669,Wicked Cranium #7669,48.04017857142858,56.99425287356321,37.586727110582636,80.90977443609022,81.16947520462206,17.130127011007623,321.83053520729436,1944
6815,Wicked Cranium #6815,52.50903239202658,96.59415584415584,73.89932787843367,37.23529411764706,44.455216665201725,17.130127011007623,321.8231539084725,1945
5143,Wicked Cranium #5143,34.870863210148926,100.51013513513514,53.994555353902,40.91634980988593,38.56989247311828,52.95989528795811,321.8216912701484,1946
2243,Wicked Cranium #2243,48.491562799616496,29.456435643564355,40.843656626019545,52.74999999999999,27.6526517222526,122.61018181818181,321.80448860963486,1947
7734,Wicked Cranium #7734,48.491562799616496,28.388358778625953,24.914630541871922,35.16666666666667,131.57310093652447,53.23863157894737,321.7729513022529,1948
10055,Wicked Cranium #10055,99.52125147579694,12.16312346688471,20.96182858090186,37.23529411764706,118.22510518934082,33.66169717138103,321.7683000019524,1949
6205,Wicked Cranium #6205,40.22963728921413,39.88069705093834,24.914630541871922,30.571022727272723,34.06067748669944,152.1103759398496,321.76704103584615,1950
10565,Wicked Cranium #10565,48.491562799616496,100.51013513513514,107.65581098339719,30.571022727272723,17.393458972419012,17.130127011007623,321.7521176288482,1951
275,Wicked Cranium #275,35.3485462678222,54.489010989010985,24.914630541871922,37.23529411764706,47.15336565355212,122.61018181818181,321.7510293880861,1952
1747,Wicked Cranium #1747,90.54189044038668,47.677884615384606,47.135787511649575,50.52112676056338,31.43557710236808,54.38354838709677,321.6958148174491,1953
5223,Wicked Cranium #5223,52.50903239202658,36.28170731707317,46.50731034482758,34.49038461538461,31.43557710236808,120.4207142857143,321.64472605739434,1954
2117,Wicked Cranium #2117,48.168285714285716,54.489010989010985,45.18197248525996,40.91634980988593,54.74853864472829,78.11073359073359,321.6148912339045,1955
1805,Wicked Cranium #1805,48.491562799616496,96.59415584415584,36.871546256470076,46.99126637554585,75.53270609318997,17.130127011007623,321.61136437998584,1956
8497,Wicked Cranium #8497,40.22963728921413,39.88069705093834,40.843656626019545,29.563186813186814,131.57310093652447,39.513046875,321.6033255908833,1957
3747,Wicked Cranium #3747,48.168285714285716,123.96249999999999,20.96182858090186,36.35472972972973,47.15336565355212,44.95706666666667,321.55777634513606,1958
8695,Wicked Cranium #8695,48.168285714285716,65.820796460177,53.00985221674877,41.8715953307393,36.336446583806314,76.34218867924528,321.5491649850024,1959
2064,Wicked Cranium #2064,48.04017857142858,37.65949367088607,42.12618690654673,78.54744525547444,71.55730050933786,43.600603448275855,321.5312083619496,1960
4462,Wicked Cranium #4462,35.3485462678222,54.489010989010985,42.12618690654673,30.571022727272723,38.56989247311828,120.4207142857143,321.52537364948523,1961
3022,Wicked Cranium #3022,99.52125147579694,36.28170731707317,24.87908898617738,52.74999999999999,64.48642101236773,43.600603448275855,321.5190722396911,1962
9971,Wicked Cranium #9971,48.491562799616496,41.32083333333333,54.84352635003253,84.73228346456693,47.15336565355212,44.95706666666667,321.49863826776806,1963
5203,Wicked Cranium #5203,40.22963728921413,100.51013513513514,42.12618690654673,46.99126637554585,38.66129032258065,52.95989528795811,321.4784113169806,1964
7495,Wicked Cranium #7495,45.96210468920393,36.018159806295394,107.65581098339719,41.8715953307393,41.095880393272125,48.86637681159421,321.46992801450216,1965
5673,Wicked Cranium #5673,35.3485462678222,36.018159806295394,44.490411681914146,81.52272727272728,45.95792821444799,78.11073359073359,321.44850683394054,1966
7643,Wicked Cranium #7643,52.50903239202658,29.053710937499996,96.89022988505748,41.388461538461534,47.15336565355212,54.38354838709677,321.3783487936945,1967
734,Wicked Cranium #734,99.52125147579694,36.639162561576356,45.18197248525996,36.35472972972973,81.16947520462206,22.50353726362625,321.3701287206113,1968
554,Wicked Cranium #554,52.50903239202658,41.78511235955056,96.89022988505748,37.23529411764706,36.417554723502306,56.51027932960894,321.3475028073929,1969
1269,Wicked Cranium #1269,46.5543998527246,31.853319057815845,96.89022988505748,73.7054794520548,38.66129032258065,33.66169717138103,321.3264157416144,1970
8132,Wicked Cranium #8132,52.50903239202658,96.59415584415584,24.914630541871922,41.8715953307393,52.460014521315216,52.95989528795811,321.3093239180669,1971
2210,Wicked Cranium #2210,40.22963728921413,63.3,69.48303338370656,53.272277227722775,59.76214108472173,35.24508710801394,321.2921760933791,1972
4903,Wicked Cranium #4903,52.50903239202658,31.582802547770697,42.33068295949113,52.74999999999999,63.98064516129033,78.11073359073359,321.26389665131234,1973
8309,Wicked Cranium #8309,37.05252747252747,70.83571428571427,54.84352635003253,52.74999999999999,27.6526517222526,78.11073359073359,321.2451534212605,1974
7514,Wicked Cranium #7514,37.05252747252747,65.820796460177,52.6895509948953,83.4186046511628,38.66129032258065,43.600603448275855,321.2433733496191,1975
4782,Wicked Cranium #4782,52.50903239202658,29.456435643564355,96.89022988505748,62.202312138728324,31.314903101975116,48.86637681159421,321.23928997294604,1976
8856,Wicked Cranium #8856,45.96210468920393,42.99277456647398,86.33782861044726,50.52112676056338,55.11846120313863,40.3001593625498,321.23245519237696,1977
5313,Wicked Cranium #5313,47.97638019351167,39.88069705093834,41.22988505747126,41.8715953307393,27.6526517222526,122.61018181818181,321.22139117309496,1978
8263,Wicked Cranium #8263,48.168285714285716,69.51168224299064,67.07785145888593,37.23529411764706,63.98064516129033,35.24508710801394,321.21884580311365,1979
8385,Wicked Cranium #8385,37.05252747252747,12.16312346688471,41.22988505747126,62.202312138728324,45.95792821444799,122.61018181818181,321.2159581682416,1980
8079,Wicked Cranium #8079,46.5543998527246,31.853319057815845,73.89932787843367,41.8715953307393,54.74853864472829,72.25242857142857,321.1796093358703,1981
5918,Wicked Cranium #5918,45.96210468920393,69.51168224299064,67.07785145888593,80.90977443609022,17.393458972419012,40.3001593625498,321.1550311621395,1982
4544,Wicked Cranium #4544,48.04017857142858,36.28170731707317,54.84352635003253,30.058659217877096,75.53270609318997,76.34218867924528,321.0989662288466,1983
10719,Wicked Cranium #10719,99.52125147579694,70.83571428571427,24.87908898617738,49.58986175115208,31.314903101975116,44.95706666666667,321.09788626748247,1984
2159,Wicked Cranium #2159,47.97638019351167,41.78511235955056,44.490411681914146,34.938311688311686,118.22510518934082,33.66169717138103,321.0770182840099,1985
9145,Wicked Cranium #9145,34.870863210148926,36.639162561576356,24.914630541871922,30.058659217877096,118.22510518934082,76.34218867924528,321.0506094000604,1986
7263,Wicked Cranium #7263,45.96210468920393,107.79347826086956,36.871546256470076,58.80327868852459,31.314903101975116,40.3001593625498,321.045470359593,1987
4737,Wicked Cranium #4737,52.50903239202658,107.79347826086956,53.994555353902,53.272277227722775,36.336446583806314,17.130127011007623,321.0359168293349,1988
3940,Wicked Cranium #3940,99.52125147579694,28.388358778625953,40.843656626019545,37.23529411764706,47.15336565355212,67.88818791946308,321.0301145711047,1989
8983,Wicked Cranium #8983,48.168285714285716,66.70627802690582,20.96182858090186,80.90977443609022,63.98064516129033,40.3001593625498,321.02697128202374,1990
9581,Wicked Cranium #9581,90.54189044038668,12.16312346688471,54.84352635003253,43.044000000000004,71.55730050933786,48.86637681159421,321.01621757823597,1991
7258,Wicked Cranium #7258,52.50903239202658,29.053710937499996,96.89022988505748,30.484419263456093,59.11255259467041,52.95989528795811,321.00984036066865,1992
2258,Wicked Cranium #2258,37.05252747252747,31.582802547770697,41.22988505747126,56.636842105263156,34.06067748669944,120.4207142857143,320.9834489554463,1993
2046,Wicked Cranium #2046,34.870863210148926,57.43436293436293,46.50731034482758,83.4186046511628,55.11846120313863,43.600603448275855,320.95020579191674,1994
6849,Wicked Cranium #6849,44.164076143905,96.59415584415584,53.00985221674877,53.272277227722775,38.66129032258065,35.24508710801394,320.946738863127,1995
1824,Wicked Cranium #1824,47.97638019351167,54.489010989010985,40.843656626019545,29.726519337016573,71.55730050933786,76.34218867924528,320.9350563341419,1996
119,Wicked Cranium #119,46.5543998527246,96.59415584415584,73.89932787843367,30.058659217877096,38.56989247311828,35.24508710801394,320.92152237432344,1997
2342,Wicked Cranium #2342,45.96210468920393,41.32083333333333,24.87908898617738,51.24285714285714,81.16947520462206,76.34218867924528,320.9165480354391,1998
10760,Wicked Cranium #10760,48.491562799616496,65.820796460177,45.18197248525996,52.74999999999999,36.417554723502306,72.25242857142857,320.91431503998433,1999
913,Wicked Cranium #913,45.96210468920393,41.78511235955056,49.54614028213165,58.80327868852459,71.55730050933786,53.23863157894737,320.892568107696,2000
1851,Wicked Cranium #1851,34.870863210148926,37.65949367088607,37.345270619508234,30.571022727272723,131.57310093652447,48.86637681159421,320.8861279759346,2001
9370,Wicked Cranium #9370,34.870863210148926,69.83802816901408,73.89932787843367,42.2,55.11846120313863,44.95706666666667,320.88374712740193,2002
9358,Wicked Cranium #9358,40.22963728921413,65.820796460177,24.914630541871922,46.99126637554585,70.6279849183075,72.25242857142857,320.83674415654497,2003
5869,Wicked Cranium #5869,40.22963728921413,69.83802816901408,45.18197248525996,84.73228346456693,47.15336565355212,33.66169717138103,320.7969842329883,2004
2710,Wicked Cranium #2710,35.3485462678222,39.88069705093834,42.33068295949113,49.58986175115208,75.53270609318997,78.11073359073359,320.79322771332727,2005
1791,Wicked Cranium #1791,34.870863210148926,123.96249999999999,37.586727110582636,52.74999999999999,36.336446583806314,35.24508710801394,320.7516240125518,2006
2113,Wicked Cranium #2113,47.97638019351167,71.17464114832535,54.84352635003253,58.80327868852459,31.43557710236808,56.51027932960894,320.74368281237116,2007
1325,Wicked Cranium #1325,47.97638019351167,36.639162561576356,107.65581098339719,34.49038461538461,54.74853864472829,39.206744186046514,320.7170211846447,2008
2108,Wicked Cranium #2108,35.3485462678222,12.16312346688471,24.87908898617738,78.54744525547444,47.15336565355212,122.61018181818181,320.7017514480927,2009
702,Wicked Cranium #702,48.491562799616496,29.456435643564355,41.22988505747126,43.391129032258064,118.22510518934082,39.902721893491126,320.6968396157421,2010
10148,Wicked Cranium #10148,35.3485462678222,44.140949554896146,24.914630541871922,43.391129032258064,52.460014521315216,120.4207142857143,320.6759842038779,2011
9945,Wicked Cranium #9945,48.168285714285716,31.853319057815845,24.87908898617738,76.31914893617021,71.55730050933786,67.88818791946308,320.6653311232501,2012
417,Wicked Cranium #417,48.168285714285716,41.32083333333333,49.54614028213165,61.142045454545446,71.55730050933786,48.86637681159421,320.6009821052282,2013
701,Wicked Cranium #701,47.97638019351167,41.32083333333333,40.843656626019545,41.388461538461534,81.16947520462206,67.88818791946308,320.58699481541123,2014
2272,Wicked Cranium #2272,35.3485462678222,69.51168224299064,57.36921506352087,76.31914893617021,27.6526517222526,54.38354838709677,320.58479261985326,2015
3088,Wicked Cranium #3088,48.491562799616496,123.96249999999999,37.586727110582636,40.91634980988593,52.460014521315216,17.130127011007623,320.5472812524079,2016
4178,Wicked Cranium #4178,34.870863210148926,36.639162561576356,54.84352635003253,84.73228346456693,64.48642101236773,44.95706666666667,320.52932326535915,2017
1508,Wicked Cranium #1508,45.96210468920393,69.83802816901408,46.50731034482758,30.571022727272723,59.76214108472173,67.88818791946308,320.5287949345031,2018
7106,Wicked Cranium #7106,52.50903239202658,107.79347826086956,44.490411681914146,30.571022727272723,49.89316365788695,35.24508710801394,320.5021958279839,2019
4407,Wicked Cranium #4407,52.50903239202658,123.96249999999999,40.843656626019545,41.8715953307393,27.6526517222526,33.66169717138103,320.50113324241903,2020
5558,Wicked Cranium #5558,52.50903239202658,66.70627802690582,42.12618690654673,58.80327868852459,45.95792821444799,54.38354838709677,320.4862526155485,2021
5242,Wicked Cranium #5242,99.52125147579694,54.489010989010985,46.50731034482758,41.388461538461534,38.66129032258065,39.902721893491126,320.4700465641688,2022
10238,Wicked Cranium #10238,45.96210468920393,39.88069705093834,47.135787511649575,80.90977443609022,38.66129032258065,67.88818791946308,320.4378419299258,2023
10599,Wicked Cranium #10599,47.97638019351167,56.99425287356321,86.33782861044726,41.388461538461534,52.460014521315216,35.24508710801394,320.40202484531284,2024
5210,Wicked Cranium #5210,44.164076143905,36.018159806295394,41.22988505747126,61.142045454545446,17.393458972419012,120.4207142857143,320.3683397203504,2025
5498,Wicked Cranium #5498,99.52125147579694,31.853319057815845,20.96182858090186,73.7054794520548,55.11846120313863,39.206744186046514,320.3670839557546,2026
4602,Wicked Cranium #4602,46.5543998527246,36.639162561576356,37.586727110582636,30.058659217877096,17.393458972419012,152.1103759398496,320.3427836550293,2027
5571,Wicked Cranium #5571,34.870863210148926,123.96249999999999,47.135787511649575,29.563186813186814,45.95792821444799,38.830479846449144,320.3207455958824,2028
9705,Wicked Cranium #9705,44.164076143905,36.018159806295394,69.48303338370656,41.8715953307393,75.53270609318997,53.23863157894737,320.3082023367836,2029
3777,Wicked Cranium #3777,90.54189044038668,69.83802816901408,37.586727110582636,36.35472972972973,47.15336565355212,38.830479846449144,320.3052209497144,2030
9546,Wicked Cranium #9546,35.3485462678222,12.16312346688471,20.96182858090186,61.142045454545446,38.56989247311828,152.1103759398496,320.29581218312205,2031
8826,Wicked Cranium #8826,34.870863210148926,28.388358778625953,47.135787511649575,46.18454935622317,41.095880393272125,122.61018181818181,320.2856210681016,2032
5430,Wicked Cranium #5430,48.04017857142858,36.018159806295394,53.994555353902,78.54744525547444,81.16947520462206,22.50353726362625,320.27335145534875,2033
